t,transactions_transfers_volume_to_exchanges_sum
2019-07-14,27189.4620961845
2019-07-15,45372.3898436945
2019-07-16,57948.3151316541
2019-07-17,62806.4189610035
2019-07-18,54433.8845213473
2019-07-19,62414.158786189
2019-07-20,27742.7025490482
2019-07-21,14416.0798281134
2019-07-22,35066.61919966
2019-07-23,31764.5650200737
2019-07-24,64850.6514744346
2019-07-25,39875.5935067459
2019-07-26,24848.0364021807
2019-07-27,26747.0752296898
2019-07-28,15544.9569532127
2019-07-29,269997.052674371
2019-07-30,34215.6165096367
2019-07-31,34568.7249765252
2019-08-01,33595.2795791565
2019-08-02,42069.7761654825
2019-08-03,23411.0237562288
2019-08-04,17893.82694674
2019-08-05,57606.8081003111
2019-08-06,54530.9222599145
2019-08-07,42905.0601704821
2019-08-08,34261.2799922001
2019-08-09,40104.8489837535
2019-08-10,26787.1311243694
2019-08-11,12110.2787408705
2019-08-12,22687.1592545541
2019-08-13,30794.9493178047
2019-08-14,40462.868041116
2019-08-15,45496.8714278242
2019-08-16,32977.6617396255
2019-08-17,12086.9912220077
2019-08-18,12752.0463331259
2019-08-19,31229.5702678392
2019-08-20,25549.9936248812
2019-08-21,37549.4158207563
2019-08-22,28750.6088770422
2019-08-23,27260.2862382756
2019-08-24,16571.9863032168
2019-08-25,14931.5567084064
2019-08-26,37592.107252074
2019-08-27,32415.2223945773
2019-08-28,32605.3288502557
2019-08-29,37462.9257920691
2019-08-30,29070.1844430701
2019-08-31,11918.468932198
2019-09-01,11686.8155399231
2019-09-02,37997.3881411416
2019-09-03,46417.5442990869
2019-09-04,31037.86693501
2019-09-05,38489.0369459517
2019-09-06,40647.7182687495
2019-09-07,17671.1893026496
2019-09-08,15765.0675539991
2019-09-09,36884.07630534
2019-09-10,31464.2211981589
2019-09-11,29326.6563787629
2019-09-12,32128.416450394
2019-09-13,24879.1185855719
2019-09-14,13807.5481597412
2019-09-15,14730.151794386
2019-09-16,32694.5063095536
2019-09-17,32529.49105709
2019-09-18,44737.2317310576
2019-09-19,44801.3974320168
2019-09-20,38720.4407187137
2019-09-21,16593.0087583717
2019-09-22,16218.7522326787
2019-09-23,28487.0628965533
2019-09-24,117283.228798316
2019-09-25,75975.2788118581
2019-09-26,53685.5144080162
2019-09-27,46643.2089154824
2019-09-28,26335.596769609
2019-09-29,18737.2216841135
2019-09-30,49456.0186010897
2019-10-01,38972.0226163056
2019-10-02,27846.8884196551
2019-10-03,28437.1787863463
2019-10-04,28539.379648695
2019-10-05,14225.6689927407
2019-10-06,17717.0770334744
2019-10-07,40000.1024037086
2019-10-08,35557.9059636373
2019-10-09,53947.0085076716
2019-10-10,48507.5320164632
2019-10-11,36654.1128471599
2019-10-12,13215.7385525542
2019-10-13,15004.9305931506
2019-10-14,28304.0839506295
2019-10-15,32979.5801590545
2019-10-16,42380.8335969252
2019-10-17,40359.6110909279
2019-10-18,36799.9046417703
2019-10-19,12466.7037677025
2019-10-20,14615.161911555
2019-10-21,35257.7157872217
2019-10-22,36135.7772024331
2019-10-23,58596.6792863619
2019-10-24,43556.8119106947
2019-10-25,77130.8526071734
2019-10-26,70564.5716956248
2019-10-27,28456.1677124515
2019-10-28,51567.1570439921
2019-10-29,37605.2115135897
2019-10-30,37881.3471628601
2019-10-31,38405.7057860835
2019-11-01,51465.4849137026
2019-11-02,15619.4708457125
2019-11-03,13644.0663574132
2019-11-04,37946.8363401099
2019-11-05,34892.5748704855
2019-11-06,31211.1943318527
2019-11-07,40005.8352707352
2019-11-08,38143.1179321258
2019-11-09,17028.5835871299
2019-11-10,14013.8057974584
2019-11-11,27264.9594034939
2019-11-12,35055.1271824477
2019-11-13,41697.5118655569
2019-11-14,28405.8503163864
2019-11-15,41231.1388297593
2019-11-16,14253.7102987902
2019-11-17,13094.6464663117
2019-11-18,48367.0830513597
2019-11-19,38642.1612889886
2019-11-20,30037.3759792618
2019-11-21,51851.7284016891
2019-11-22,83873.7712010886
2019-11-23,34579.7931646616
2019-11-24,28651.4361309185
2019-11-25,78285.2256160208
2019-11-26,50370.984537041
2019-11-27,73472.6695019764
2019-11-28,31669.2734375608
2019-11-29,36811.4465332372
2019-11-30,20185.7099178586
2019-12-01,16274.7284777381
2019-12-02,42994.422808349
2019-12-03,32291.8966671469
2019-12-04,50195.4980513386
2019-12-05,36777.3502064227
2019-12-06,36251.9935259302
2019-12-07,18367.7535053595
2019-12-08,16527.0288588033
2019-12-09,51619.1689246472
2019-12-10,43139.0445819689
2019-12-11,40240.6846285986
2019-12-12,36203.9307795827
2019-12-13,44487.3576992799
2019-12-14,19333.7572542691
2019-12-15,13755.7407806631
2019-12-16,43412.3528949544
2019-12-17,52666.74037795
2019-12-18,61279.6419696932
2019-12-19,53947.7168254443
2019-12-20,54374.1106822141
2019-12-21,18566.1028133272
2019-12-22,16431.6857203823
2019-12-23,53056.9196341536
2019-12-24,31804.2449915484
2019-12-25,20624.9034001749
2019-12-26,29082.0514110101
2019-12-27,41538.5237507626
2019-12-28,18115.1898522207
2019-12-29,21161.8395172114
2019-12-30,44027.839132006
2019-12-31,29240.4247748365
2020-01-01,17792.6511330945
2020-01-02,32940.3541881649
2020-01-03,51004.7630686189
2020-01-04,26112.3287206662
2020-01-05,15726.9558904028
2020-01-06,44223.2765281949
2020-01-07,50117.2916325694
2020-01-08,51022.9061380624
2020-01-09,37947.8425451125
2020-01-10,46589.2064153279
2020-01-11,21482.0368532135
2020-01-12,14332.6917555139
2020-01-13,41433.7497806782
2020-01-14,83823.7768292602
2020-01-15,62127.0168646004
2020-01-16,51467.8599679834
2020-01-17,45184.3715827416
2020-01-18,19144.2697484437
2020-01-19,28542.4265942774
2020-01-20,33536.8977171727
2020-01-21,34262.0589389323
2020-01-22,40968.8876520134
2020-01-23,35380.6368946456
2020-01-24,38230.1100368286
2020-01-25,13635.0830618847
2020-01-26,14321.405406577
2020-01-27,37750.4672771097
2020-01-28,41558.3203050715
2020-01-29,42331.6618852581
2020-01-30,46688.8851103276
2020-01-31,34267.9856727796
2020-02-01,16214.7760023962
2020-02-02,20403.216772839
2020-02-03,43277.2025429777
2020-02-04,37029.1532250877
2020-02-05,47087.2978281146
2020-02-06,50481.5446082139
2020-02-07,40951.6586316196
2020-02-08,22886.3155276132
2020-02-09,26751.3468413445
2020-02-10,56635.2679067039
2020-02-11,51616.6959582876
2020-02-12,56997.7544587995
2020-02-13,53570.6166982612
2020-02-14,44069.9902719205
2020-02-15,36920.7510140549
2020-02-16,28963.5865584777
2020-02-17,45847.0845599804
2020-02-18,53885.7300645179
2020-02-19,46573.3988019735
2020-02-20,56525.2079770567
2020-02-21,36214.2808930619
2020-02-22,17316.425226702
2020-02-23,27984.5299294466
2020-02-24,41055.4178031753
2020-02-25,38321.6029096256
2020-02-26,61261.5573918646
2020-02-27,50261.6534464741
2020-02-28,50563.8521744737
2020-02-29,19206.7955004616
2020-03-01,22288.7284301269
2020-03-02,42284.2820818871
2020-03-03,38838.9171785917
2020-03-04,35386.6076985404
2020-03-05,43781.2036202326
2020-03-06,32824.6965933445
2020-03-07,17525.8766144755
2020-03-08,36556.8111633796
2020-03-09,98714.8901148961
2020-03-10,61131.8015854337
2020-03-11,58167.2834300541
2020-03-12,211725.453425939
2020-03-13,282025.334525598
2020-03-14,93306.0042440012
2020-03-15,60113.394578609
2020-03-16,132346.872207415
2020-03-17,103996.569948687
2020-03-18,68586.4072064299
2020-03-19,91620.82240493
2020-03-20,107057.087018552
2020-03-21,31952.9670790968
2020-03-22,33246.3343354028
2020-03-23,70400.9531629595
2020-03-24,67636.0042696077
2020-03-25,61661.4263303788
2020-03-26,50106.6655332984
2020-03-27,51906.5580900305
2020-03-28,42138.4654429101
2020-03-29,36561.8679000056
2020-03-30,56269.0594164357
2020-03-31,42196.8706557422
2020-04-01,47600.6944954652
2020-04-02,71713.8013950358
2020-04-03,52733.0400858216
2020-04-04,28629.6871800288
2020-04-05,22643.7708573246
2020-04-06,64627.9860731417
2020-04-07,69923.9054043798
2020-04-08,49389.5887936109
2020-04-09,58845.224331557
2020-04-10,58273.4423999033
2020-04-11,26006.0631639635
2020-04-12,25736.9459701791
2020-04-13,54818.8930907846
2020-04-14,43942.7185602117
2020-04-15,53493.3040134566
2020-04-16,70025.9820667724
2020-04-17,50139.1163578967
2020-04-18,26827.5498051502
2020-04-19,21759.3086294786
2020-04-20,48658.5203578031
2020-04-21,50263.1244262027
2020-04-22,46184.0796109785
2020-04-23,66516.1390701661
2020-04-24,65674.2444676731
2020-04-25,24154.1742879286
2020-04-26,22053.5293019788
2020-04-27,58989.6377966775
2020-04-28,49807.5308153491
2020-04-29,103477.306071077
2020-04-30,88697.6977866617
2020-05-01,61570.4236998466
2020-05-02,25323.9506239035
2020-05-03,32356.6642355607
2020-05-04,52150.0910483191
2020-05-05,51462.9887210723
2020-05-06,58842.2546057194
2020-05-07,86979.955489565
2020-05-08,94475.5066740576
2020-05-09,39536.6999021227
2020-05-10,65147.5403326203
2020-05-11,75412.9736965254
2020-05-12,59218.7675599823
2020-05-13,67413.330762003
2020-05-14,68759.832665089
2020-05-15,56133.0968513772
2020-05-16,21371.8657469197
2020-05-17,28558.4881731252
2020-05-18,59988.5380660598
2020-05-19,47363.0167302429
2020-05-20,53798.290800827
2020-05-21,56023.4978654479
2020-05-22,43573.2413898806
2020-05-23,20321.6356760456
2020-05-24,23534.746940933
2020-05-25,41229.8303583822
2020-05-26,42712.5207085528
2020-05-27,48421.8636200112
2020-05-28,52398.8935480584
2020-05-29,49158.4494798941
2020-05-30,31100.7875158958
2020-05-31,28569.4596909464
2020-06-01,50120.7587446345
2020-06-02,103393.47134351
2020-06-03,48349.6418738212
2020-06-04,50279.0168287049
2020-06-05,48169.0035579263
2020-06-06,20139.07211547
2020-06-07,21161.7753360652
2020-06-08,49969.5774937802
2020-06-09,40580.275207607
2020-06-10,40029.2256480665
2020-06-11,66803.7041076052
2020-06-12,42891.1378116401
2020-06-13,15829.543062746
2020-06-14,16576.7597435493
2020-06-15,53739.1071952159
2020-06-16,47481.0103086504
2020-06-17,40297.5022133687
2020-06-18,38156.8041322516
2020-06-19,47371.9854785744
2020-06-20,19159.3946501484
2020-06-21,19302.3723252845
2020-06-22,50532.7280711453
2020-06-23,61642.5806748566
2020-06-24,53067.3067727859
2020-06-25,46600.4285778906
2020-06-26,44020.015941001
2020-06-27,24474.8983079161
2020-06-28,21834.5336593023
2020-06-29,45321.698924167
2020-06-30,38043.2620823977
2020-07-01,53747.9106527155
2020-07-02,50632.2965614378
2020-07-03,33876.2737197429
2020-07-04,21397.6552372427
2020-07-05,18212.768512754
2020-07-06,46821.5196430728
2020-07-07,42459.0772713563
2020-07-08,52404.1296373506
2020-07-09,51280.9228681464
2020-07-10,45586.8752868809
2020-07-11,20260.3955603174
2020-07-12,16747.0351374516
2020-07-13,48451.7288086519
2020-07-14,40925.7993414667
2020-07-15,41878.776771762
2020-07-16,44993.7436519239
2020-07-17,35723.1977213997
2020-07-18,23606.5720873224
2020-07-19,19907.9385812586
2020-07-20,39423.9556020006
2020-07-21,44364.1894951116
2020-07-22,54204.5819992887
2020-07-23,68889.0086834858
2020-07-24,54245.0422649826
2020-07-25,32732.2900090533
2020-07-26,45889.9767336701
2020-07-27,98075.4979849102
2020-07-28,90089.3178951484
2020-07-29,63844.4165393434
2020-07-30,65652.8274862513
2020-07-31,67359.4403341064
2020-08-01,48599.1468292695
2020-08-02,45825.0500732058
2020-08-03,58354.7203509005
2020-08-04,52207.4484686872
2020-08-05,47413.7740664176
2020-08-06,64379.4773150098
2020-08-07,56398.3630703264
2020-08-08,29606.1717409032
2020-08-09,23468.272085436
2020-08-10,55542.5824392147
2020-08-11,55092.531683381
2020-08-12,45450.7617256961
2020-08-13,47900.3777024235
2020-08-14,67746.1817945677
2020-08-15,27753.0335220514
2020-08-16,26626.5455661287
2020-08-17,56504.2817963418
2020-08-18,65676.3024180257
2020-08-19,53066.1791833788
2020-08-20,45797.2027996083
2020-08-21,49790.8080096202
2020-08-22,25750.0164912365
2020-08-23,17999.9546916954
2020-08-24,37071.001750664
2020-08-25,46371.9065197642
2020-08-26,45791.171843222
2020-08-27,45988.4449614785
2020-08-28,50975.0892127203
2020-08-29,28675.2081214684
2020-08-30,25416.4174981697
2020-08-31,52625.7540939154
2020-09-01,63724.6636370553
2020-09-02,67375.766709134
2020-09-03,74440.2631342516
2020-09-04,98214.8312951923
2020-09-05,53957.599301364
2020-09-06,31456.2047794367
2020-09-07,53086.3451635366
2020-09-08,58012.7736322893
2020-09-09,49027.3859670592
2020-09-10,50327.1385486719
2020-09-11,45088.1067972794
2020-09-12,30567.589919181
2020-09-13,31133.9704911723
2020-09-14,57916.2223710956
2020-09-15,47660.6893009095
2020-09-16,56353.3654280757
2020-09-17,47115.5695747162
2020-09-18,54376.4918799253
2020-09-19,24735.2439755816
2020-09-20,25625.7975207955
2020-09-21,53970.8687534509
2020-09-22,52596.8868630206
2020-09-23,55569.8642052526
2020-09-24,58986.0617917322
2020-09-25,46556.2640494108
2020-09-26,22307.757725474
2020-09-27,19480.2404705398
2020-09-28,53729.2671551546
2020-09-29,58445.8056888828
2020-09-30,41215.8902827229
2020-10-01,55210.4740997613
2020-10-02,75221.8965976888
2020-10-03,25384.7723667702
2020-10-04,17267.049299713
2020-10-05,38932.0764692779
2020-10-06,39050.0070159324
2020-10-07,45427.8359695298
2020-10-08,41742.3205552833
2020-10-09,48592.7988818388
2020-10-10,33516.3078129859
2020-10-11,14647.2163612882
2020-10-12,40889.0806326846
2020-10-13,38516.5148008847
2020-10-14,43695.551071987
2020-10-15,42780.9295218346
2020-10-16,52235.8370317582
2020-10-17,18130.852371946
2020-10-18,12189.0401241845
2020-10-19,37397.3780037187
2020-10-20,39462.2426708298
2020-10-21,68039.04960703
2020-10-22,67833.6235053804
2020-10-23,41354.03543912
2020-10-24,22909.50296881
2020-10-25,18167.9773666077
2020-10-26,38427.2974691091
2020-10-27,42606.7435235938
2020-10-28,54237.4084744282
2020-10-29,53779.73012653
2020-10-30,53621.7103875
2020-10-31,33940.4871081043
2020-11-01,27823.7655339007
2020-11-02,44464.5737225605
2020-11-03,50224.3765468951
2020-11-04,42963.86801459
2020-11-05,90965.8481819608
2020-11-06,69609.3242174385
2020-11-07,34591.26038634
2020-11-08,24315.6451673797
2020-11-09,57884.2283974148
2020-11-10,46746.5057068783
2020-11-11,45608.6112024566
2020-11-12,51702.1168425224
2020-11-13,54393.3763239
2020-11-14,29161.14427807
2020-11-15,14263.44973527
2020-11-16,43807.3184871258
2020-11-17,61297.55827008
