t,o
2017-09-08,"{'0001_001': 0.000473507228976452, '001_01': 0.00345134940591179, '01_1': 0.0175526226334265, '100_1k': 0.220020209644792, '10_100': 0.2493198834804, '10k_100k': 0.141115627033821, '1_10': 0.0634020145457607, '1k_10k': 0.221062747201705, 'above_100k': 0.083529695645082, 'less_0001': 7.23431801247698e-05}"
2017-09-09,"{'0001_001': 0.000473788774909268, '001_01': 0.00345315330163264, '01_1': 0.0175937021229588, '100_1k': 0.22064996443824, '10_100': 0.249502186844326, '10k_100k': 0.140181544794854, '1_10': 0.0635251034585983, '1k_10k': 0.220854076960547, 'above_100k': 0.083694132680441, 'less_0001': 7.23466234928023e-05}"
2017-09-10,"{'0001_001': 0.000474179478491616, '001_01': 0.00345760087056998, '01_1': 0.0176020959244396, '100_1k': 0.22029640645659, '10_100': 0.249619494049081, '10k_100k': 0.140426262712951, '1_10': 0.0636210617856476, '1k_10k': 0.221071900022613, 'above_100k': 0.0833586100897981, 'less_0001': 7.23886098184806e-05}"
2017-09-11,"{'0001_001': 0.000474864173995266, '001_01': 0.00346393308845629, '01_1': 0.0176634924040066, '100_1k': 0.220009458915119, '10_100': 0.249881227859916, '10k_100k': 0.140805096605665, '1_10': 0.0637458555613125, '1k_10k': 0.220513369902811, 'above_100k': 0.0833702533101845, 'less_0001': 7.24481785337994e-05}"
2017-09-12,"{'0001_001': 0.000475606009733401, '001_01': 0.00347385445229407, '01_1': 0.0177175949707364, '100_1k': 0.220130212660609, '10_100': 0.249740774385891, '10k_100k': 0.141368514304324, '1_10': 0.0638792577671138, '1k_10k': 0.219612915007009, 'above_100k': 0.0835287963312168, 'less_0001': 7.24741110721402e-05}"
2017-09-13,"{'0001_001': 0.000476549774879609, '001_01': 0.00348029920019739, '01_1': 0.0177656540401875, '100_1k': 0.220142568821415, '10_100': 0.249888792651091, '10k_100k': 0.146112652159856, '1_10': 0.0639461423004212, '1k_10k': 0.220384239954955, 'above_100k': 0.0777305765182869, 'less_0001': 7.25245787093672e-05}"
2017-09-14,"{'0001_001': 0.000477448517343654, '001_01': 0.00348996460139231, '01_1': 0.0177880029458123, '100_1k': 0.220139661840214, '10_100': 0.249389078445976, '10k_100k': 0.145771012800089, '1_10': 0.0639122302616731, '1k_10k': 0.219912256569315, 'above_100k': 0.0790477790164149, 'less_0001': 7.25650017699539e-05}"
2017-09-15,"{'0001_001': 0.000478464288777437, '001_01': 0.00351233472702988, '01_1': 0.0178815697948652, '100_1k': 0.219650735208063, '10_100': 0.24933273132377, '10k_100k': 0.143686131250325, '1_10': 0.0641066914330878, '1k_10k': 0.220956956353762, 'above_100k': 0.0803217830192597, 'less_0001': 7.26026010605408e-05}"
2017-09-16,"{'0001_001': 0.000479015775612388, '001_01': 0.00351705439179918, '01_1': 0.0179292229788804, '100_1k': 0.220050004820026, '10_100': 0.249531253327707, '10k_100k': 0.143288237531693, '1_10': 0.0642391562839965, '1k_10k': 0.221215609884915, 'above_100k': 0.0796778072455542, 'less_0001': 7.26377598172978e-05}"
2017-09-17,"{'0001_001': 0.000479445335785831, '001_01': 0.00352155720834515, '01_1': 0.0179405591036951, '100_1k': 0.219816668957805, '10_100': 0.249578919309676, '10k_100k': 0.143260574503815, '1_10': 0.0644163363685003, '1k_10k': 0.221449142932516, 'above_100k': 0.0794641022250059, 'less_0001': 7.26940548551716e-05}"
2017-09-18,"{'0001_001': 0.000480268129095013, '001_01': 0.00353680207790001, '01_1': 0.0180365700723538, '100_1k': 0.219467599139262, '10_100': 0.249945781597511, '10k_100k': 0.142725204369859, '1_10': 0.0646163615758591, '1k_10k': 0.22196436257509, 'above_100k': 0.0791542970873015, 'less_0001': 7.27533757679242e-05}"
2017-09-19,"{'0001_001': 0.000481510168915183, '001_01': 0.00353874615867233, '01_1': 0.0180641508789121, '100_1k': 0.219758250776343, '10_100': 0.250253485136849, '10k_100k': 0.142504238169728, '1_10': 0.0647757010076873, '1k_10k': 0.221892104852918, 'above_100k': 0.07865898011499, 'less_0001': 7.28327349850566e-05}"
2017-09-20,"{'0001_001': 0.000482839254933264, '001_01': 0.00354903436571043, '01_1': 0.0181106784754311, '100_1k': 0.219312175681655, '10_100': 0.250374186603305, '10k_100k': 0.141703700580134, '1_10': 0.0650000177294057, '1k_10k': 0.222369976575567, 'above_100k': 0.0790244479068991, 'less_0001': 7.29428269590456e-05}"
2017-09-21,"{'0001_001': 0.00048347335067101, '001_01': 0.00355292626310981, '01_1': 0.0181335622193322, '100_1k': 0.219993037142201, '10_100': 0.250227832832252, '10k_100k': 0.141678172502084, '1_10': 0.0649725514996008, '1k_10k': 0.222105911459046, 'above_100k': 0.0787795611460666, 'less_0001': 7.29715856363555e-05}"
2017-09-22,"{'0001_001': 0.000484248674355737, '001_01': 0.00356422846935569, '01_1': 0.0181956429130564, '100_1k': 0.220181156291154, '10_100': 0.250409480512634, '10k_100k': 0.141098246322243, '1_10': 0.0651473324353737, '1k_10k': 0.222031932786117, 'above_100k': 0.0788147338416118, 'less_0001': 7.29977540987625e-05}"
2017-09-23,"{'0001_001': 0.00048430919564764, '001_01': 0.00356370155426008, '01_1': 0.0182142199533, '100_1k': 0.220055696344329, '10_100': 0.250554118670134, '10k_100k': 0.141110104227802, '1_10': 0.0652325854220673, '1k_10k': 0.222277377340265, 'above_100k': 0.0784349102740364, 'less_0001': 7.29770181578066e-05}"
2017-09-24,"{'0001_001': 0.00048435085223608, '001_01': 0.00356507434604957, '01_1': 0.0182225452004019, '100_1k': 0.219841327815461, '10_100': 0.250381084263164, '10k_100k': 0.141400859883147, '1_10': 0.0652930936544863, '1k_10k': 0.222223773896473, 'above_100k': 0.0785148943490497, 'less_0001': 7.29957395314963e-05}"
2017-09-25,"{'0001_001': 0.000485121762188869, '001_01': 0.00357504693506291, '01_1': 0.0182776665175778, '100_1k': 0.220395960523248, '10_100': 0.250722981039949, '10k_100k': 0.14140927668385, '1_10': 0.0653976874144861, '1k_10k': 0.221048368235895, 'above_100k': 0.0786148324115455, 'less_0001': 7.30584761976411e-05}"
2017-09-26,"{'0001_001': 0.000485637049866191, '001_01': 0.003575780595333, '01_1': 0.0182895467798545, '100_1k': 0.220679884252435, '10_100': 0.250814833361099, '10k_100k': 0.141107263521451, '1_10': 0.0654347295736293, '1k_10k': 0.220755270652259, 'above_100k': 0.0787839464220748, 'less_0001': 7.31077919968872e-05}"
2017-09-27,"{'0001_001': 0.000486983184225304, '001_01': 0.00358351756738311, '01_1': 0.0183314156959339, '100_1k': 0.220527067265096, '10_100': 0.250884747667667, '10k_100k': 0.141165061477969, '1_10': 0.0656098257475618, '1k_10k': 0.22029876596112, 'above_100k': 0.0790393876637696, 'less_0001': 7.32277692749537e-05}"
2017-09-28,"{'0001_001': 0.000487465287100247, '001_01': 0.00358341979666804, '01_1': 0.0183451817723866, '100_1k': 0.220764501890211, '10_100': 0.25117417026316, '10k_100k': 0.140758260422651, '1_10': 0.0656636004287475, '1k_10k': 0.220048006239335, 'above_100k': 0.0791021071225239, 'less_0001': 7.32867772164608e-05}"
2017-09-29,"{'0001_001': 0.000488367608973352, '001_01': 0.00359360378984006, '01_1': 0.0183725109457088, '100_1k': 0.221220824238803, '10_100': 0.251151118876189, '10k_100k': 0.140661979587576, '1_10': 0.065695522322366, '1k_10k': 0.219078531217955, 'above_100k': 0.079664191007669, 'less_0001': 7.33504049195803e-05}"
2017-09-30,"{'0001_001': 0.000489105028666475, '001_01': 0.00359821696361549, '01_1': 0.0184041165591423, '100_1k': 0.221131217329934, '10_100': 0.251279999122215, '10k_100k': 0.140257703157695, '1_10': 0.065775153172931, '1k_10k': 0.219737647121308, 'above_100k': 0.079253441904839, 'less_0001': 7.33996396535278e-05}"
2017-10-01,"{'0001_001': 0.000489362601757301, '001_01': 0.00359939486249421, '01_1': 0.0184124680349164, '100_1k': 0.220926437025904, '10_100': 0.251268868252629, '10k_100k': 0.140268245320828, '1_10': 0.0658058424959029, '1k_10k': 0.219847162553501, 'above_100k': 0.079308758481892, 'less_0001': 7.34603701744698e-05}"
2017-10-02,"{'0001_001': 0.000488451135346192, '001_01': 0.00359963857115849, '01_1': 0.0184431217952361, '100_1k': 0.220857843091789, '10_100': 0.251593418395989, '10k_100k': 0.140903043612108, '1_10': 0.0659353215547225, '1k_10k': 0.21911747162039, 'above_100k': 0.0789882652976328, 'less_0001': 7.34249256277082e-05}"
2017-10-03,"{'0001_001': 0.000489195551151938, '001_01': 0.00360381745227627, '01_1': 0.018473815970213, '100_1k': 0.220420378908846, '10_100': 0.25169714828099, '10k_100k': 0.141205999825651, '1_10': 0.0660723397365749, '1k_10k': 0.219300343252052, 'above_100k': 0.0786634573733138, 'less_0001': 7.3503648931002e-05}"
2017-10-04,"{'0001_001': 0.000489983872623903, '001_01': 0.00361538369380599, '01_1': 0.018531757353927, '100_1k': 0.220908061652578, '10_100': 0.25172936190676, '10k_100k': 0.140995880602683, '1_10': 0.0661673280524283, '1k_10k': 0.219249488462817, 'above_100k': 0.0782391859646433, 'less_0001': 7.35684377331015e-05}"
2017-10-05,"{'0001_001': 0.000490528792152224, '001_01': 0.0036175029847981, '01_1': 0.018550509703064, '100_1k': 0.220733454795673, '10_100': 0.251791671615084, '10k_100k': 0.140420754252419, '1_10': 0.066234740958527, '1k_10k': 0.21982681117278, 'above_100k': 0.0782603507829126, 'less_0001': 7.367494258997e-05}"
2017-10-06,"{'0001_001': 0.000491031300043337, '001_01': 0.00362065877882249, '01_1': 0.0185568756784094, '100_1k': 0.220552122428684, '10_100': 0.251765553213077, '10k_100k': 0.140252207312748, '1_10': 0.0663186485873176, '1k_10k': 0.219821676220428, 'above_100k': 0.0785474901007671, 'less_0001': 7.3736379702946e-05}"
2017-10-07,"{'0001_001': 0.000492840564003642, '001_01': 0.00362106086264345, '01_1': 0.0185668810424659, '100_1k': 0.220687258399681, '10_100': 0.251911728218509, '10k_100k': 0.140301575688384, '1_10': 0.0664200891093106, '1k_10k': 0.219228960041398, 'above_100k': 0.0786957969341365, 'less_0001': 7.38091394667746e-05}"
2017-10-08,"{'0001_001': 0.000492617707868363, '001_01': 0.00362129417100264, '01_1': 0.0185672756674833, '100_1k': 0.220698155851909, '10_100': 0.251821329601981, '10k_100k': 0.140333036065901, '1_10': 0.0664647038369467, '1k_10k': 0.218891651640035, 'above_100k': 0.0790360878807631, 'less_0001': 7.38475761096363e-05}"
2017-10-09,"{'0001_001': 0.000492594047153756, '001_01': 0.0036247722367035, '01_1': 0.0185905925696899, '100_1k': 0.220559947610333, '10_100': 0.251793657514987, '10k_100k': 0.140095207543845, '1_10': 0.0665272787083257, '1k_10k': 0.2190575160197, 'above_100k': 0.0791845527326557, 'less_0001': 7.38810166062629e-05}"
2017-10-10,"{'0001_001': 0.000494034029444702, '001_01': 0.00363255570052247, '01_1': 0.0186206874825842, '100_1k': 0.220252278973565, '10_100': 0.251888540413662, '10k_100k': 0.139967384757691, '1_10': 0.0666405574500629, '1k_10k': 0.218994595122039, 'above_100k': 0.0794353709949998, 'less_0001': 7.39950754293658e-05}"
2017-10-11,"{'0001_001': 0.000494880424420346, '001_01': 0.00363871125023918, '01_1': 0.0186470709437921, '100_1k': 0.220456132213474, '10_100': 0.251689340108835, '10k_100k': 0.140644686465185, '1_10': 0.0666178680410629, '1k_10k': 0.217914700128955, 'above_100k': 0.0798225002365073, 'less_0001': 7.41101875286644e-05}"
2017-10-12,"{'0001_001': 0.000496675444071305, '001_01': 0.00365187126929588, '01_1': 0.0186861634590517, '100_1k': 0.219746373656258, '10_100': 0.251817817778081, '10k_100k': 0.140873463660039, '1_10': 0.066643450799245, '1k_10k': 0.217493489164438, 'above_100k': 0.080516451121015, 'less_0001': 7.42436485062119e-05}"
2017-10-13,"{'0001_001': 0.000498761265544193, '001_01': 0.0036676724982651, '01_1': 0.0187277978659298, '100_1k': 0.218761409157145, '10_100': 0.251557736196807, '10k_100k': 0.141138533568727, '1_10': 0.0666838510182526, '1k_10k': 0.217879685835237, 'above_100k': 0.0810102082735981, 'less_0001': 7.43443204937273e-05}"
2017-10-14,"{'0001_001': 0.000500070234641339, '001_01': 0.00367044528661452, '01_1': 0.0187295306225487, '100_1k': 0.218735373087958, '10_100': 0.251387547479331, '10k_100k': 0.142004667425408, '1_10': 0.0667199316213796, '1k_10k': 0.217176527817535, 'above_100k': 0.0810014217885005, 'less_0001': 7.44846360841622e-05}"
2017-10-15,"{'0001_001': 0.000500925231378363, '001_01': 0.00367110074275904, '01_1': 0.0187205995537771, '100_1k': 0.218706915417988, '10_100': 0.251431647433327, '10k_100k': 0.142118390394068, '1_10': 0.0666617473631743, '1k_10k': 0.217152131105216, 'above_100k': 0.0809619321825538, 'less_0001': 7.46105757593131e-05}"
2017-10-16,"{'0001_001': 0.000502916878456039, '001_01': 0.00368500320895339, '01_1': 0.0187807283201602, '100_1k': 0.218680055355816, '10_100': 0.251474403618711, '10k_100k': 0.142151416802814, '1_10': 0.066769074321834, '1k_10k': 0.216939525666175, 'above_100k': 0.0809421444723246, 'less_0001': 7.4731354755627e-05}"
2017-10-17,"{'0001_001': 0.000505029613141144, '001_01': 0.00370312862612874, '01_1': 0.0188530635374954, '100_1k': 0.218794444591657, '10_100': 0.251865259764185, '10k_100k': 0.142086465079715, '1_10': 0.0669827323028898, '1k_10k': 0.21675850930939, 'above_100k': 0.0803765326855589, 'less_0001': 7.48344898393576e-05}"
2017-10-18,"{'0001_001': 0.000507589484805358, '001_01': 0.00372716796554177, '01_1': 0.0189155398262555, '100_1k': 0.21859508097097, '10_100': 0.251884660048775, '10k_100k': 0.142948113641801, '1_10': 0.0670467994932968, '1k_10k': 0.217008503754886, 'above_100k': 0.0792915363704613, 'less_0001': 7.50084432080079e-05}"
2017-10-19,"{'0001_001': 0.000508878901085079, '001_01': 0.00373948622754561, '01_1': 0.018954494746066, '100_1k': 0.218810573796316, '10_100': 0.251676630226339, '10k_100k': 0.143196600441204, '1_10': 0.0672079714679106, '1k_10k': 0.216845316316886, 'above_100k': 0.0789849090847172, 'less_0001': 7.51387919315124e-05}"
2017-10-20,"{'0001_001': 0.000510516358862378, '001_01': 0.00376040925255708, '01_1': 0.0190209366714498, '100_1k': 0.218688326106379, '10_100': 0.251686183420826, '10k_100k': 0.14330330831295, '1_10': 0.0673517824586013, '1k_10k': 0.216266989667324, 'above_100k': 0.0793363484000084, 'less_0001': 7.51993510419467e-05}"
2017-10-21,"{'0001_001': 0.000510984006216391, '001_01': 0.00376271088568214, '01_1': 0.0190334673044533, '100_1k': 0.218715652252225, '10_100': 0.251788157098565, '10k_100k': 0.14355905727842, '1_10': 0.067407075605277, '1k_10k': 0.215913466031709, 'above_100k': 0.0792340911169563, 'less_0001': 7.53384204966288e-05}"
2017-10-22,"{'0001_001': 0.000511863609619898, '001_01': 0.0037702384176625, '01_1': 0.0190679721547572, '100_1k': 0.21831507734879, '10_100': 0.251647035004432, '10k_100k': 0.143871804768145, '1_10': 0.0674826925102173, '1k_10k': 0.216131749309756, 'above_100k': 0.0791261086048294, 'less_0001': 7.5458271791313e-05}"
2017-10-23,"{'0001_001': 0.000513203266594813, '001_01': 0.00378699729843964, '01_1': 0.0191934546810643, '100_1k': 0.218203241459529, '10_100': 0.252163183883067, '10k_100k': 0.143721667027968, '1_10': 0.0678302108421829, '1k_10k': 0.216101085749597, 'above_100k': 0.0784113121247524, 'less_0001': 7.56436668042955e-05}"
2017-10-24,"{'0001_001': 0.000514247722793555, '001_01': 0.00379983510344124, '01_1': 0.0192585895346819, '100_1k': 0.218039988346638, '10_100': 0.252261123685373, '10k_100k': 0.143026653434873, '1_10': 0.0680707754129755, '1k_10k': 0.216232539619101, 'above_100k': 0.0787205025555384, 'less_0001': 7.57445845852325e-05}"
2017-10-25,"{'0001_001': 0.000514490374155468, '001_01': 0.00380381250933652, '01_1': 0.0193089330331574, '100_1k': 0.218076021105788, '10_100': 0.252260507725257, '10k_100k': 0.142815097294564, '1_10': 0.0682580056084562, '1k_10k': 0.216719271071736, 'above_100k': 0.0781680141077514, 'less_0001': 7.5847169797578e-05}"
2017-10-26,"{'0001_001': 0.000515703073800675, '001_01': 0.00381804121088047, '01_1': 0.0193667001681662, '100_1k': 0.217983712312678, '10_100': 0.252322247120187, '10k_100k': 0.142236174587412, '1_10': 0.0683506305821851, '1k_10k': 0.216979054796388, 'above_100k': 0.0783518406444539, 'less_0001': 7.58955038488454e-05}"
2017-10-27,"{'0001_001': 0.000517385526293307, '001_01': 0.00384047846457625, '01_1': 0.0194629737335408, '100_1k': 0.218511709542605, '10_100': 0.252429128036606, '10k_100k': 0.142036953478284, '1_10': 0.0684564075736373, '1k_10k': 0.216734911043453, 'above_100k': 0.0779340877732871, 'less_0001': 7.5964827716169e-05}"
2017-10-28,"{'0001_001': 0.000518281000300781, '001_01': 0.0038473726908276, '01_1': 0.0194794939128632, '100_1k': 0.2191310235904, '10_100': 0.252514107189389, '10k_100k': 0.142113903728258, '1_10': 0.068500466518815, '1k_10k': 0.216339859015288, 'above_100k': 0.0774794387627858, 'less_0001': 7.60535910728416e-05}"
2017-10-29,"{'0001_001': 0.000518574721038426, '001_01': 0.00384013080413585, '01_1': 0.0194504972683141, '100_1k': 0.218931674618933, '10_100': 0.252520725107363, '10k_100k': 0.142287979887071, '1_10': 0.0684450521376892, '1k_10k': 0.215936542055656, 'above_100k': 0.0779925753440307, 'less_0001': 7.62480557691982e-05}"
2017-10-30,"{'0001_001': 0.000519398706431363, '001_01': 0.00384915761378893, '01_1': 0.0194698138444763, '100_1k': 0.218787250588366, '10_100': 0.25238339561433, '10k_100k': 0.147908528506028, '1_10': 0.0684304503051514, '1k_10k': 0.216430423018157, 'above_100k': 0.0721452056235489, 'less_0001': 7.63761797228393e-05}"
2017-10-31,"{'0001_001': 0.000520557385898142, '001_01': 0.00386600748734913, '01_1': 0.019546487778148, '100_1k': 0.218494683784318, '10_100': 0.252520682765012, '10k_100k': 0.147928950298288, '1_10': 0.0685802437127659, '1k_10k': 0.21644197137578, 'above_100k': 0.072023973911905, 'less_0001': 7.64415005349049e-05}"
2017-11-01,"{'0001_001': 0.000521610211850018, '001_01': 0.00387495159376223, '01_1': 0.0196024335811536, '100_1k': 0.217723499885679, '10_100': 0.252493440929021, '10k_100k': 0.142836837363391, '1_10': 0.0687414802452713, '1k_10k': 0.21626848902905, 'above_100k': 0.0778605891286653, 'less_0001': 7.66680321554585e-05}"
2017-11-02,"{'0001_001': 0.000522855095112345, '001_01': 0.00388687256338516, '01_1': 0.0196696110789522, '100_1k': 0.217124508896913, '10_100': 0.251861294044022, '10k_100k': 0.14274501736759, '1_10': 0.0688023185211487, '1k_10k': 0.217347106312909, 'above_100k': 0.0779636153292795, 'less_0001': 7.68007906879421e-05}"
2017-11-03,"{'0001_001': 0.000525006091220976, '001_01': 0.00391525132516534, '01_1': 0.0197420841642107, '100_1k': 0.217493777212099, '10_100': 0.251936112405867, '10k_100k': 0.14283827102906, '1_10': 0.0688156315996473, '1k_10k': 0.216691604857138, 'above_100k': 0.0779653916265351, 'less_0001': 7.68696890568877e-05}"
2017-11-04,"{'0001_001': 0.000525617176402752, '001_01': 0.00391711472129422, '01_1': 0.0197385657615256, '100_1k': 0.217492413108182, '10_100': 0.251851249448008, '10k_100k': 0.142870084998234, '1_10': 0.0687897105001151, '1k_10k': 0.216226180624514, 'above_100k': 0.0785120316556463, 'less_0001': 7.70320060771449e-05}"
2017-11-05,"{'0001_001': 0.000526474971322422, '001_01': 0.00392783170426986, '01_1': 0.0197808772987934, '100_1k': 0.216784340969319, '10_100': 0.25177897887359, '10k_100k': 0.142639961945392, '1_10': 0.0688459866312764, '1k_10k': 0.216811586461494, 'above_100k': 0.0788268257311535, 'less_0001': 7.71354133887626e-05}"
2017-11-06,"{'0001_001': 0.000527427405761169, '001_01': 0.00393963865005557, '01_1': 0.019828169676899, '100_1k': 0.217043815215068, '10_100': 0.251551402560312, '10k_100k': 0.142145350375941, '1_10': 0.0688299845051413, '1k_10k': 0.217495293301917, 'above_100k': 0.0785616651703235, 'less_0001': 7.72531385816294e-05}"
2017-11-07,"{'0001_001': 0.000528802391317453, '001_01': 0.00394657329782388, '01_1': 0.0198691023688166, '100_1k': 0.216882160680971, '10_100': 0.251678531952756, '10k_100k': 0.149507763078431, '1_10': 0.0688739350290979, '1k_10k': 0.216735229837456, 'above_100k': 0.071900461592794, 'less_0001': 7.74397705370914e-05}"
2017-11-08,"{'0001_001': 0.000529839858116441, '001_01': 0.00395927616296558, '01_1': 0.0198984731710162, '100_1k': 0.216191416982929, '10_100': 0.251389012811553, '10k_100k': 0.143604878788278, '1_10': 0.0688223804207384, '1k_10k': 0.216556658113437, 'above_100k': 0.0789705509358281, 'less_0001': 7.7512755139636e-05}"
2017-11-09,"{'0001_001': 0.00053157421561989, '001_01': 0.00396877239213142, '01_1': 0.0199446771738734, '100_1k': 0.216061761325246, '10_100': 0.251345419593504, '10k_100k': 0.145297998675376, '1_10': 0.068787878039739, '1k_10k': 0.215936452568682, 'above_100k': 0.0780478103448466, 'less_0001': 7.76556709821377e-05}"
2017-11-10,"{'0001_001': 0.000533292330106807, '001_01': 0.00398736126259662, '01_1': 0.0199845360005468, '100_1k': 0.216197770837382, '10_100': 0.250858879727548, '10k_100k': 0.143356125854969, '1_10': 0.0686147458028626, '1k_10k': 0.217356313941109, 'above_100k': 0.079033253311723, 'less_0001': 7.77209311557056e-05}"
2017-11-11,"{'0001_001': 0.000534862967115519, '001_01': 0.00399305333167232, '01_1': 0.0199770881795924, '100_1k': 0.215553164915458, '10_100': 0.250587287869936, '10k_100k': 0.14336505203569, '1_10': 0.0684872740068832, '1k_10k': 0.217699154853072, 'above_100k': 0.0797252744648548, 'less_0001': 7.77873757258641e-05}"
2017-11-12,"{'0001_001': 0.000536555379888101, '001_01': 0.00400526845159566, '01_1': 0.0199913376110229, '100_1k': 0.214855168714153, '10_100': 0.24999579072359, '10k_100k': 0.138928014686719, '1_10': 0.0681225782768372, '1k_10k': 0.218956494606719, 'above_100k': 0.0845308239731556, 'less_0001': 7.79675763195139e-05}"
2017-11-13,"{'0001_001': 0.000538585381134009, '001_01': 0.0040204949308906, '01_1': 0.0200590546353696, '100_1k': 0.214442752627389, '10_100': 0.25022305209914, '10k_100k': 0.139160857018936, '1_10': 0.0682298569895173, '1k_10k': 0.218165514005619, 'above_100k': 0.0850816717368038, 'less_0001': 7.816057520024e-05}"
2017-11-14,"{'0001_001': 0.000540153258987765, '001_01': 0.00402933502521492, '01_1': 0.0201546340143761, '100_1k': 0.214671816726196, '10_100': 0.250457102616419, '10k_100k': 0.138365270915662, '1_10': 0.068468673269737, '1k_10k': 0.217975034012222, 'above_100k': 0.0852596082415321, 'less_0001': 7.83719196531528e-05}"
2017-11-15,"{'0001_001': 0.000540717010883392, '001_01': 0.00402672892782775, '01_1': 0.0201841541384084, '100_1k': 0.215153445083462, '10_100': 0.250692884242202, '10k_100k': 0.138219916069585, '1_10': 0.068657935710676, '1k_10k': 0.217516609388712, 'above_100k': 0.0849291796141277, 'less_0001': 7.8429814115473e-05}"
2017-11-16,"{'0001_001': 0.000541304962495019, '001_01': 0.00402463789854933, '01_1': 0.0202185541345951, '100_1k': 0.215138007340754, '10_100': 0.25076081243455, '10k_100k': 0.13776802716769, '1_10': 0.0687459917803047, '1k_10k': 0.217663177209894, 'above_100k': 0.0850610135123137, 'less_0001': 7.84735588545357e-05}"
2017-11-17,"{'0001_001': 0.000541817145495506, '001_01': 0.00403336311615563, '01_1': 0.0202641504313921, '100_1k': 0.215697152975976, '10_100': 0.251197945641076, '10k_100k': 0.137352888901424, '1_10': 0.0688957421891163, '1k_10k': 0.216191386033829, 'above_100k': 0.0857471180617872, 'less_0001': 7.84355037476963e-05}"
2017-11-18,"{'0001_001': 0.000541543016439538, '001_01': 0.00403264426308064, '01_1': 0.0202936714119819, '100_1k': 0.216070673982631, '10_100': 0.251143391386543, '10k_100k': 0.137695278002593, '1_10': 0.0689868243919534, '1k_10k': 0.215648245659864, 'above_100k': 0.0855092394321796, 'less_0001': 7.84884527339464e-05}"
2017-11-19,"{'0001_001': 0.000541638762557825, '001_01': 0.00403529569365118, '01_1': 0.0203228131902408, '100_1k': 0.21550921481614, '10_100': 0.251162717370315, '10k_100k': 0.138623971903454, '1_10': 0.0690750849434342, '1k_10k': 0.214718880856373, 'above_100k': 0.0859318331244286, 'less_0001': 7.85493394058863e-05}"
2017-11-20,"{'0001_001': 0.000543546090834598, '001_01': 0.00404863881096452, '01_1': 0.0203926419280055, '100_1k': 0.215637875268863, '10_100': 0.251569322484876, '10k_100k': 0.138741109908757, '1_10': 0.069384134567708, '1k_10k': 0.214233737956439, 'above_100k': 0.0853702743745119, 'less_0001': 7.87186090409973e-05}"
2017-11-21,"{'0001_001': 0.000544040235263653, '001_01': 0.00405640140232026, '01_1': 0.0204745030838068, '100_1k': 0.216359711777952, '10_100': 0.251761706481687, '10k_100k': 0.138270901868392, '1_10': 0.0696640693618732, '1k_10k': 0.214127294741469, 'above_100k': 0.0846625356497865, 'less_0001': 7.88353974489515e-05}"
2017-11-22,"{'0001_001': 0.000545105515358845, '001_01': 0.00407000071359885, '01_1': 0.0205512187720105, '100_1k': 0.215826660929252, '10_100': 0.251948600421374, '10k_100k': 0.139095936555975, '1_10': 0.0699443478580889, '1k_10k': 0.214545333390064, 'above_100k': 0.0833937437693769, 'less_0001': 7.9052074901143e-05}"
2017-11-23,"{'0001_001': 0.000545781661652025, '001_01': 0.00407485117255206, '01_1': 0.0205954382395693, '100_1k': 0.215320329654112, '10_100': 0.251692804990261, '10k_100k': 0.144761457899374, '1_10': 0.0700045850007409, '1k_10k': 0.215838836533741, 'above_100k': 0.0770867436908204, 'less_0001': 7.91711571771434e-05}"
2017-11-24,"{'0001_001': 0.00054724890613402, '001_01': 0.00409148999037347, '01_1': 0.0206560332548861, '100_1k': 0.215221575050966, '10_100': 0.251649595031776, '10k_100k': 0.144346424719716, '1_10': 0.0700896121309713, '1k_10k': 0.215972920295463, 'above_100k': 0.0773458672875696, 'less_0001': 7.92333321441153e-05}"
2017-11-25,"{'0001_001': 0.000548062844646549, '001_01': 0.00409605832116162, '01_1': 0.0206981582659295, '100_1k': 0.215019173262618, '10_100': 0.251779441570825, '10k_100k': 0.144180221817312, '1_10': 0.0701795593017627, '1k_10k': 0.215923474840604, 'above_100k': 0.0774965150594273, 'less_0001': 7.93347157130331e-05}"
2017-11-26,"{'0001_001': 0.000550047898572881, '001_01': 0.00411023273115854, '01_1': 0.0207589750986779, '100_1k': 0.215419779779421, '10_100': 0.251778294632634, '10k_100k': 0.143905253603028, '1_10': 0.0702598124463923, '1k_10k': 0.215611555063215, 'above_100k': 0.0775266373163406, 'less_0001': 7.94114305602858e-05}"
2017-11-27,"{'0001_001': 0.000552607155082796, '001_01': 0.00413569810636104, '01_1': 0.0208403831270833, '100_1k': 0.215539944022808, '10_100': 0.251587385193017, '10k_100k': 0.14541596307413, '1_10': 0.0703798182355072, '1k_10k': 0.213868278195814, 'above_100k': 0.0776003859270871, 'less_0001': 7.9536963109609e-05}"
2017-11-28,"{'0001_001': 0.000555359811644174, '001_01': 0.00415767068285507, '01_1': 0.0209466771788682, '100_1k': 0.214976283768867, '10_100': 0.251559226187013, '10k_100k': 0.144646758735177, '1_10': 0.0704089708256205, '1k_10k': 0.214950095672546, 'above_100k': 0.0777192317039601, 'less_0001': 7.97254334495113e-05}"
2017-11-29,"{'0001_001': 0.000558889425713023, '001_01': 0.00418838611724587, '01_1': 0.0210626891915429, '100_1k': 0.213467267202797, '10_100': 0.251599009871231, '10k_100k': 0.146748103815792, '1_10': 0.0705433333521749, '1k_10k': 0.213648233999804, 'above_100k': 0.0781041821857124, 'less_0001': 7.99048379862849e-05}"
