t,market_mvrv_more_155,addresses_accumulation_balance,addresses_new_non_zero_count,indicators_sopr_account_based,indicators_sopr_adjusted,transactions_rate,market_mvrv,addresses_accumulation_count,entities_receiving_count,market_marketcap_usd,indicators_nvts,addresses_min_1k_count,indicators_puell_multiple,transactions_transfers_volume_entity_adjusted_sum,entities_net_growth_count,indicators_sopr_more_155,market_price_drawdown_relative,entities_min_1k_count,market_price_realized_usd,market_mvrv_less_155,indicators_net_unrealized_profit_loss_account_based,transactions_transfers_volume_adjusted_sum,indicators_hodled_lost_coins,indicators_sopr,addresses_profit_relative,entities_new_count,market_mvrv_z_score,indicators_mvrv_account_based,transactions_size_sum,entities_profit_relative,transactions_transfers_volume_miners_net,indicators_nupl_more_155_account_based,indicators_liveliness,indicators_liveliness_account_based,transactions_entity_adjusted_count,transactions_count,addresses_min_10k_count,indicators_reserve_risk,indicators_realized_profit,addresses_count,indicators_nupl_more_155,addresses_active_count,market_marketcap_realized_usd,market_price_usd_close,addresses_non_zero_count,indicators_nvt,entities_active_count,indicators_net_unrealized_profit_loss,indicators_sopr_less_155
2019-09-03,2.32786162240684,2189850.55761905,407547.0,1.0554175717535899,1.0384810923880698,4.2878125,1.8654715248468745,445411.0,199652.0,188172458656.9769,22.946641171877516,2048.0,1.8127429499321597,258189.42250426,13200.0,1.71968908116225,-0.4637807335823212,1748.0,5630.787107839226,1.11543934279882,0.45629201159787497,591944.45468885,6960210.425254158,1.01412879909969,0.8544331578108252,118122.0,1.61574152756006,1.81651775455645,178394655.0,0.8606202127087862,194.3580321109589,0.605449888779484,0.6114704616786422,0.611893163025187,265737.0,370467.0,110.0,0.0031782042332320548,172563839.88916698,553206375.0,0.5704212009964438,799876.0,100871257561.77,10623.5401172,26704532.0,30.26337582538289,263568.0,0.469094553485914,1.02893035056888
2019-09-04,2.31714035458002,2191066.42305332,371984.0,1.0334699695290799,1.02309070898132,3.757002314814815,1.8746232557948352,444895.0,179251.0,189307437303.48306,23.231553394792382,2055.0,1.51038496315685,221938.71371163,6303.0,1.48272147026881,-0.4652468582542827,1743.0,5636.560037854675,1.10655665363621,0.453026475529182,545419.728301669,6962205.198416728,1.00692489385121,0.8480955967330266,103974.0,1.63317656218588,1.82559672786605,160154533.0,0.856451969875403,-89.29893658388437,0.6034218371798521,0.6113959875994921,0.6118177592831379,244906.0,324605.0,110.0,0.003189669640171029,118394754.65781799,553578359.0,0.5684335659583948,747323.0,100984257353.202,10594.493353599999,26707874.0,32.84798215089642,239758.0,0.46716552097144104,1.01315304240457
2019-09-05,2.31538285507904,2187169.21041589,375926.0,1.03812475307664,1.0237712444633,4.076909722222221,1.8731850973969597,445141.0,174133.0,189371823287.4116,23.214477436968533,2049.0,1.82849538456864,236516.24641902,6459.0,1.7308619501850102,-0.46620386076945,1740.0,5642.156579208449,1.1020962194333999,0.45210316537440004,646154.53968589,6963827.855149212,1.00689414990742,0.8481464857554756,99911.0,1.6305097465820602,1.8241349699246001,168366227.0,0.8562568741050355,408.7160391534317,0.603037733193325,0.611350158770554,0.6117556500781359,241261.0,352245.0,110.0,0.003183016638844107,113966813.41871999,553954285.0,0.5681059839385123,736083.0,101096161586.25699,10575.533284000001,26727019.0,27.730208331756568,232553.0,0.46650542328921996,1.00908778750282
2019-09-06,2.2551399003273596,2278911.62167063,396295.0,1.3666543019780002,1.21863617860853,4.228854166666666,1.87195706281166,445495.0,189255.0,190959510340.26135,23.29497183807753,2044.0,1.7623055541500199,362962.27940224,7003.0,4.80040683421242,-0.4774208745815212,1740.0,5692.565151913828,1.0739417315192,0.43434025917173796,790186.4799829001,6939185.334225098,1.07615669384866,0.8163769495379223,104042.0,1.64118853413475,1.8242691676306102,172387500.0,0.836226463678606,-22.536237451529807,0.591777905073605,0.612768135322449,0.613470306775179,256798.0,365373.0,107.0,0.00320186778942376,929050193.227945,554350580.0,0.5565685304690684,789909.0,102010625208.16699,10353.302559200001,26753680.0,22.6781594648238,248364.0,0.44993817829500504,1.01229274111155
2019-09-07,2.29014529736314,2285407.50979876,319732.0,1.02969027656021,1.01233577956715,3.6374884259259264,1.8330892882046648,446226.0,144814.0,187081124933.1255,22.80492085287177,2044.0,1.6367041271946898,177036.49936123,6563.0,2.28085704778548,-0.4691454465471821,1741.0,5694.6038185701245,1.08936672212926,0.442673715404969,458355.021345401,6936681.902402935,1.00493381687034,0.8360930206462399,81827.0,1.5672546995198,1.78330660502497,138697784.0,0.8489642087868413,50.39681243549376,0.597895361963723,0.612948333882778,0.613752346547356,204068.0,314279.0,107.0,0.0031292879091709422,57650563.2635326,554670312.0,0.5633464823601393,617434.0,102057835445.841,10517.254784,26784904.0,39.100367979812525,190778.0,0.45808354028928006,0.998954587816986
2019-09-08,2.27583928194693,2284750.41171809,295140.0,1.03667661976627,1.0199671005595699,3.3371527777777783,1.840975895755248,446421.0,132767.0,188005569049.09348,23.004482025992218,2044.0,1.93435862052332,139410.98977066,5354.0,1.8460751610532,-0.4729804486868578,1741.0,5697.5239856389135,1.08139545770892,0.43878975550634997,383787.32986257,6941028.914241575,1.00578615577143,0.828245093393107,73929.0,1.58129088585808,1.7894247320025802,125102185.0,0.8438480670825854,750.8055373579268,0.5954497602422839,0.612753586736178,0.613592859182702,183919.0,288330.0,107.0,0.003137092379361172,54574780.82064939,554965452.0,0.5606016611399193,568182.0,102122776013.841,10441.275979,26821466.0,46.703111607197684,177316.0,0.45378823774371996,1.00794706925401
2019-09-09,2.25387601220165,2294986.4802132,360766.0,1.0273339046179202,1.01009955883295,3.665578703703704,1.8127007005117608,446384.0,175829.0,185204304125.82315,22.82952981696755,2049.0,1.57030061664,249549.11017445,7010.0,1.52807718507518,-0.47834599362506,1738.0,5699.599061700627,1.06962385499825,0.432780229332838,519808.06790145,6944422.435519524,1.00429046051888,0.8139999718060402,100038.0,1.5274582768295202,1.76234713259873,159064759.0,0.8345339684395252,-511.08167378178183,0.5912318513682,0.612603703134948,0.6134943906615561,234362.0,316706.0,105.0,0.003083123964484283,88786210.7778613,555326218.0,0.5563198709306234,765860.0,102170371575.151,10334.9741628,26792679.0,34.48558921443781,231026.0,0.44779180513528205,1.0031816892338001
2019-09-10,2.2048275549694103,2287813.42887075,381982.0,1.01289173032872,1.00139561370464,3.931435185185185,1.7985101939936223,447168.0,184040.0,183814422059.59875,22.68477071723968,2052.0,1.9369965261900202,273462.43828206,10653.0,2.02582917456493,-0.4893998555973295,1739.0,5700.7356060629745,1.04570570478882,0.41994125189694703,662381.63221862,6947684.425800168,1.0003796649294001,0.7893514678122432,106063.0,1.4996286819065099,1.74788542536717,174185353.0,0.8184539426301422,447.3921742493826,0.582058206868846,0.6124709140827921,0.6134212521140601,246416.0,339676.0,105.0,0.0030526688479382666,46303266.063569896,555708200.0,0.5464497902585972,807312.0,102203714315.033,10115.9757913,26764821.0,27.06621323412963,240220.0,0.436008719251943,0.993986807896896
2019-09-11,2.21816633022506,2285449.69927076,381628.0,1.01259447261795,1.06907783424167,3.913101851851852,1.767000702669076,447720.0,177249.0,181148763571.3553,22.40506576021601,2056.0,1.92364542574405,215429.06081889,10191.0,1.96405770186697,-0.4862504355802942,1742.0,5717.512989720427,1.0461597338464799,0.42325802824807107,540084.090408719,6950672.880593894,1.0245112191312,0.8029892203638115,101732.0,1.4433408724207601,1.7209862936788798,175365575.0,0.8257053604926771,399.67978066810747,0.5844220121873891,0.612353954584613,0.6132689849134689,241213.0,338092.0,106.0,0.0030013501516788343,312086550.21189,556089828.0,0.5491771800996826,795962.0,102517652255.445,10178.371889299999,26735636.0,33.199390277226605,232361.0,0.438647102862406,1.06254713993864
2019-09-12,2.26599883690046,2289800.75799336,389920.0,1.02337096441206,1.01076991874678,3.885532407407408,1.7914192109106577,448090.0,180555.0,183759204363.6212,22.768326990231643,2051.0,1.6728786700204,231105.05699246,8002.0,1.79421246770878,-0.4745526918436912,1741.0,5720.217584557704,1.0674393000167601,0.435090199017835,574662.59303119,6949798.399794487,1.0045391971865099,0.8325650317725071,104732.0,1.48875013815464,1.7448483935480499,154755897.0,0.8443080189821286,-169.18544457900316,0.5930901668195621,0.612445413525379,0.613129946172843,242399.0,335710.0,107.0,0.0030374069690311963,78912210.83705741,556479748.0,0.5586935069358432,749283.0,102577444321.482,10410.1268031,26768253.0,31.205158848797232,237269.0,0.45082840785097494,1.00120435768347
2019-09-13,2.2564255599116603,2292573.87594477,366633.0,1.03696166877253,1.02135440696244,3.572986111111111,1.8046489092034843,447456.0,169857.0,185257774968.72827,23.005650892418146,2056.0,1.5983104696961998,191938.73155959998,6807.0,2.34414099761489,-0.4770552001093463,1742.0,5723.991595075196,1.0617472551443299,0.43235839720183605,467237.27341551,6953055.942597875,1.00800472299719,0.8262266741757981,94242.0,1.51340694305518,1.75761230816177,160384975.0,0.8403026717889864,-205.12328790541144,0.591323248063499,0.6123042942071031,0.613016733181865,228406.0,308706.0,107.0,0.003054845292667437,77519555.8184264,556846381.0,0.5568211875604039,761736.0,102655854013.452,10360.547277299998,26765367.0,38.38373674450234,222931.0,0.446734685288799,1.0029032170149301
2019-09-14,2.2556179841242003,2291521.01537161,339012.0,1.0245636752095502,1.0143586628274601,3.469201388888889,1.8074467411720023,447686.0,145925.0,185637803319.03625,23.109719495770108,2059.0,1.65076691709472,136229.16571695,6231.0,2.15971902959466,-0.4771812915520474,1743.0,5726.23626409807,1.05991799731091,0.43194450180372795,468474.32141513,6956606.92547561,1.00508058571096,0.8240898790744965,82375.0,1.51798783114992,1.75940853555409,140008491.0,0.8391786638411799,-713.3796327090904,0.5911317920281839,0.612148195666563,0.612880502525985,206975.0,299739.0,107.0,0.00305376975301332,41432677.3921447,557185393.0,0.5566625168630782,658997.0,102707205191.929,10358.0491621,26789560.0,38.28651684860677,192895.0,0.4468392829916029,1.00368258060124
2019-09-15,2.2524385777148597,2291877.84746186,284047.0,1.02294073932457,1.00990106988523,3.1712847222222216,1.8058628277707869,448087.0,131155.0,185548989262.61652,23.600043064491892,2056.0,1.5620542423648602,129708.09363756,5532.0,2.16586161510931,-0.477703010193065,1744.0,5727.929926889252,1.0580412837983,0.430999118273331,346118.84461984,6960196.83808108,1.00393363868326,0.8203059041504204,72859.0,1.51425591238304,1.7577426861648997,127517455.0,0.8371358504702369,-55.335297042080576,0.590501859996183,0.61198779757981,0.612735224978183,182898.0,273999.0,107.0,0.003045032359805489,31720492.873809803,557469440.0,0.5560367284179095,562231.0,102748108222.408,10347.7129074,26815851.0,51.82638211942005,173019.0,0.44601288324587,0.9984889948418578
2019-09-16,2.2369892597177,2290041.62900447,381410.0,1.0153909942683699,1.00369072377839,4.018263888888889,1.7975835985624131,447773.0,183736.0,184763432046.59067,24.048051070697927,2049.0,1.7211156588515402,235153.44020695,8943.0,1.74551261407606,-0.4812826378304289,1739.0,5729.298623980379,1.04815288516685,0.42691522290305195,540573.59850035,6963606.271395905,1.0012493210639202,0.8045680182605072,104207.0,1.49775959103775,1.7497146890373798,171892583.0,0.8278946622462482,437.3330240230584,0.587419460215556,0.611841819864917,0.612608363626458,247253.0,347178.0,107.0,0.003024934326239985,39694274.128637105,557850850.0,0.5529705850594042,773301.0,102784333476.536,10276.7935649,26815358.0,33.18720161282236,241429.0,0.442526692172819,0.9979230442102371
2019-09-17,2.23013074032621,2293654.77528203,390590.0,1.02082835321705,1.01031431824185,3.9771990740740732,1.7887062368485225,447918.0,182847.0,183951136208.5193,24.11754502060157,2047.0,1.55251321167893,238854.09358509,8211.0,1.32788643932661,-0.4830755679099201,1735.0,5731.828745971388,1.0427785337714,0.42458721961803897,567193.626872879,6966865.059766394,1.00327575421049,0.7993379221093121,105320.0,1.48059810169209,1.74064061622008,171284122.0,0.8243600642813659,321.09418089759134,0.586051641352758,0.6117002136182671,0.612498166404464,251133.0,343630.0,107.0,0.003004612452632567,68470855.42405671,558241440.0,0.5515957957452637,783191.0,102840328064.5,10241.2721545,26813032.0,31.63289245494503,241239.0,0.439809849381161,1.0046984401294698
2019-09-18,2.22206926090567,2293036.70070351,399431.0,1.05427061244139,1.03199004993829,4.201516203703704,1.78285125064722,447628.0,180743.0,183613090122.40866,24.20712289975856,2048.0,1.8173889050074599,279350.27694507,7299.0,3.4392476617251098,-0.4852471756754326,1737.0,5739.388704174788,1.0383034830490798,0.421993272164529,628738.490529449,6968046.434650066,1.0143296198728,0.7939183304375066,103470.0,1.4702204941436698,1.7356700402559098,186097734.0,0.8201834070602892,356.76258835986886,0.584443584627835,0.611681442996739,0.612522029762404,252487.0,363011.0,107.0,0.0029920753994230635,143800382.927024,558640871.0,0.5499690232011848,859194.0,102988451816.018,10198.2484072,26742227.0,28.539926011034517,240424.0,0.437470993401363,1.00034399737796
2019-09-19,2.23445224202987,2295141.67204884,374606.0,1.00352091683533,0.99302413823762,4.004189814814815,1.7461764169318836,448045.0,174608.0,179827061260.7048,23.833890673359555,2055.0,1.51266143793201,216362.63698261,7114.0,1.66539496602061,-0.481806493607699,1741.0,5738.511616614009,1.04386146768443,0.425233672463543,557956.9980061611,6969496.166031473,0.9970758417472829,0.8125479051204418,98821.0,1.40012745855701,1.6994067676006102,163392380.0,0.8311442965009895,253.52960173474503,0.586621854979693,0.6116406906256839,0.612545152482755,244919.0,345962.0,107.0,0.0029237280084238853,36996278.0917976,559015477.0,0.5524630237379529,731756.0,102983329471.755,10266.414969399999,26774882.0,32.16376900752097,231696.0,0.44098694555995205,0.9880026561402478
