t,o
2019-03-26,"{'1d_1w': 0.0224768899444109, '1m_3m': 0.0696047392870522, '1w_1m': 0.0539760325579151, '1y_2y': 0.48747602359013, '24h': 0.0125135600650507, '2y_3y': 0.00797379065996272, '3m_6m': 0.135946058569638, '3y_5y': 0.00606540722391432, '5y_7y': 0.00400943719390196, '6m_12m': 0.199909980576237, '7y_10y': 4.78400677130792e-05, 'more_10y': 2.4026407694022e-07}"
2019-03-27,"{'1d_1w': 0.0241280239567134, '1m_3m': 0.0700298520416747, '1w_1m': 0.0534095762326176, '1y_2y': 0.488732631142587, '24h': 0.0112647755394801, '2y_3y': 0.00798239614511076, '3m_6m': 0.135195762465102, '3y_5y': 0.0060600737917197, '5y_7y': 0.00401969272979855, '6m_12m': 0.199129105856428, '7y_10y': 4.78669372190737e-05, 'more_10y': 2.43161550781509e-07}"
2019-03-28,"{'1d_1w': 0.0231693202463279, '1m_3m': 0.0689399895788827, '1w_1m': 0.0541880231412565, '1y_2y': 0.48881691737126, '24h': 0.0113229545215267, '2y_3y': 0.00827840949346127, '3m_6m': 0.136226400329177, '3y_5y': 0.00606886042941312, '5y_7y': 0.00402150479796459, '6m_12m': 0.198919449926936, '7y_10y': 4.79242064654902e-05, 'more_10y': 2.45957332907456e-07}"
2019-03-29,"{'1d_1w': 0.0204623209508814, '1m_3m': 0.0664738846426794, '1w_1m': 0.0570959208650035, '1y_2y': 0.48827821629083, '24h': 0.0122663885398867, '2y_3y': 0.00827402422884576, '3m_6m': 0.138150429948951, '3y_5y': 0.00607029479224897, '5y_7y': 0.00402288293258636, '6m_12m': 0.198857435348223, '7y_10y': 4.79526103185764e-05, 'more_10y': 2.48849550719824e-07}"
2019-03-30,"{'1d_1w': 0.0250278085689079, '1m_3m': 0.0705109886042875, '1w_1m': 0.0531727343812594, '1y_2y': 0.490211972714754, '24h': 0.00769767208717538, '2y_3y': 0.00829635403121263, '3m_6m': 0.137191855334955, '3y_5y': 0.00608234370836743, '5y_7y': 0.00402548198861305, '6m_12m': 0.197734565376872, '7y_10y': 4.79714297398039e-05, 'more_10y': 2.51773861791806e-07}"
2019-03-31,"{'1d_1w': 0.02522774813468, '1m_3m': 0.0711645565576555, '1w_1m': 0.0496512113882669, '1y_2y': 0.48949700764927, '24h': 0.0104688726159352, '2y_3y': 0.00841118278789618, '3m_6m': 0.137110370890702, '3y_5y': 0.00609298206138475, '5y_7y': 0.00403322915537689, '6m_12m': 0.19829454004109, '7y_10y': 4.80438369143772e-05, 'more_10y': 2.54880834758187e-07}"
2019-04-01,"{'1d_1w': 0.0232395033201677, '1m_3m': 0.0782815508855977, '1w_1m': 0.0432927126660182, '1y_2y': 0.49006615735349, '24h': 0.0121381096678456, '2y_3y': 0.0084003205467685, '3m_6m': 0.136697029706511, '3y_5y': 0.00611302153056801, '5y_7y': 0.00403679448439847, '6m_12m': 0.197686461202021, '7y_10y': 4.80810343132619e-05, 'more_10y': 2.57602307251714e-07}"
2019-04-02,"{'1d_1w': 0.0216121087097157, '1m_3m': 0.0762590845531575, '1w_1m': 0.0425063469653686, '1y_2y': 0.48842639143984, '24h': 0.0228502691009102, '2y_3y': 0.00841989279190363, '3m_6m': 0.132977818249253, '3y_5y': 0.00609747809007583, '5y_7y': 0.00403188776935309, '6m_12m': 0.196770495895749, '7y_10y': 4.79668136381792e-05, 'more_10y': 2.5962104403143e-07}"
2019-04-03,"{'1d_1w': 0.0306555646340427, '1m_3m': 0.076251822448099, '1w_1m': 0.0411712977923975, '1y_2y': 0.487268566340721, '24h': 0.0186913108086076, '2y_3y': 0.00841759995331902, '3m_6m': 0.131657354859626, '3y_5y': 0.00608824834454536, '5y_7y': 0.00402647599182314, '6m_12m': 0.195723590756866, '7y_10y': 4.79054334380956e-05, 'more_10y': 2.62636523302738e-07}"
2019-04-04,"{'1d_1w': 0.0345380260923481, '1m_3m': 0.0759726483974163, '1w_1m': 0.0407209615127743, '1y_2y': 0.487143893105356, '24h': 0.0168117005810798, '2y_3y': 0.00841640327734619, '3m_6m': 0.131138650624737, '3y_5y': 0.00608239333162785, '5y_7y': 0.00402866280411774, '6m_12m': 0.19509846127942, '7y_10y': 4.79337959270959e-05, 'more_10y': 2.65197861916572e-07}"
2019-04-05,"{'1d_1w': 0.0367260515675153, '1m_3m': 0.0753330041457179, '1w_1m': 0.042761963456655, '1y_2y': 0.487135369646385, '24h': 0.0158966604364135, '2y_3y': 0.00841523927508528, '3m_6m': 0.131264011591552, '3y_5y': 0.006085234031425, '5y_7y': 0.00403361653135354, '6m_12m': 0.192300599221624, '7y_10y': 4.79820110964715e-05, 'more_10y': 2.68085189782186e-07}"
2019-04-06,"{'1d_1w': 0.0444118430502889, '1m_3m': 0.0756927042658269, '1w_1m': 0.0418338170909769, '1y_2y': 0.487107147142789, '24h': 0.00924005985683881, '2y_3y': 0.0084735939737978, '3m_6m': 0.130812406838273, '3y_5y': 0.00609411922398439, '5y_7y': 0.00403721508010759, '6m_12m': 0.192248827329608, '7y_10y': 4.7995360108831e-05, 'more_10y': 2.70787412413854e-07}"
2019-04-07,"{'1d_1w': 0.0418163321081314, '1m_3m': 0.0764220679230687, '1w_1m': 0.0430033053289535, '1y_2y': 0.487192438731841, '24h': 0.0102404094351237, '2y_3y': 0.00847601269048249, '3m_6m': 0.130697503387059, '3y_5y': 0.00610722750289117, '5y_7y': 0.00403890116011868, '6m_12m': 0.191957521776845, '7y_10y': 4.80066680441191e-05, 'more_10y': 2.73287455369807e-07}"
2019-04-08,"{'1d_1w': 0.0360690867708631, '1m_3m': 0.0756172716764471, '1w_1m': 0.0433102129102339, '1y_2y': 0.487568943976508, '24h': 0.0185421565199237, '2y_3y': 0.00848720798900613, '3m_6m': 0.129237717654683, '3y_5y': 0.00611016535098881, '5y_7y': 0.00403782553607779, '6m_12m': 0.190971154942181, '7y_10y': 4.79808697338737e-05, 'more_10y': 2.75803369381423e-07}"
2019-04-09,"{'1d_1w': 0.0335843018291499, '1m_3m': 0.0749037763430466, '1w_1m': 0.0494552922380705, '1y_2y': 0.487580614139075, '24h': 0.0164581668960695, '2y_3y': 0.00850856870949446, '3m_6m': 0.128715942013189, '3y_5y': 0.00610610517190361, '5y_7y': 0.00403696749264762, '6m_12m': 0.190602016285228, '7y_10y': 4.79704329485083e-05, 'more_10y': 2.78449190856307e-07}"
2019-04-10,"{'1d_1w': 0.0320893233576268, '1m_3m': 0.0745899058553474, '1w_1m': 0.0531487714282824, '1y_2y': 0.488444213865809, '24h': 0.0155514788735199, '2y_3y': 0.00850634052465434, '3m_6m': 0.128113885439551, '3y_5y': 0.00610217432949263, '5y_7y': 0.00403287089352778, '6m_12m': 0.189372751317674, '7y_10y': 4.8002459695965e-05, 'more_10y': 2.81654833921771e-07}"
2019-04-11,"{'1d_1w': 0.028498188150592, '1m_3m': 0.0747792778528646, '1w_1m': 0.053772283349501, '1y_2y': 0.488686770015875, '24h': 0.018771761339945, '2y_3y': 0.00850994282827226, '3m_6m': 0.12813414143018, '3y_5y': 0.00610555334189035, '5y_7y': 0.0040332069271772, '6m_12m': 0.188660548977787, '7y_10y': 4.80413002384993e-05, 'more_10y': 2.84485692878512e-07}"
2019-04-12,"{'1d_1w': 0.0300973833326834, '1m_3m': 0.075260673287285, '1w_1m': 0.0567592168834313, '1y_2y': 0.489339044758449, '24h': 0.0144767862302807, '2y_3y': 0.00842672939776565, '3m_6m': 0.127842186446858, '3y_5y': 0.00611549448162863, '5y_7y': 0.00404347013355342, '6m_12m': 0.187590699383906, '7y_10y': 4.80284774228076e-05, 'more_10y': 2.87186750781072e-07}"
2019-04-13,"{'1d_1w': 0.0351568800519175, '1m_3m': 0.0765162693330312, '1w_1m': 0.0557601549932999, '1y_2y': 0.489906465419435, '24h': 0.00980330864896094, '2y_3y': 0.00841966608589399, '3m_6m': 0.125742277243404, '3y_5y': 0.00612118983471751, '5y_7y': 0.00404454092938707, '6m_12m': 0.188480937188176, '7y_10y': 4.8020276959457e-05, 'more_10y': 2.89994832096568e-07}"
2019-04-14,"{'1d_1w': 0.0360626978777093, '1m_3m': 0.0765390126351474, '1w_1m': 0.0552228148549501, '1y_2y': 0.487016880550084, '24h': 0.0109386185285362, '2y_3y': 0.00842759098541496, '3m_6m': 0.126792003803272, '3y_5y': 0.0061259802789013, '5y_7y': 0.00405947712259712, '6m_12m': 0.188766536143848, '7y_10y': 4.80939023523192e-05, 'more_10y': 2.93317205848423e-07}"
2019-04-15,"{'1d_1w': 0.0302038154358736, '1m_3m': 0.0675714132261763, '1w_1m': 0.0578199446518202, '1y_2y': 0.487178980934627, '24h': 0.0148384610688054, '2y_3y': 0.00860743821372523, '3m_6m': 0.134978296379099, '3y_5y': 0.00600317710286697, '5y_7y': 0.00419507724557388, '6m_12m': 0.1885549216531, '7y_10y': 4.81777329690207e-05, 'more_10y': 2.96355381222619e-07}"
2019-04-16,"{'1d_1w': 0.0314821077301324, '1m_3m': 0.0673603558109539, '1w_1m': 0.0584582737467795, '1y_2y': 0.48757798564331, '24h': 0.0132573200213049, '2y_3y': 0.00861791781405624, '3m_6m': 0.134738592652502, '3y_5y': 0.00600370652679228, '5y_7y': 0.00419805740014619, '6m_12m': 0.188257160150919, '7y_10y': 4.82230413665525e-05, 'more_10y': 2.99461756779836e-07}"
2019-04-17,"{'1d_1w': 0.0295167436167111, '1m_3m': 0.0674504563540921, '1w_1m': 0.0590054384697421, '1y_2y': 0.487475889968981, '24h': 0.015806015927238, '2y_3y': 0.0086567073372596, '3m_6m': 0.134151456481704, '3y_5y': 0.00602426988466442, '5y_7y': 0.00419552430307469, '6m_12m': 0.187668966808065, '7y_10y': 4.82282645177242e-05, 'more_10y': 3.02583971845348e-07}"
2019-04-18,"{'1d_1w': 0.0283830723215526, '1m_3m': 0.0680561157194764, '1w_1m': 0.0626559120885149, '1y_2y': 0.487510180889402, '24h': 0.0133742218291092, '2y_3y': 0.00865253165765099, '3m_6m': 0.133807890316329, '3y_5y': 0.00602769298738135, '5y_7y': 0.0041962738246148, '6m_12m': 0.187287528831426, '7y_10y': 4.8274055358577e-05, 'more_10y': 3.05479205745731e-07}"
2019-04-19,"{'1d_1w': 0.0277166375872089, '1m_3m': 0.0618357174580616, '1w_1m': 0.0638899882456872, '1y_2y': 0.48652201431706, '24h': 0.0225040101387737, '2y_3y': 0.00864129827147292, '3m_6m': 0.132903576374528, '3y_5y': 0.00601097459339279, '5y_7y': 0.00419202472965305, '6m_12m': 0.185735246211139, '7y_10y': 4.8204187166522e-05, 'more_10y': 3.0788587859637e-07}"
2019-04-20,"{'1d_1w': 0.0410387108407288, '1m_3m': 0.0629589629892141, '1w_1m': 0.0634902777094676, '1y_2y': 0.489300973073601, '24h': 0.0089211944667694, '2y_3y': 0.00885339915270893, '3m_6m': 0.130877994023935, '3y_5y': 0.00601188437008358, '5y_7y': 0.00419417929481553, '6m_12m': 0.184303911755136, '7y_10y': 4.82013334426476e-05, 'more_10y': 3.10990121923937e-07}"
2019-04-21,"{'1d_1w': 0.0388042414093316, '1m_3m': 0.0649800600818536, '1w_1m': 0.0627737196816571, '1y_2y': 0.490081625370283, '24h': 0.00935528598283011, '2y_3y': 0.00885537260163388, '3m_6m': 0.130878424651776, '3y_5y': 0.00602217772852474, '5y_7y': 0.00419961504902958, '6m_12m': 0.184000958420068, '7y_10y': 4.82061424445531e-05, 'more_10y': 3.12880595519317e-07}"
2019-04-22,"{'1d_1w': 0.0340982319582941, '1m_3m': 0.0646577493097924, '1w_1m': 0.0642453572022567, '1y_2y': 0.489240675736745, '24h': 0.0142518213108868, '2y_3y': 0.00885277670398438, '3m_6m': 0.130544980163423, '3y_5y': 0.00602599983128348, '5y_7y': 0.00420121300565077, '6m_12m': 0.183832684523213, '7y_10y': 4.81946193557043e-05, 'more_10y': 3.15635143575491e-07}"
2019-04-23,"{'1d_1w': 0.0335156347276026, '1m_3m': 0.064217551706804, '1w_1m': 0.0645556541138615, '1y_2y': 0.489593293833585, '24h': 0.0164040456657418, '2y_3y': 0.00891170079165808, '3m_6m': 0.129400655570719, '3y_5y': 0.00601872514710849, '5y_7y': 0.00419687413259572, '6m_12m': 0.183137403276072, '7y_10y': 4.81429657501753e-05, 'more_10y': 3.18068531590113e-07}"
2019-04-24,"{'1d_1w': 0.0331551804440699, '1m_3m': 0.0645072452449985, '1w_1m': 0.0632382765405796, '1y_2y': 0.492456940430096, '24h': 0.0242851368402703, '2y_3y': 0.00892169701927353, '3m_6m': 0.125562405349084, '3y_5y': 0.00602257229793018, '5y_7y': 0.00420317132908739, '6m_12m': 0.177598867515215, '7y_10y': 4.8185378647876e-05, 'more_10y': 3.2161077816453e-07}"
2019-04-25,"{'1d_1w': 0.0409466990950759, '1m_3m': 0.0650455514332671, '1w_1m': 0.0627811740833902, '1y_2y': 0.492718175911825, '24h': 0.0170470581792514, '2y_3y': 0.00902420127347955, '3m_6m': 0.125651548384158, '3y_5y': 0.00603014578805092, '5y_7y': 0.00420225016806494, '6m_12m': 0.176504684367627, '7y_10y': 4.81869787858484e-05, 'more_10y': 3.24337055046083e-07}"
2019-04-26,"{'1d_1w': 0.0338524910931211, '1m_3m': 0.0659134880190439, '1w_1m': 0.0717752063587661, '1y_2y': 0.492146033039174, '24h': 0.0171200946787845, '2y_3y': 0.0090469396579835, '3m_6m': 0.125281833457444, '3y_5y': 0.00603760781341137, '5y_7y': 0.00420914574296629, '6m_12m': 0.174568584422332, '7y_10y': 4.82482057110696e-05, 'more_10y': 3.27511295943362e-07}"
2019-04-27,"{'1d_1w': 0.0411194693769849, '1m_3m': 0.0668450746649963, '1w_1m': 0.0709993762049051, '1y_2y': 0.492505684795104, '24h': 0.010282880405361, '2y_3y': 0.00906787993824687, '3m_6m': 0.124704847099012, '3y_5y': 0.00604335395474492, '5y_7y': 0.00421000383428169, '6m_12m': 0.174172825506229, '7y_10y': 4.82733611370664e-05, 'more_10y': 3.30859031788099e-07}"
2019-04-28,"{'1d_1w': 0.0414308296406673, '1m_3m': 0.0689496751311577, '1w_1m': 0.0683239032892151, '1y_2y': 0.495033163064166, '24h': 0.0106261359520299, '2y_3y': 0.00922935579188742, '3m_6m': 0.124614274214129, '3y_5y': 0.00603999434245586, '5y_7y': 0.00421516905628758, '6m_12m': 0.171488882396864, '7y_10y': 4.82828569729176e-05, 'more_10y': 3.34264202839706e-07}"
2019-04-29,"{'1d_1w': 0.0364720893015397, '1m_3m': 0.0686242972319797, '1w_1m': 0.0705701459143012, '1y_2y': 0.495214986118827, '24h': 0.0151490802912047, '2y_3y': 0.00929584709504358, '3m_6m': 0.121367797494327, '3y_5y': 0.00604144434041904, '5y_7y': 0.00421847492092308, '6m_12m': 0.17299717176906, '7y_10y': 4.83283149614546e-05, 'more_10y': 3.37207450112623e-07}"
2019-04-30,"{'1d_1w': 0.0366504063389357, '1m_3m': 0.0694521564705668, '1w_1m': 0.0687314640892851, '1y_2y': 0.495958992684956, '24h': 0.0156448136477986, '2y_3y': 0.00942026572197105, '3m_6m': 0.12153360410636, '3y_5y': 0.00605126522884445, '5y_7y': 0.00421889635087163, '6m_12m': 0.172289471786914, '7y_10y': 4.83237442840372e-05, 'more_10y': 3.39829250836542e-07}"
2019-05-01,"{'1d_1w': 0.033774569319607, '1m_3m': 0.0697901696665054, '1w_1m': 0.0753370135764607, '1y_2y': 0.491075619291871, '24h': 0.015961444193693, '2y_3y': 0.00947917103507167, '3m_6m': 0.121270966762758, '3y_5y': 0.00606594768924612, '5y_7y': 0.00423175482389293, '6m_12m': 0.172964534499267, '7y_10y': 4.84660078500798e-05, 'more_10y': 3.43133815890353e-07}"
2019-05-02,"{'1d_1w': 0.0335502889580538, '1m_3m': 0.0711134392069949, '1w_1m': 0.0758285424150707, '1y_2y': 0.493042673937105, '24h': 0.0137961629344225, '2y_3y': 0.00956881611842138, '3m_6m': 0.122373146345852, '3y_5y': 0.00606808072389021, '5y_7y': 0.00423232099600572, '6m_12m': 0.17037762557815, '7y_10y': 4.85567011371819e-05, 'more_10y': 3.46084934733656e-07}"
2019-05-03,"{'1d_1w': 0.0311663992249856, '1m_3m': 0.0741092102671585, '1w_1m': 0.0754225126662225, '1y_2y': 0.492745096297339, '24h': 0.0151909680461531, '2y_3y': 0.00956173295077902, '3m_6m': 0.121557369371579, '3y_5y': 0.00607510697051087, '5y_7y': 0.00422958577090776, '6m_12m': 0.16989311151604, '7y_10y': 4.85580427354053e-05, 'more_10y': 3.48875629483462e-07}"
2019-05-04,"{'1d_1w': 0.03672853201704, '1m_3m': 0.0756441334300411, '1w_1m': 0.0743832671033239, '1y_2y': 0.493606698490974, '24h': 0.00954176905973052, '2y_3y': 0.00959330961108818, '3m_6m': 0.120735268055362, '3y_5y': 0.00607826922911497, '5y_7y': 0.00422690303010449, '6m_12m': 0.169412942060276, '7y_10y': 4.85561043670211e-05, 'more_10y': 3.51808617141503e-07}"
2019-05-05,"{'1d_1w': 0.0353215456331184, '1m_3m': 0.0776450333221284, '1w_1m': 0.0734373429559152, '1y_2y': 0.493792745606202, '24h': 0.0103826565881249, '2y_3y': 0.00963108624430119, '3m_6m': 0.120328214138527, '3y_5y': 0.00607717928551921, '5y_7y': 0.00422536995572818, '6m_12m': 0.169109920415127, '7y_10y': 4.85514422167425e-05, 'more_10y': 3.54413132372952e-07}"
2019-05-06,"{'1d_1w': 0.0312524874129287, '1m_3m': 0.0771963640017637, '1w_1m': 0.0648555320688784, '1y_2y': 0.493215021969957, '24h': 0.0246526826353952, '2y_3y': 0.00964456803196505, '3m_6m': 0.119944516521786, '3y_5y': 0.00606476097145251, '5y_7y': 0.00422179603641007, '6m_12m': 0.168903398417139, '7y_10y': 4.85153056635313e-05, 'more_10y': 3.56626702109155e-07}"
2019-05-07,"{'1d_1w': 0.0304891956241873, '1m_3m': 0.0771271494337879, '1w_1m': 0.0665240694996876, '1y_2y': 0.492290203156104, '24h': 0.0269029987100885, '2y_3y': 0.00965302760973004, '3m_6m': 0.118726354318719, '3y_5y': 0.00605853190154961, '5y_7y': 0.00422034103707428, '6m_12m': 0.167959282494141, '7y_10y': 4.84883534399292e-05, 'more_10y': 3.57861533264475e-07}"
2019-05-08,"{'1d_1w': 0.0377853998553207, '1m_3m': 0.0776603743053055, '1w_1m': 0.0685497844938257, '1y_2y': 0.492178381141887, '24h': 0.0184863000670983, '2y_3y': 0.00965168710901947, '3m_6m': 0.116986887038225, '3y_5y': 0.00605504607306849, '5y_7y': 0.00421743590742921, '6m_12m': 0.168379866338584, '7y_10y': 4.84782821211645e-05, 'more_10y': 3.59388158295682e-07}"
2019-05-09,"{'1d_1w': 0.0402944855562372, '1m_3m': 0.0776889053796763, '1w_1m': 0.0675404498138255, '1y_2y': 0.490960734146265, '24h': 0.0198835816746646, '2y_3y': 0.00967111918261679, '3m_6m': 0.116500963367965, '3y_5y': 0.00605279032741203, '5y_7y': 0.00421455760343078, '6m_12m': 0.1671435809357, '7y_10y': 4.84697515851892e-05, 'more_10y': 3.62260662589447e-07}"
2019-05-10,"{'1d_1w': 0.0446611461959717, '1m_3m': 0.078179697858908, '1w_1m': 0.0671394828202407, '1y_2y': 0.489809906585602, '24h': 0.0211300687946925, '2y_3y': 0.00971040876677579, '3m_6m': 0.115750451964312, '3y_5y': 0.00605269001746168, '5y_7y': 0.00421113332912876, '6m_12m': 0.163306226761366, '7y_10y': 4.84215595515329e-05, 'more_10y': 3.65346031885017e-07}"
2019-05-11,"{'1d_1w': 0.05234837832664, '1m_3m': 0.0810829263754507, '1w_1m': 0.0623563838720369, '1y_2y': 0.487421064906888, '24h': 0.0223447901245277, '2y_3y': 0.0097168586703989, '3m_6m': 0.112009051242828, '3y_5y': 0.00603295699752993, '5y_7y': 0.00419509876554788, '6m_12m': 0.162443821184024, '7y_10y': 4.83029351616377e-05, 'more_10y': 3.66599008365623e-07}"
2019-05-12,"{'1d_1w': 0.0606354586184531, '1m_3m': 0.0799092801517782, '1w_1m': 0.0614123180665758, '1y_2y': 0.485703706851771, '24h': 0.0194166266984316, '2y_3y': 0.00983753295470224, '3m_6m': 0.111398474881347, '3y_5y': 0.0060177092394775, '5y_7y': 0.00418356663966271, '6m_12m': 0.161436770291937, '7y_10y': 4.81872310361856e-05, 'more_10y': 3.68374869988164e-07}"
2019-05-13,"{'1d_1w': 0.0600315032560812, '1m_3m': 0.0784678940467145, '1w_1m': 0.0607510756807855, '1y_2y': 0.482353095699848, '24h': 0.0283040603236632, '2y_3y': 0.00976584702021873, '3m_6m': 0.109403987359504, '3y_5y': 0.00597955017848759, '5y_7y': 0.00416283926841074, '6m_12m': 0.160731847634746, '7y_10y': 4.79300810768967e-05, 'more_10y': 3.69450507108567e-07}"
2019-05-14,"{'1d_1w': 0.055862687151899, '1m_3m': 0.0771535858855024, '1w_1m': 0.0689449791023024, '1y_2y': 0.483076280885587, '24h': 0.0322001707976125, '2y_3y': 0.00972347397595968, '3m_6m': 0.108265277590324, '3y_5y': 0.00584560020038603, '5y_7y': 0.0041365261138816, '6m_12m': 0.154743415339473, '7y_10y': 4.76330981136497e-05, 'more_10y': 3.69859003412728e-07}"
2019-05-15,"{'1d_1w': 0.0635563387792075, '1m_3m': 0.0749910741441903, '1w_1m': 0.0702110401168785, '1y_2y': 0.4805121450673, '24h': 0.0344882842593882, '2y_3y': 0.0097210125277448, '3m_6m': 0.105253965381777, '3y_5y': 0.0058083484533742, '5y_7y': 0.00411038385353129, '6m_12m': 0.151299660018003, '7y_10y': 4.73768121952116e-05, 'more_10y': 3.70586456604162e-07}"
2019-05-16,"{'1d_1w': 0.072428695287314, '1m_3m': 0.0738092545449204, '1w_1m': 0.0631262784195616, '1y_2y': 0.476983014706153, '24h': 0.0403089722893785, '2y_3y': 0.00966282862705705, '3m_6m': 0.10395870111068, '3y_5y': 0.00577219490939707, '5y_7y': 0.0040845874315359, '6m_12m': 0.14981793098754, '7y_10y': 4.71706026098247e-05, 'more_10y': 3.7108390152098e-07}"
2019-05-17,"{'1d_1w': 0.0881545324860695, '1m_3m': 0.0738048252990858, '1w_1m': 0.0647698550266566, '1y_2y': 0.481203968658825, '24h': 0.0227643663097645, '2y_3y': 0.00983911183912632, '3m_6m': 0.104450126091985, '3y_5y': 0.00576915288351268, '5y_7y': 0.00409313835772031, '6m_12m': 0.145103346497171, '7y_10y': 4.7203144718156e-05, 'more_10y': 3.73405413745717e-07}"
2019-05-18,"{'1d_1w': 0.0897179147169788, '1m_3m': 0.0741583386765606, '1w_1m': 0.0712512874111886, '1y_2y': 0.481137829974394, '24h': 0.0150680276753963, '2y_3y': 0.00984837168115663, '3m_6m': 0.103568784697058, '3y_5y': 0.00576935833677271, '5y_7y': 0.00409381541902038, '6m_12m': 0.145338673669391, '7y_10y': 4.72217704036922e-05, 'more_10y': 3.75971730346736e-07}"
2019-05-19,"{'1d_1w': 0.0873238077884635, '1m_3m': 0.0749777984630565, '1w_1m': 0.0746811002172647, '1y_2y': 0.479921441240067, '24h': 0.0152705260251577, '2y_3y': 0.00986866407601349, '3m_6m': 0.10267288745566, '3y_5y': 0.00576364247322031, '5y_7y': 0.00408686557970131, '6m_12m': 0.145385750845803, '7y_10y': 4.71385707381969e-05, 'more_10y': 3.77264907432019e-07}"
2019-05-20,"{'1d_1w': 0.0743761313510201, '1m_3m': 0.0744180902205244, '1w_1m': 0.083265545181735, '1y_2y': 0.478052237613978, '24h': 0.0225388422693119, '2y_3y': 0.0099342537342406, '3m_6m': 0.102606717088262, '3y_5y': 0.00575050311879425, '5y_7y': 0.00407060141592189, '6m_12m': 0.144939617424182, '7y_10y': 4.70823445691687e-05, 'more_10y': 3.78237515688634e-07}"
2019-05-21,"{'1d_1w': 0.0698166536307842, '1m_3m': 0.0730172997145269, '1w_1m': 0.092111391958889, '1y_2y': 0.475837751124396, '24h': 0.0221104799088313, '2y_3y': 0.0099500565938752, '3m_6m': 0.102701843144313, '3y_5y': 0.00573942720162026, '5y_7y': 0.00406093738344852, '6m_12m': 0.144606771202561, '7y_10y': 4.70097298110037e-05, 'more_10y': 3.78406998479917e-07}"
2019-05-22,"{'1d_1w': 0.0629556416750461, '1m_3m': 0.0736138768430082, '1w_1m': 0.101547892282652, '1y_2y': 0.474400966396154, '24h': 0.0204948547590233, '2y_3y': 0.00998846011431666, '3m_6m': 0.103257869510875, '3y_5y': 0.0057312861999869, '5y_7y': 0.0040616042526233, '6m_12m': 0.14390018038669, '7y_10y': 4.69872696074746e-05, 'more_10y': 3.80310074365023e-07}"
2019-05-23,"{'1d_1w': 0.0476914847072085, '1m_3m': 0.0737058704834885, '1w_1m': 0.105394758743909, '1y_2y': 0.474970553796349, '24h': 0.0328508633342246, '2y_3y': 0.0100514862915003, '3m_6m': 0.103069495719665, '3y_5y': 0.00572857318931414, '5y_7y': 0.00406031051735969, '6m_12m': 0.142429220106356, '7y_10y': 4.70004088206486e-05, 'more_10y': 3.8270186221664e-07}"
2019-05-24,"{'1d_1w': 0.055289264796929, '1m_3m': 0.0784520542357231, '1w_1m': 0.101848383182519, '1y_2y': 0.474811285396154, '24h': 0.0258594771585736, '2y_3y': 0.0100816182367942, '3m_6m': 0.102700867505388, '3y_5y': 0.00571380784311515, '5y_7y': 0.00407348056299692, '6m_12m': 0.141122478837459, '7y_10y': 4.68977888191857e-05, 'more_10y': 3.84455585241954e-07}"
2019-05-25,"{'1d_1w': 0.0670111861123542, '1m_3m': 0.0796932488344243, '1w_1m': 0.102650639750737, '1y_2y': 0.474213908169418, '24h': 0.0131939000217123, '2y_3y': 0.0102391008700669, '3m_6m': 0.102224727357729, '3y_5y': 0.00570040673099941, '5y_7y': 0.00406834238779945, '6m_12m': 0.14095729912477, '7y_10y': 4.68541920699886e-05, 'more_10y': 3.86447979660734e-07}"
2019-05-26,"{'1d_1w': 0.0653794817011559, '1m_3m': 0.0807276824234189, '1w_1m': 0.102381684178334, '1y_2y': 0.472953380778069, '24h': 0.0151706732823893, '2y_3y': 0.0103299564191289, '3m_6m': 0.10071054975177, '3y_5y': 0.00531514726326721, '5y_7y': 0.00444097023839625, '6m_12m': 0.142543096421404, '7y_10y': 4.69893404280837e-05, 'more_10y': 3.88202299409685e-07}"
2019-05-27,"{'1d_1w': 0.0593411472669028, '1m_3m': 0.0799381116944508, '1w_1m': 0.105306853684148, '1y_2y': 0.471054958700871, '24h': 0.022063048756812, '2y_3y': 0.0103240878997799, '3m_6m': 0.100007191568886, '3y_5y': 0.00530708934632616, '5y_7y': 0.00443046684785304, '6m_12m': 0.142179803241206, '7y_10y': 4.68514341195857e-05, 'more_10y': 3.89558707508451e-07}"
2019-05-28,"{'1d_1w': 0.05942657333174, '1m_3m': 0.0800211379246982, '1w_1m': 0.106173357766637, '1y_2y': 0.469335538988528, '24h': 0.0238820264173025, '2y_3y': 0.0103247845003879, '3m_6m': 0.0996023712713163, '3y_5y': 0.00529451151078186, '5y_7y': 0.00441996965086261, '6m_12m': 0.141472603407123, '7y_10y': 4.67341026999298e-05, 'more_10y': 3.91127986391429e-07}"
2019-05-29,"{'1d_1w': 0.0594525073417932, '1m_3m': 0.0753223724196997, '1w_1m': 0.10498483194848, '1y_2y': 0.463061191080499, '24h': 0.046556699257485, '2y_3y': 0.0102802463277344, '3m_6m': 0.088546070611924, '3y_5y': 0.00522285774110273, '5y_7y': 0.00435847742061592, '6m_12m': 0.142168215962532, '7y_10y': 4.61421554687497e-05, 'more_10y': 3.87732730104697e-07}"
