t,transactions_transfers_volume_from_exchanges_sum
2019-07-10,52442.0400973696
2019-07-11,55009.2242169711
2019-07-12,57612.5599414182
2019-07-13,26362.3930008577
2019-07-14,23881.7123068167
2019-07-15,47765.854621673
2019-07-16,54565.1232863924
2019-07-17,59257.4192414469
2019-07-18,48493.4398882336
2019-07-19,64426.6275231354
2019-07-20,26620.2793465593
2019-07-21,16462.3835884771
2019-07-22,31147.1530088127
2019-07-23,42132.5595889381
2019-07-24,65068.1522531877
2019-07-25,48116.96915535
2019-07-26,30990.468510305
2019-07-27,27645.2624301586
2019-07-28,16196.2115429883
2019-07-29,266929.744236049
2019-07-30,37953.0451788131
2019-07-31,33260.9412929266
2019-08-01,29580.3996100515
2019-08-02,33959.9378233551
2019-08-03,20312.4439792113
2019-08-04,16012.2406526439
2019-08-05,52256.7536934517
2019-08-06,88967.9034971857
2019-08-07,59055.0448575936
2019-08-08,33100.8184443378
2019-08-09,36295.713983425
2019-08-10,26070.1074168629
2019-08-11,12870.2393121061
2019-08-12,19178.7313878263
2019-08-13,29582.8290127781
2019-08-14,39203.8063479083
2019-08-15,45217.0501674801
2019-08-16,36859.1882035868
2019-08-17,12254.1627195457
2019-08-18,12334.3533040281
2019-08-19,29368.799843168
2019-08-20,24762.6433074033
2019-08-21,39303.658915235
2019-08-22,26277.8772465873
2019-08-23,27641.9286968483
2019-08-24,18518.5085637714
2019-08-25,13839.4656254153
2019-08-26,30439.6560375892
2019-08-27,32501.8146533882
2019-08-28,33979.1674611297
2019-08-29,44140.2556726539
2019-08-30,34858.7359072015
2019-08-31,13008.1858388573
2019-09-01,11624.4802676366
2019-09-02,33206.062408897
2019-09-03,39099.6699185394
2019-09-04,28790.2212949663
2019-09-05,27898.0802922988
2019-09-06,37288.483462822
2019-09-07,19134.209967191
2019-09-08,14229.038090074
2019-09-09,33451.3414302439
2019-09-10,35642.5734875692
2019-09-11,28012.125209736
2019-09-12,28256.7018909511
2019-09-13,24531.6727764411
2019-09-14,13040.3823664178
2019-09-15,13883.4449603149
2019-09-16,29954.144842446
2019-09-17,29151.1237831036
2019-09-18,44038.8445539206
2019-09-19,46098.0084334096
2019-09-20,35972.1963442532
2019-09-21,12775.384072907
2019-09-22,16117.1598455579
2019-09-23,28465.8589139392
2019-09-24,90833.242504891
2019-09-25,69057.5458302409
2019-09-26,51666.8522708117
2019-09-27,47406.3876131767
2019-09-28,28131.8525576258
2019-09-29,20569.4168008045
2019-09-30,47472.877693435
2019-10-01,44883.0279729479
2019-10-02,29384.5673829162
2019-10-03,29372.0852197494
2019-10-04,29595.961709766
2019-10-05,13209.9561647251
2019-10-06,18885.9961769117
2019-10-07,40511.4301691053
2019-10-08,30683.4341853577
2019-10-09,51174.9306174059
2019-10-10,41960.7528583503
2019-10-11,48023.6771052226
2019-10-12,14531.4596279892
2019-10-13,12991.7265520367
2019-10-14,28273.7018979838
2019-10-15,27872.8527069955
2019-10-16,42186.9509457544
2019-10-17,40989.6577372239
2019-10-18,37973.4138850306
2019-10-19,13187.6452467851
2019-10-20,13798.889533709
2019-10-21,33265.8649144849
2019-10-22,38771.6548933977
2019-10-23,61564.3503577542
2019-10-24,40519.4092114166
2019-10-25,56701.0947871394
2019-10-26,55687.9152872369
2019-10-27,24896.3306768689
2019-10-28,54381.0756490239
2019-10-29,40932.4963279177
2019-10-30,36780.0402714397
2019-10-31,33731.7228769007
2019-11-01,91990.0264699939
2019-11-02,14913.7868126133
2019-11-03,15224.6371184663
2019-11-04,36591.8887476491
2019-11-05,33135.7053805322
2019-11-06,30812.1536262837
2019-11-07,34904.9046462155
2019-11-08,51218.0422265413
2019-11-09,17514.0237476602
2019-11-10,14353.812563677
2019-11-11,25644.0672159053
2019-11-12,44615.8676787542
2019-11-13,28309.7854490212
2019-11-14,48108.5295556187
2019-11-15,42353.7796996785
2019-11-16,13742.7413625772
2019-11-17,11975.2957583985
2019-11-18,37648.4651682821
2019-11-19,42949.543600742
2019-11-20,32517.9956110393
2019-11-21,49299.6110621542
2019-11-22,85318.7417969455
2019-11-23,35785.923521577
2019-11-24,26339.1118854252
2019-11-25,72814.7336501555
2019-11-26,47455.4686518642
2019-11-27,52385.5701261765
2019-11-28,36496.9315539977
2019-11-29,43364.8677378595
2019-11-30,25036.5425067655
2019-12-01,25782.9836025993
2019-12-02,38323.1336432751
2019-12-03,34695.5319147163
2019-12-04,47774.1097697414
2019-12-05,37148.3174316461
2019-12-06,38977.9944652918
2019-12-07,17654.477353989
2019-12-08,15513.9338096544
2019-12-09,46959.3816804663
2019-12-10,46573.032326119
2019-12-11,38962.3756702637
2019-12-12,37732.00471065
2019-12-13,42610.7997174047
2019-12-14,20530.4547414309
2019-12-15,15636.2126923343
2019-12-16,37355.159414639
2019-12-17,47400.3086326486
2019-12-18,59632.5985092032
2019-12-19,52233.6610457391
2019-12-20,44088.0987542412
2019-12-21,19631.6096577452
2019-12-22,15990.9040035488
2019-12-23,48017.9519234222
2019-12-24,33829.2910141429
2019-12-25,19814.4993337484
2019-12-26,25691.0355201613
2019-12-27,38910.7526946644
2019-12-28,17197.3523157756
2019-12-29,19326.0190798807
2019-12-30,43060.051909775
2019-12-31,34192.6299921162
2020-01-01,15010.6923419115
2020-01-02,32458.1452231971
2020-01-03,47892.1909881891
2020-01-04,21283.2223155251
2020-01-05,15665.3330144299
2020-01-06,42873.4903551545
2020-01-07,46569.5133677294
2020-01-08,49548.8272002875
2020-01-09,32689.6287724088
2020-01-10,45942.2328725236
2020-01-11,21079.7344036639
2020-01-12,16307.0210255094
2020-01-13,36959.9169914613
2020-01-14,71198.0777974748
2020-01-15,58864.7401265976
2020-01-16,55933.8527818554
2020-01-17,45224.025293682
2020-01-18,17752.850321069
2020-01-19,27559.2397925534
2020-01-20,37882.5098126787
2020-01-21,32499.7675489861
2020-01-22,44525.2289459434
2020-01-23,34996.4560875208
2020-01-24,37840.9436384009
2020-01-25,15227.9305677759
2020-01-26,14911.0776441799
2020-01-27,34486.4453056788
2020-01-28,33718.6615228301
2020-01-29,35894.5269801568
2020-01-30,46284.9334067373
2020-01-31,41234.3416955972
2020-02-01,14677.7209690429
2020-02-02,20710.6504672177
2020-02-03,39645.3583490945
2020-02-04,31866.3809970323
2020-02-05,42803.8889386413
2020-02-06,45830.999885718
2020-02-07,44139.9735050357
2020-02-08,22372.0935004366
2020-02-09,22040.049569255
2020-02-10,57174.0436940903
2020-02-11,44181.9417495857
2020-02-12,58626.333336492
2020-02-13,60292.4990231469
2020-02-14,47366.1166014934
2020-02-15,40533.5478828572
2020-02-16,27580.5219253978
2020-02-17,46680.2321864536
2020-02-18,51362.7136620518
2020-02-19,48825.8468691835
2020-02-20,63036.5192498255
2020-02-21,46306.5766023325
2020-02-22,17931.5696354863
2020-02-23,24592.9234610122
2020-02-24,42083.4289405735
2020-02-25,41221.2623506615
2020-02-26,55074.0490981274
2020-02-27,52702.1706303567
2020-02-28,54233.5978773277
2020-02-29,21286.9749447978
2020-03-01,22770.1656134727
2020-03-02,36405.5683434946
2020-03-03,46466.0105297177
2020-03-04,45509.6514527404
2020-03-05,51987.8413483679
2020-03-06,47841.163380233
2020-03-07,17525.9426887276
2020-03-08,33108.475407527
2020-03-09,90822.5082024474
2020-03-10,60922.751888781
2020-03-11,51162.3758277665
2020-03-12,173262.890164551
2020-03-13,278293.782307949
2020-03-14,99418.2759097302
2020-03-15,58778.9936949745
2020-03-16,147675.939280088
2020-03-17,105993.282303956
2020-03-18,86370.7913603169
2020-03-19,108938.188135628
2020-03-20,104129.529098141
2020-03-21,44670.2175660674
2020-03-22,34329.4894201647
2020-03-23,71239.469588414
2020-03-24,77820.8148033086
2020-03-25,75367.6360667541
2020-03-26,46751.8172751953
2020-03-27,61125.1846599962
2020-03-28,50826.795562343
2020-03-29,34717.9056080945
2020-03-30,54652.174861392
2020-03-31,48085.684284689
2020-04-01,46592.1854736152
2020-04-02,67490.4105898361
2020-04-03,59237.3331854894
2020-04-04,30817.5243162253
2020-04-05,24597.981497195
2020-04-06,59765.5068233127
2020-04-07,61563.0504291102
2020-04-08,45039.8033482282
2020-04-09,68736.1413172639
2020-04-10,68043.3884916226
2020-04-11,31475.4905507647
2020-04-12,30556.8171850675
2020-04-13,66136.6245991805
2020-04-14,48962.6421459173
2020-04-15,45913.3971440438
2020-04-16,65061.9684487588
2020-04-17,55163.5556518786
2020-04-18,27347.3316699384
2020-04-19,20386.9772944883
2020-04-20,50240.5676918036
2020-04-21,56599.4467947179
2020-04-22,55041.4049450003
2020-04-23,57316.6216845213
2020-04-24,69315.6769304628
2020-04-25,25443.6269054354
2020-04-26,22588.4270466364
2020-04-27,62829.7919695252
2020-04-28,58105.7708764716
2020-04-29,110045.747276704
2020-04-30,90419.5396740918
2020-05-01,52701.2758436054
2020-05-02,23053.1026782649
2020-05-03,30298.8499893886
2020-05-04,58634.7877881842
2020-05-05,54663.9213707907
2020-05-06,63751.7341271119
2020-05-07,85798.8426861862
2020-05-08,89540.8697827709
2020-05-09,40075.5639733091
2020-05-10,70425.2556096026
2020-05-11,82161.757960959
2020-05-12,78765.401816059
2020-05-13,74329.6846911355
2020-05-14,66236.8075573887
2020-05-15,55203.5464437306
2020-05-16,19836.6445379889
2020-05-17,29109.3753470991
2020-05-18,54131.9162785363
2020-05-19,55641.0903523162
2020-05-20,53986.9832858079
2020-05-21,49562.0530023938
2020-05-22,46365.953376839
2020-05-23,21197.0814487799
2020-05-24,24947.7673897018
2020-05-25,53833.5630998049
2020-05-26,45064.1619615034
2020-05-27,47284.5702795983
2020-05-28,47928.7081409991
2020-05-29,56291.0104958022
2020-05-30,27943.8681130455
2020-05-31,22496.8108475035
2020-06-01,58131.9215707298
2020-06-02,97884.7787589509
2020-06-03,58249.532535424
2020-06-04,49555.4021630557
2020-06-05,51225.0075652536
2020-06-06,18597.5376886679
2020-06-07,22255.5999854355
2020-06-08,52816.9885539271
2020-06-09,45705.0609084087
2020-06-10,40948.0720362238
2020-06-11,62210.7255317582
2020-06-12,47330.3042123817
2020-06-13,20847.7416207397
2020-06-14,15325.0046822903
2020-06-15,57911.9623137562
2020-06-16,45892.2808169793
2020-06-17,41414.2269695812
2020-06-18,48931.1538290784
2020-06-19,51562.8627859928
2020-06-20,18836.6866631833
2020-06-21,19933.4475101423
2020-06-22,48499.7954858757
2020-06-23,65951.5562784829
2020-06-24,48373.8951957408
2020-06-25,47163.3042804226
2020-06-26,47164.8677899313
2020-06-27,25671.979753643
2020-06-28,21448.8800389219
2020-06-29,47543.2723532249
2020-06-30,43878.2695641605
2020-07-01,47706.9067184824
2020-07-02,45786.2616386517
2020-07-03,35792.346225155
2020-07-04,18644.4735157782
2020-07-05,17410.7548560796
2020-07-06,45118.6538564582
2020-07-07,38877.7154204115
2020-07-08,53180.6449698148
2020-07-09,44431.3381355395
2020-07-10,45414.7255797424
2020-07-11,17879.1249377599
2020-07-12,18128.1425395058
2020-07-13,51132.8481116435
2020-07-14,39856.2278820036
2020-07-15,48119.255572852
2020-07-16,42909.1427050229
2020-07-17,41563.0946605684
2020-07-18,22783.2507518465
2020-07-19,18388.5223974411
2020-07-20,42762.8321289027
2020-07-21,47787.1449126951
2020-07-22,46123.2417361203
2020-07-23,69450.9301470297
2020-07-24,54837.122555129
2020-07-25,30259.9386312029
2020-07-26,39677.1275124425
2020-07-27,87444.7206966361
2020-07-28,80205.5825534421
2020-07-29,62883.238747358
2020-07-30,66741.0250928899
2020-07-31,66480.1861698196
2020-08-01,49863.1248300627
2020-08-02,47844.394908193
2020-08-03,62282.7356499359
2020-08-04,57438.6756035904
2020-08-05,57454.7846480532
2020-08-06,64326.2595379412
2020-08-07,74921.8799366043
2020-08-08,29330.5856330045
2020-08-09,25427.0320047275
2020-08-10,62289.9172880965
2020-08-11,52320.9584917944
2020-08-12,52167.3345586277
2020-08-13,46741.3870365915
2020-08-14,75163.3978192538
2020-08-15,29426.8536528694
2020-08-16,27686.2040512261
2020-08-17,56717.6258765014
2020-08-18,65093.7170450854
2020-08-19,64895.4507007291
2020-08-20,50167.9698627894
2020-08-21,49469.6248649818
2020-08-22,27372.8513458173
2020-08-23,21112.0683813525
2020-08-24,35408.47240668
2020-08-25,47629.6608651656
2020-08-26,52357.0168986603
2020-08-27,47082.7896897626
2020-08-28,45892.0173061238
2020-08-29,27695.2959159546
2020-08-30,22244.3881918724
2020-08-31,58407.956389172
2020-09-01,59948.7611381598
2020-09-02,75985.9130904135
2020-09-03,77984.7216648616
2020-09-04,102806.764042563
2020-09-05,51029.45737376
2020-09-06,31974.3882314935
2020-09-07,54720.0848537192
2020-09-08,55912.8345285283
2020-09-09,56124.6116752366
2020-09-10,57152.6848409704
2020-09-11,48336.7622969141
2020-09-12,31790.244893998
2020-09-13,32949.435289811
2020-09-14,65590.1760381198
2020-09-15,47874.7274188767
2020-09-16,53101.2211869993
2020-09-17,49753.8782202648
2020-09-18,58254.1855763556
2020-09-19,25930.856362775
2020-09-20,23347.2988157544
2020-09-21,53663.4058632395
2020-09-22,54175.3481559836
2020-09-23,67550.5518984393
2020-09-24,58309.8896740392
2020-09-25,52719.9295470129
2020-09-26,23763.1016165096
2020-09-27,21615.0873845471
2020-09-28,47951.20474887
2020-09-29,69755.1658912358
2020-09-30,43435.3767602219
2020-10-01,56010.9167074104
2020-10-02,95823.1239714961
2020-10-03,25461.2202787686
2020-10-04,16912.9960056833
2020-10-05,44957.9445595004
2020-10-06,34272.9138465999
2020-10-07,58435.4097154687
2020-10-08,40150.4405054907
2020-10-09,43689.2440369668
2020-10-10,30555.0037155915
2020-10-11,14054.0430245853
2020-10-12,41165.9720037241
2020-10-13,39144.9623426821
2020-10-14,43886.211623044
2020-10-15,59626.8102571932
2020-10-16,66989.441651103
2020-10-17,26671.7354820327
2020-10-18,15574.0461200173
2020-10-19,40664.8766492315
2020-10-20,40294.6053721481
2020-10-21,64982.06029214
2020-10-22,68538.39908679
2020-10-23,49053.16908988
2020-10-24,25914.1937289673
2020-10-25,21606.4888078848
2020-10-26,45812.6449370045
2020-10-27,55737.6862876274
2020-10-28,53887.4830684264
2020-10-29,55555.47902142
2020-10-30,60740.54464847
2020-10-31,32132.28121867
2020-11-01,29582.2754761
2020-11-02,71461.6387072501
2020-11-03,67089.0676601702
2020-11-04,56523.4542655776
2020-11-05,87417.2494180272
2020-11-06,68927.38598133
2020-11-07,31514.0766864973
2020-11-08,27014.4318412186
2020-11-09,59342.19276993
2020-11-10,60466.630360086
2020-11-11,52160.2035225973
2020-11-12,62594.587205887
2020-11-13,53267.6912443079
2020-11-14,20631.1072118103
2020-11-15,26767.2778801389
2020-11-16,54967.330565979
2020-11-17,57884.66615867
