t,mining_hash_rate_mean
2015-07-21,319588850068716000
2015-07-22,385503157704585000
2015-07-23,349918367556609000
2015-07-24,421666403918964000
2015-07-25,383393055430191000
2015-07-26,366951604579483000
2015-07-27,383730089243770000
2015-07-28,347322235053347000
2015-07-29,390399431023718000
2015-07-30,349059163843868000
2015-07-31,385064850820819000
2015-08-01,396268866717497000
2015-08-02,385805360149321000
2015-08-03,414526836555722000
2015-08-04,339975182652976000
2015-08-05,338202811776848000
2015-08-06,370333746705404000
2015-08-07,367766633376283000
2015-08-08,400558776157091000
2015-08-09,366741543726593000
2015-08-10,432874471976906000
2015-08-11,422951083034833000
2015-08-12,321511505188209000
2015-08-13,382215028361409000
2015-08-14,364557666969000000
2015-08-15,355124791309937000
2015-08-16,354059529500288000
2015-08-17,374838986637947000
2015-08-18,367445950734009000
2015-08-19,407436617077529000
2015-08-20,381054949526649000
2015-08-21,432094322041170000
2015-08-22,413053972312441000
2015-08-23,358154757436127000
2015-08-24,414273984856455000
2015-08-25,361113343373574000
2015-08-26,426121902535764000
2015-08-27,360997467551388000
2015-08-28,411386334757000000
2015-08-29,424381352150789000
2015-08-30,393070360266481000
2015-08-31,414264633384629000
2015-09-01,413879800466107000
2015-09-02,427314191394227000
2015-09-03,383731994721747000
2015-09-04,426251277717065000
2015-09-05,413176215241982000
2015-09-06,397289869868182000
2015-09-07,429678504263310000
2015-09-08,377868935357668000
2015-09-09,418797660347316000
2015-09-10,468091595225284000
2015-09-11,441340696346921000
2015-09-12,378477813439799000
2015-09-13,420956078484248000
2015-09-14,426416532843002000
2015-09-15,448329950281926000
2015-09-16,408769439130268000
2015-09-17,396594939694718000
2015-09-18,436055671308460000
2015-09-19,360522687341032000
2015-09-20,371301541323628000
2015-09-21,389899137453657000
2015-09-22,453921000955736000
2015-09-23,463565002317391000
2015-09-24,399043441112844000
2015-09-25,476739439692990000
2015-09-26,431375917204393000
2015-09-27,431579572916056000
2015-09-28,412125451853489000
2015-09-29,503065975268327000
2015-09-30,430872123135936000
2015-10-01,440212492289693000
2015-10-02,414326473488051000
2015-10-03,427712595796458000
2015-10-04,460446983377103000
2015-10-05,460553113833108000
2015-10-06,423996510943102000
2015-10-07,390920602714565000
2015-10-08,418546267173963000
2015-10-09,385426672523931000
2015-10-10,475557078031735000
2015-10-11,436324149619016000
2015-10-12,421395157583910000
2015-10-13,413816663999251000
2015-10-14,451024753236447000
2015-10-15,501201690968616000
2015-10-16,429779622873991000
2015-10-17,407241624512070000
2015-10-18,434594545278833000
2015-10-19,480275571125983000
2015-10-20,384554475917995000
2015-10-21,427675779230228000
2015-10-22,431705665725281000
2015-10-23,448366630853826000
2015-10-24,440312562532917000
2015-10-25,455861706972299000
2015-10-26,484899791317970000
2015-10-27,438543161968009000
2015-10-28,421041509842029000
2015-10-29,464608729256982000
2015-10-30,522427134899554000
2015-10-31,450591963041187000
2015-11-01,465906944435107000
2015-11-02,469904652715713000
2015-11-03,468788508624522000
2015-11-04,477396176720494000
2015-11-05,446380427491935000
2015-11-06,439603241830811000
2015-11-07,467967580198016000
2015-11-08,430681450776752000
2015-11-09,451070446564328000
2015-11-10,444646644707522000
2015-11-11,530535138895234000
2015-11-12,513596287919296000
2015-11-13,526512338258374000
2015-11-14,448023009821269000
2015-11-15,506697009117940000
2015-11-16,556477664908146000
2015-11-17,478598029163948000
2015-11-18,485447671892493000
2015-11-19,440599218064607000
2015-11-20,539552745347583000
2015-11-21,561841390094585000
2015-11-22,560128615685687000
2015-11-23,535257180920338000
2015-11-24,543101176960697000
2015-11-25,536894433809761000
2015-11-26,632242095942060000
2015-11-27,481517540836095000
2015-11-28,541570448655370000
2015-11-29,535515249013916000
2015-11-30,574203631988917000
2015-12-01,597465271661837000
2015-12-02,578570761309327000
2015-12-03,505984290451503000
2015-12-04,548307868347447000
2015-12-05,599886341664413000
2015-12-06,568263458822916000
2015-12-07,574892881864401000
2015-12-08,676261409345018000
2015-12-09,651716499987104000
2015-12-10,841360475395563000
2015-12-11,625805786654151000
2015-12-12,634161316737805000
2015-12-13,549920022550533000
2015-12-14,755904260527710000
2015-12-15,714728599777022000
2015-12-16,635177710126278000
2015-12-17,606409925786131000
2015-12-18,674507525825996000
2015-12-19,714016233436141000
2015-12-20,770721355980278000
2015-12-21,693699990184290000
2015-12-22,682127009582390000
2015-12-23,720235005522989000
2015-12-24,641081749593546000
2015-12-25,748278406290849000
2015-12-26,779470601046617000
2015-12-27,937786702412900000
2015-12-28,695851733436558000
2015-12-29,722391652740051000
2015-12-30,782995962456021000
2015-12-31,685959446625376000
2016-01-01,686999110083512000
2016-01-02,746668359157219000
2016-01-03,743237097095217000
2016-01-04,924970135345209000
2016-01-05,806265480040695000
2016-01-06,721738994486882000
2016-01-07,759096203419657000
2016-01-08,879554005474851000
2016-01-09,782941644680379000
2016-01-10,896073480357271000
2016-01-11,865465360973001000
2016-01-12,881836663972653000
2016-01-13,809090487327987000
2016-01-14,743449187076371000
2016-01-15,688538292706254000
2016-01-16,798064408978578000
2016-01-17,848430484105265000
2016-01-18,976652915942155000
2016-01-19,744551961061134000
2016-01-20,859534904434186000
2016-01-21,761506855272832000
2016-01-22,984694314388522000
2016-01-23,1014761337241760000
2016-01-24,945947173549511000
2016-01-25,912891658205753000
2016-01-26,914833624703637000
2016-01-27,916498494553636000
2016-01-28,867851190924672000
2016-01-29,997757003470038000
2016-01-30,1109401074379350000
2016-01-31,1077687020157200000
2016-02-01,981213401860684000
2016-02-02,1027357228868810000
2016-02-03,1048701415772050000
2016-02-04,1001962006275770000
2016-02-05,1108521762206690000
2016-02-06,1178806586469770000
2016-02-07,1204487476988110000
2016-02-08,1065535669939370000
2016-02-09,1289104886357850000
2016-02-10,1142432368917000000
2016-02-11,1355544331388010000
2016-02-12,1213913944751630000
2016-02-13,1110129420562290000
2016-02-14,1182093387555840000
2016-02-15,1090730893466670000
2016-02-16,995009835919335000
2016-02-17,1090439076418530000
2016-02-18,1216259696583870000
2016-02-19,1081834305409500000
2016-02-20,1210716422985100000
2016-02-21,1043435468351980000
2016-02-22,1021164508157200000
2016-02-23,1098499088933040000
2016-02-24,954569879707172000
2016-02-25,1268217023868860000
2016-02-26,1128782348812230000
2016-02-27,1187143447008920000
2016-02-28,1079637369618810000
2016-02-29,1104518347604910000
2016-03-01,1115191985440840000
2016-03-02,1267741123347880000
2016-03-03,1107531392950170000
2016-03-04,1251857878110230000
2016-03-05,1179584971704220000
2016-03-06,1160945650750440000
2016-03-07,1063411842777270000
2016-03-08,1194951734280910000
2016-03-09,1308537805726300000
2016-03-10,1220667891270340000
2016-03-11,1270010095614160000
2016-03-12,1140388390414280000
2016-03-13,1027014624072620000
2016-03-14,1203939471342340000
2016-03-15,1247787884361540000
2016-03-16,1207072827652850000
2016-03-17,1100441496998940000
2016-03-18,1102155424268680000
2016-03-19,1125710636999590000
2016-03-20,1185403218718680000
2016-03-21,1147922455268690000
2016-03-22,1208891154718910000
2016-03-23,1223597678603660000
2016-03-24,1201827833592550000
2016-03-25,1199973522957640000
2016-03-26,1286225454713260000
2016-03-27,1148901720817850000
2016-03-28,1380469012282550000
2016-03-29,1291263406283130000
2016-03-30,1217895350261910000
2016-03-31,1017719915808690000
2016-04-01,1255511742445150000
2016-04-02,1137741764279470000
2016-04-03,1179651699835900000
2016-04-04,1374710721924880000
2016-04-05,1282089383171550000
2016-04-06,1297703796762470000
2016-04-07,1166548726468650000
2016-04-08,1193099224999070000
2016-04-09,1357603293530780000
2016-04-10,1401328926878170000
2016-04-11,1260164518994550000
2016-04-12,1233499939987790000
2016-04-13,1357865491558510000
2016-04-14,1418387229786200000
2016-04-15,1240432941748700000
2016-04-16,1241353760127120000
2016-04-17,1378897390051800000
2016-04-18,1193730842021090000
2016-04-19,1327069046058190000
2016-04-20,1470575291940040000
2016-04-21,1340816206897700000
2016-04-22,1252290268138320000
2016-04-23,1282919481128560000
2016-04-24,1167766910405060000
2016-04-25,1140707174276980000
2016-04-26,1314876213334090000
2016-04-27,1166631579553060000
2016-04-28,1200177231355560000
2016-04-29,1368509975428720000
2016-04-30,1315612796806450000
2016-05-01,1373676457681060000
2016-05-02,1370787962381750000
2016-05-03,1340099535730800000
2016-05-04,1475288757515190000
2016-05-05,1377718133366530000
2016-05-06,1437174153653080000
2016-05-07,1328367075859750000
2016-05-08,1485182921874530000
2016-05-09,1514985388040420000
2016-05-10,1404627705160010000
2016-05-11,1258251514758360000
2016-05-12,1362896380685120000
2016-05-13,1435580964382010000
2016-05-14,1386070357298460000
2016-05-15,1338668789796690000
2016-05-16,1360427099284080000
2016-05-17,1372986451246980000
2016-05-18,1477369905696330000
2016-05-19,1153794060651700000
2016-05-20,1446328686472000000
2016-05-21,1343323308888500000
2016-05-22,1772398578038490000
2016-05-23,1732947819494520000
2016-05-24,1428780658355230000
2016-05-25,1363669856754510000
2016-05-26,1327740892996840000
2016-05-27,1379683164423400000
2016-05-28,1311022902963540000
2016-05-29,1460359355760080000
2016-05-30,1418734550522590000
2016-05-31,1262110415625830000
2016-06-01,1406534953574670000
2016-06-02,1362050408393520000
2016-06-03,1396458364650890000
2016-06-04,1180469535866910000
2016-06-05,1674066467233650000
2016-06-06,1687812831952650000
2016-06-07,1387437150745860000
2016-06-08,1462589869127690000
2016-06-09,1560155536696920000
2016-06-10,1389789640701780000
2016-06-11,1528537892241960000
2016-06-12,1411097731548400000
2016-06-13,1573191093043540000
2016-06-14,1280386777386960000
2016-06-15,1492000808759430000
2016-06-16,1462877416903200000
2016-06-17,1435315424754850000
2016-06-18,1535272265549930000
2016-06-19,1724111331276870000
2016-06-20,1590032632092820000
2016-06-21,1536713532772790000
2016-06-22,1335585472743700000
2016-06-23,1451410292021120000
2016-06-24,1342383210230620000
2016-06-25,1687110632270890000
2016-06-26,1534623965260440000
2016-06-27,1520371429115380000
2016-06-28,1543168874662280000
2016-06-29,1505873629218580000
2016-06-30,1550062833777420000
2016-07-01,1623174034535230000
2016-07-02,1539216327704010000
2016-07-03,1616484228049240000
2016-07-04,1539859578753960000
2016-07-05,1537927925665280000
2016-07-06,1489359836828290000
2016-07-07,1446081773148640000
2016-07-08,1536381125864900000
2016-07-09,1571587522896770000
2016-07-10,1658417435791160000
2016-07-11,1510405312104180000
2016-07-12,1521133444260760000
2016-07-13,1361717452908040000
2016-07-14,1497599320306870000
2016-07-15,1435302118336600000
2016-07-16,1659749943851470000
2016-07-17,1604208546906900000
2016-07-18,1540237029156170000
2016-07-19,1365991756539020000
2016-07-20,1597109772868960000
2016-07-21,1418855410651710000
2016-07-22,1367195892316470000
2016-07-23,1372952036072010000
2016-07-24,1344364482412900000
2016-07-25,1361375134709290000
2016-07-26,1370490760124020000
2016-07-27,1356675879708550000
2016-07-28,1439056166113870000
2016-07-29,1557319406596050000
2016-07-30,1261284606916540000
2016-07-31,1644530661385110000
2016-08-01,1605634637599960000
2016-08-02,1614746719667260000
2016-08-03,1665926421127740000
2016-08-04,1545856995192930000
2016-08-05,1702298639788310000
2016-08-06,1654989439392020000
2016-08-07,1484682391153890000
2016-08-08,1478252159292190000
2016-08-09,1235972958209000000
2016-08-10,1548052581816800000
2016-08-11,1474718655367390000
2016-08-12,1495838862931550000
2016-08-13,1643694991015540000
2016-08-14,1628281326637320000
2016-08-15,1500097573288780000
2016-08-16,1442404865683200000
2016-08-17,1325889995329980000
2016-08-18,1655260367331260000
2016-08-19,1671171522499950000
2016-08-20,1670470527838890000
2016-08-21,1761548281876500000
2016-08-22,1711078217426500000
2016-08-23,1583229239672360000
2016-08-24,1645642433239460000
2016-08-25,1380059088773690000
2016-08-26,1424238322413070000
2016-08-27,1542572513858400000
2016-08-28,1654178619496340000
2016-08-29,1608392798643590000
2016-08-30,1795324643464990000
2016-08-31,1478382113997310000
2016-09-01,1527884124115210000
2016-09-02,1682931497502160000
2016-09-03,1379095943959010000
2016-09-04,1954746481869000000
2016-09-05,1534844791347320000
2016-09-06,1510324318120460000
2016-09-07,1634185553924120000
2016-09-08,1586088388396880000
2016-09-09,1551478995473980000
2016-09-10,1692638072826030000
2016-09-11,1797690818122550000
2016-09-12,1811202526445050000
2016-09-13,1861027164768910000
2016-09-14,1734128575532800000
2016-09-15,1725641165172930000
2016-09-16,1560786831036700000
2016-09-17,1828497108202420000
2016-09-18,1639031279764320000
2016-09-19,1503562535834710000
2016-09-20,1666704578734020000
2016-09-21,1860063733068080000
2016-09-22,1582072032535440000
2016-09-23,1535937926163940000
2016-09-24,1863896518589550000
2016-09-25,2140347382313580000
2016-09-26,1869554177920470000
2016-09-27,1977513118397700000
2016-09-28,1787981745711650000
2016-09-29,1694249086106600000
2016-09-30,1719144370011810000
2016-10-01,1866972900572420000
2016-10-02,1767255497822180000
2016-10-03,1750870181414300000
2016-10-04,1876753460872760000
2016-10-05,2005151413206860000
2016-10-06,1919982189929050000
2016-10-07,1731493815683380000
2016-10-08,2075517171980130000
2016-10-09,2057102428696750000
2016-10-10,1602959460712860000
2016-10-11,1774859106741770000
2016-10-12,1851349311662240000
2016-10-13,1653089665108310000
2016-10-14,1728502431865230000
2016-10-15,1825932118738380000
2016-10-16,1669984120518610000
2016-10-17,1611066090640500000
2016-10-18,1985988139705760000
2016-10-19,1641359315381730000
2016-10-20,1693584333553820000
2016-10-21,2103682570046400000
2016-10-22,1899621865915380000
2016-10-23,1832180287800130000
2016-10-24,1795899426115760000
2016-10-25,1759519923118280000
2016-10-26,1725803383954220000
2016-10-27,2118691497665210000
2016-10-28,1861936883170990000
2016-10-29,1857332827992390000
2016-10-30,2118833232204080000
2016-10-31,1865774102492680000
2016-11-01,1816079688774530000
2016-11-02,1677254283298720000
2016-11-03,1952660255176360000
2016-11-04,1459640748776220000
2016-11-05,1854190651862220000
2016-11-06,1954610438283780000
2016-11-07,1817703785336200000
2016-11-08,2143141249314960000
2016-11-09,1889325636980190000
2016-11-10,2090533361384490000
2016-11-11,2077944797534400000
2016-11-12,2148774206132710000
2016-11-13,1779614068151180000
2016-11-14,2159350288240370000
2016-11-15,1978605447218630000
2016-11-16,2171475179761140000
2016-11-17,1999196033368230000
2016-11-18,1989928986087510000
2016-11-19,1989584208843360000
2016-11-20,1847252671952050000
2016-11-21,1903609259677670000
2016-11-22,1859840222537020000
2016-11-23,2077873066617860000
2016-11-24,2248566694332140000
2016-11-25,2119562075968850000
2016-11-26,2143458794915330000
2016-11-27,2032026398031610000
2016-11-28,2280616058203290000
2016-11-29,2087904006759170000
2016-11-30,2000421960222500000
2016-12-01,2048521992625020000
2016-12-02,2024795171206730000
2016-12-03,2448607535003230000
2016-12-04,2122495276493100000
2016-12-05,2163835706976670000
2016-12-06,2145755914888600000
2016-12-07,2455256099886040000
2016-12-08,2278038094891150000
2016-12-09,1917837720182640000
2016-12-10,1845230752313380000
2016-12-11,2645180063970080000
2016-12-12,2231197436614650000
2016-12-13,2546651957194230000
2016-12-14,2034429692158390000
2016-12-15,1881341994717790000
2016-12-16,2119301762094970000
2016-12-17,2180841947797070000
2016-12-18,2131554569985490000
2016-12-19,2346560904259880000
2016-12-20,2121669037007610000
2016-12-21,2450499300602240000
2016-12-22,2433521830609790000
2016-12-23,2335832464816250000
2016-12-24,2120538581203240000
2016-12-25,2532715048463420000
2016-12-26,2194004531761920000
2016-12-27,2390792729498730000
2016-12-28,2556629390123730000
2016-12-29,2348281761371660000
2016-12-30,2480752521681280000
2016-12-31,2347023754909770000
2017-01-01,2447999001908020000
2017-01-02,2506491191547820000
2017-01-03,2592319963086820000
2017-01-04,2423385888274270000
2017-01-05,2199553013661710000
2017-01-06,2539163480328490000
2017-01-07,2200666853637670000
2017-01-08,2612981313034050000
2017-01-09,2148409653577720000
2017-01-10,2543446548709490000
2017-01-11,2549337888641730000
2017-01-12,2889077268115450000
2017-01-13,2500070597670810000
2017-01-14,2882752580232650000
2017-01-15,2793870926395730000
2017-01-16,2819961929975180000
2017-01-17,2641226476212170000
2017-01-18,2511061698914670000
2017-01-19,2910272674872520000
2017-01-20,3170209500368750000
2017-01-21,3021938327186230000
2017-01-22,2968780425312720000
2017-01-23,2684796681588880000
2017-01-24,2891336571979420000
2017-01-25,2934762801345360000
2017-01-26,3005969065660170000
2017-01-27,3372434016440810000
2017-01-28,2929544167698730000
2017-01-29,3239545407388730000
2017-01-30,2827931254601820000
2017-01-31,2809840087297790000
2017-02-01,3757981644176270000
2017-02-02,3059980421119820000
2017-02-03,2905097843035010000
2017-02-04,2806142637166100000
2017-02-05,3341874783733180000
2017-02-06,2631866709195320000
2017-02-07,3215437762690300000
2017-02-08,3029380589819760000
2017-02-09,3504766890062980000
2017-02-10,3099538228023810000
2017-02-11,2918941689222080000
2017-02-12,2930810595677150000
2017-02-13,3447888833764320000
2017-02-14,3536233148680130000
2017-02-15,2974367684996700000
2017-02-16,3076170164519730000
2017-02-17,3170679607803860000
2017-02-18,3248664710919900000
2017-02-19,2935908681311100000
2017-02-20,3255757968209070000
2017-02-21,3013572954570050000
2017-02-22,3052124099881850000
2017-02-23,3270529786336580000
2017-02-24,3530594817097560000
2017-02-25,3626820723224250000
2017-02-26,3956581352132650000
2017-02-27,3125812415212370000
2017-02-28,3349558197301050000
2017-03-01,3191050897435520000
2017-03-02,3431612305469520000
2017-03-03,3292748947063030000
2017-03-04,3027660996381620000
2017-03-05,3468351264101580000
2017-03-06,3146528765063170000
2017-03-07,3455980534307800000
2017-03-08,3288203926982650000
2017-03-09,3440143999245730000
2017-03-10,3488861026848510000
2017-03-11,3423260727396830000
2017-03-12,3539496038906710000
2017-03-13,3329080838783550000
2017-03-14,3566446802256980000
2017-03-15,3265810756877460000
2017-03-16,3498022927387970000
2017-03-17,3583287595329410000
2017-03-18,3720915841098710000
2017-03-19,3889536755571520000
2017-03-20,3220113436692440000
2017-03-21,3366898437452560000
2017-03-22,3730838016238950000
2017-03-23,3510424640928580000
2017-03-24,4148934943599290000
2017-03-25,3195331644020570000
2017-03-26,3848503965980480000
2017-03-27,3124535195186480000
2017-03-28,3668579262231640000
2017-03-29,3258857420476200000
2017-03-30,4023368742464850000
2017-03-31,3255486100298170000
2017-04-01,3263869440790970000
2017-04-02,3938291090904190000
2017-04-03,4356846080849130000
2017-04-04,3077452557950530000
2017-04-05,4029055972926310000
2017-04-06,3661766942957540000
2017-04-07,3997459167619160000
2017-04-08,3517522787425930000
2017-04-09,3826799571299030000
2017-04-10,3641855466934860000
2017-04-11,4159676812233420000
2017-04-12,3546355972564650000
2017-04-13,3308710863856090000
2017-04-14,3530809220158830000
2017-04-15,3906763564060970000
2017-04-16,3774979838067060000
2017-04-17,3576399612811050000
2017-04-18,3748462602163090000
2017-04-19,3733272091970700000
2017-04-20,3596316184506690000
2017-04-21,4254467879478730000
2017-04-22,3755766037177580000
2017-04-23,3937493402684470000
2017-04-24,3213502001223500000
2017-04-25,3823421440456140000
2017-04-26,3952317206838150000
2017-04-27,3817580622319060000
2017-04-28,3529390241038900000
2017-04-29,4509323255860080000
2017-04-30,3900465342954830000
2017-05-01,3910636271519370000
2017-05-02,4094964526599390000
2017-05-03,3407754359093440000
2017-05-04,4351423001353240000
2017-05-05,3337839067401070000
2017-05-06,4412083155184020000
2017-05-07,4289836640560770000
2017-05-08,4695493749770960000
2017-05-09,4001898412759990000
2017-05-10,4094499006607620000
2017-05-11,3712101281372640000
2017-05-12,4302626884115410000
2017-05-13,4371270940460080000
2017-05-14,4594293600093220000
2017-05-15,4666867949471760000
2017-05-16,3710205930644240000
2017-05-17,4238105776604150000
2017-05-18,3975994497680720000
2017-05-19,4530441457297140000
2017-05-20,4598525433703550000
2017-05-21,4118439619969670000
2017-05-22,4061139146976140000
2017-05-23,4820785704048820000
2017-05-24,4583601366473190000
2017-05-25,4795926135612460000
2017-05-26,4609369059197920000
2017-05-27,4876277436323990000
2017-05-28,4872865355508450000
2017-05-29,4465025785003800000
2017-05-30,5278098880524600000
2017-05-31,4869968022039670000
2017-06-01,5048489019385430000
2017-06-02,4372747828127790000
2017-06-03,5644387487353820000
2017-06-04,4988024139420970000
2017-06-05,5537298253923600000
2017-06-06,5083998841267710000
2017-06-07,5539050198810560000
2017-06-08,5602467543093330000
2017-06-09,5062657400950030000
2017-06-10,4779380256074040000
2017-06-11,4938927119413620000
2017-06-12,4991754382894150000
2017-06-13,4718915803823440000
2017-06-14,4718164068864810000
2017-06-15,5137985147265640000
2017-06-16,5022845041806060000
2017-06-17,4943918414554480000
2017-06-18,5053287511887030000
2017-06-19,5350475793620640000
2017-06-20,4874300439467230000
2017-06-21,4928881364541150000
2017-06-22,4910415830003870000
2017-06-23,5795684005993630000
2017-06-24,5053968312044020000
2017-06-25,4311555562634620000
2017-06-26,5045024165409580000
2017-06-27,4628443865182410000
2017-06-28,5564948246777430000
2017-06-29,4213302965774170000
2017-06-30,5452794465184490000
2017-07-01,5835668780985800000
2017-07-02,6624349876665420000
2017-07-03,5959386920221320000
2017-07-04,5446247499133320000
2017-07-05,5203569762229110000
2017-07-06,5018124545645240000
2017-07-07,5326070282181840000
2017-07-08,5692325567479910000
2017-07-09,4834390547535110000
2017-07-10,6952803703633370000
2017-07-11,6161129563823320000
2017-07-12,6177594160657240000
2017-07-13,5518478258259820000
2017-07-14,5257382803459020000
2017-07-15,5125821939819030000
2017-07-16,6500527816293580000
2017-07-17,5895651369841230000
2017-07-18,6562943042301950000
2017-07-19,5997996231532030000
2017-07-20,6450670938664900000
2017-07-21,6172807548426290000
2017-07-22,6379928960343720000
2017-07-23,6927977627265720000
2017-07-24,7087120884786870000
2017-07-25,5937818906285770000
2017-07-26,5849813796032410000
2017-07-27,6388384291266570000
2017-07-28,6349462587567530000
2017-07-29,6727707008910400000
2017-07-30,6313249534410220000
2017-07-31,6162879969581380000
2017-08-01,6440093218034810000
2017-08-02,6431764025803160000
2017-08-03,5931136536447350000
2017-08-04,7749357600581540000
2017-08-05,7463719100292430000
2017-08-06,6023611746401900000
2017-08-07,6627946456545910000
2017-08-08,6835492341577140000
2017-08-09,6070247941791210000
2017-08-10,6165660400182020000
2017-08-11,6573684856525070000
2017-08-12,6199515186427550000
2017-08-13,6780016216653990000
2017-08-14,5951156889649970000
2017-08-15,6956187743172880000
2017-08-16,5982166167164800000
2017-08-17,8207266189122660000
2017-08-18,6828430487500490000
2017-08-19,6917608817187230000
2017-08-20,6077307018599060000
2017-08-21,5226831047659810000
2017-08-22,4049057681062740000
2017-08-23,7312067149009910000
2017-08-24,4478511465088710000
2017-08-25,4557711413882380000
2017-08-26,4545962988622550000
2017-08-27,6819136720454680000
2017-08-28,5798530734519670000
2017-08-29,6443697763264870000
2017-08-30,7518529350093520000
2017-08-31,7166050771174120000
2017-09-01,7623379648072630000
2017-09-02,7315314878857110000
2017-09-03,6776861750240310000
2017-09-04,7657078653799950000
2017-09-05,8728307370008620000
2017-09-06,7259673358356590000
2017-09-07,8094097336807620000
2017-09-08,8011571054715140000
2017-09-09,7723149376071760000
2017-09-10,6344741088862290000
2017-09-11,7965330581307940000
2017-09-12,8654504208487410000
2017-09-13,8671831000697240000
2017-09-14,8061051611860460000
2017-09-15,8170160270480550000
2017-09-16,7761544952513780000
2017-09-17,8064431488849240000
2017-09-18,6682361107152000000
2017-09-19,8510263076830860000
2017-09-20,6484665198649560000
2017-09-21,9508070656230680000
2017-09-22,7612921344334730000
2017-09-23,9100103796061780000
2017-09-24,8000713529379440000
2017-09-25,6870369451099940000
2017-09-26,7516023894833400000
2017-09-27,8130664038167810000
2017-09-28,9680726076747090000
2017-09-29,9354594768808650000
2017-09-30,7528049671491340000
2017-10-01,7112436155500790000
2017-10-02,8335227471987850000
2017-10-03,10258788200827900000
2017-10-04,7418420820576250000
2017-10-05,7022702222524670000
2017-10-06,8871337402662870000
2017-10-07,8792877889939030000
2017-10-08,10322977156558700000
2017-10-09,8859728268801770000
2017-10-10,9049729541151320000
2017-10-11,7771795665753310000
2017-10-12,8432856530683240000
2017-10-13,7617647672298700000
2017-10-14,7872039646184170000
2017-10-15,11476689045728300000
2017-10-16,10358716195325700000
2017-10-17,9750626556293470000
2017-10-18,9204264442801870000
2017-10-19,10320842581153000000
2017-10-20,10689560159200700000
2017-10-21,9060778352139420000
2017-10-22,10867199748934600000
2017-10-23,10192039949595600000
2017-10-24,9888502060478640000
2017-10-25,11002618526756600000
2017-10-26,11353093649883600000
2017-10-27,7472158932480480000
2017-10-28,6141490976466090000
2017-10-29,11188865190431000000
2017-10-30,10609741514668400000
2017-10-31,9898340233471150000
2017-11-01,11333119460374600000
2017-11-02,10946679695265000000
2017-11-03,8499862879960970000
2017-11-04,9419809718501380000
2017-11-05,10094491752132300000
2017-11-06,9959158199493880000
2017-11-07,10963713836533900000
2017-11-08,10356918147460500000
2017-11-09,10981441931919500000
2017-11-10,8769539609242770000
2017-11-11,5510182735391230000
2017-11-12,5206880030541020000
2017-11-13,9437065775883260000
2017-11-14,8798711706557280000
2017-11-15,10163536802280400000
2017-11-16,10430606799871900000
2017-11-17,11243879134794600000
2017-11-18,9306058516676550000
2017-11-19,10782861418200700000
2017-11-20,11816993199958900000
2017-11-21,11770644855828300000
2017-11-22,9981148710189070000
2017-11-23,10742897993630700000
2017-11-24,10049451980015800000
2017-11-25,10371186568054000000
2017-11-26,10274937549338700000
2017-11-27,11365539621714300000
2017-11-28,10487850816806200000
2017-11-29,11540901339911800000
2017-11-30,11290092016940500000
2017-12-01,12117046922657900000
2017-12-02,10836971050589900000
2017-12-03,11755400997228200000
2017-12-04,12088802988149300000
2017-12-05,11940958051492800000
2017-12-06,13199702371722500000
2017-12-07,12050183220942500000
2017-12-08,12327103535623100000
2017-12-09,13784852375187600000
2017-12-10,12907614321281500000
2017-12-11,13530239900337400000
2017-12-12,12605691206439700000
2017-12-13,14419711936436900000
2017-12-14,14692935276787500000
2017-12-15,13340168853374200000
2017-12-16,13545926043794500000
2017-12-17,14693447642309200000
2017-12-18,15247243217644700000
2017-12-19,13105840793653000000
2017-12-20,12687098948176100000
2017-12-21,12158301070054100000
2017-12-22,14506493182743900000
2017-12-23,12924548021485100000
2017-12-24,14214312400862200000
2017-12-25,12475763461010100000
2017-12-26,13340568941996200000
2017-12-27,14479308854279300000
2017-12-28,13894519443929800000
2017-12-29,15445810042772100000
2017-12-30,13496350696512300000
2017-12-31,15280279912836000000
2018-01-01,14851295976697200000
2018-01-02,16443326844663700000
2018-01-03,14971766496892100000
2018-01-04,16133524105122300000
2018-01-05,13724121311792800000
2018-01-06,16203691070437500000
2018-01-07,15554625359322800000
2018-01-08,15905179623161000000
2018-01-09,15754135163033700000
2018-01-10,15936476347924400000
2018-01-11,18465289451207900000
2018-01-12,17051996870785300000
2018-01-13,15847555666861100000
2018-01-14,17386115420149000000
2018-01-15,16474179174002100000
2018-01-16,17482294822260100000
2018-01-17,18547111853961800000
2018-01-18,19214590258696900000
2018-01-19,18071400485254300000
2018-01-20,19728476452719900000
2018-01-21,20782796225687700000
2018-01-22,18742024031080600000
2018-01-23,19251049108488400000
2018-01-24,19588719028748400000
2018-01-25,19637154329422300000
2018-01-26,19840631544695800000
2018-01-27,20801354587104200000
2018-01-28,19957528849487800000
2018-01-29,19121274828254800000
2018-01-30,21650340022468100000
2018-01-31,15249900079132400000
2018-02-01,20541093181877600000
2018-02-02,21708241215988900000
2018-02-03,20739193847925000000
2018-02-04,22802478097314100000
2018-02-05,24119838564450800000
2018-02-06,21999765582367300000
2018-02-07,20048773345187400000
2018-02-08,18766272974748000000
2018-02-09,19193644662872300000
2018-02-10,20436474607390100000
2018-02-11,21665540265005800000
2018-02-12,23566609358569500000
2018-02-13,24123133968514000000
2018-02-14,24842038312139600000
2018-02-15,18735838948123000000
2018-02-16,22598116023745500000
2018-02-17,21230547156952300000
2018-02-18,23259772483512300000
2018-02-19,22882966723894700000
