t,o
2018-05-26,"{'0001_001': 0.0011862258627222074, '001_01': 0.007169975868398816, '01_1': 0.03201420062662059, '100_1k': 0.21736022952474376, '10_100': 0.25594889133717225, '10k_100k': 0.1748432503987712, '1_10': 0.08652590735915311, '1k_10k': 0.19801521924180232, 'above_100k': 0.02680945960279379, 'less_0001': 0.0001266401778219437}"
2018-05-27,"{'0001_001': 0.0011835146597379532, '001_01': 0.007182471850961678, '01_1': 0.03203047365585604, '100_1k': 0.2177078562918561, '10_100': 0.25594177168470256, '10k_100k': 0.17466582423640828, '1_10': 0.08663917964649555, '1k_10k': 0.19795028924849267, 'above_100k': 0.026571721280051093, 'less_0001': 0.00012689744543809608}"
2018-05-28,"{'0001_001': 0.0011800852813034178, '001_01': 0.007177465669596107, '01_1': 0.03194110298980108, '100_1k': 0.21750572599743712, '10_100': 0.25579127652617056, '10k_100k': 0.17568448855949886, '1_10': 0.08638104330388734, '1k_10k': 0.197760687801707, 'above_100k': 0.026451439165450966, 'less_0001': 0.0001266847051475769}"
2018-05-29,"{'0001_001': 0.0011760399611818377, '001_01': 0.007184289102728925, '01_1': 0.0319419118006676, '100_1k': 0.2175289608357525, '10_100': 0.2555390275798549, '10k_100k': 0.1752505450592727, '1_10': 0.08629390002023044, '1k_10k': 0.1985097962572034, 'above_100k': 0.026448745200492042, 'less_0001': 0.00012678418261567417}"
2018-05-30,"{'0001_001': 0.0011731150120874202, '001_01': 0.007199645693886847, '01_1': 0.03198050856333431, '100_1k': 0.21724921398807104, '10_100': 0.2557137977336109, '10k_100k': 0.1749376818079409, '1_10': 0.08632547796292395, '1k_10k': 0.19908271999234547, 'above_100k': 0.026210938255061378, 'less_0001': 0.00012690099073781283}"
2018-05-31,"{'0001_001': 0.0011703267880313136, '001_01': 0.0072196122929554145, '01_1': 0.03202893916219859, '100_1k': 0.21704321781480132, '10_100': 0.2561311593757131, '10k_100k': 0.17488842288265452, '1_10': 0.08634155225769595, '1k_10k': 0.19895953361651594, 'above_100k': 0.02609047111112108, 'less_0001': 0.00012676469831276237}"
2018-06-01,"{'0001_001': 0.0011764532875247248, '001_01': 0.007241801880650106, '01_1': 0.032102876191261134, '100_1k': 0.21720240932205362, '10_100': 0.2553042734938621, '10k_100k': 0.17489367815702456, '1_10': 0.08644867199335375, '1k_10k': 0.19941545090428556, 'above_100k': 0.026087298944619926, 'less_0001': 0.00012708582536451808}"
2018-06-02,"{'0001_001': 0.00117733135087686, '001_01': 0.0072509691121101, '01_1': 0.03211549660904511, '100_1k': 0.21728925979730673, '10_100': 0.25532923377774985, '10k_100k': 0.17494893546185675, '1_10': 0.08661585453444631, '1k_10k': 0.19923727295895408, 'above_100k': 0.025908631199552848, 'less_0001': 0.0001270151981014156}"
2018-06-03,"{'0001_001': 0.0011759787407644193, '001_01': 0.007262564442602784, '01_1': 0.032177732259067886, '100_1k': 0.2172009237052295, '10_100': 0.25532380746560923, '10k_100k': 0.17467746787934657, '1_10': 0.0867177955314656, '1k_10k': 0.19943102015459246, 'above_100k': 0.025905538783992696, 'less_0001': 0.00012717103732884052}"
2018-06-04,"{'0001_001': 0.0011711324539122054, '001_01': 0.0072606723173442534, '01_1': 0.03211966676707764, '100_1k': 0.21745480942383025, '10_100': 0.2554485610591345, '10k_100k': 0.1742742353831854, '1_10': 0.08682111147421386, '1k_10k': 0.19906949813559655, 'above_100k': 0.026253505895032777, 'less_0001': 0.0001268070906727372}"
2018-06-05,"{'0001_001': 0.0011719656166495245, '001_01': 0.007270818141819628, '01_1': 0.03214810872927718, '100_1k': 0.21816594173496834, '10_100': 0.2552771250943611, '10k_100k': 0.17419529715537072, '1_10': 0.0868573826513059, '1k_10k': 0.1985367470568339, 'above_100k': 0.026250142505111526, 'less_0001': 0.00012647131430221911}"
2018-06-06,"{'0001_001': 0.0011749884738109116, '001_01': 0.007264325759607529, '01_1': 0.03203632856412814, '100_1k': 0.2180434540785017, '10_100': 0.2552436920248138, '10k_100k': 0.17463400608937502, '1_10': 0.08684886406510572, '1k_10k': 0.19838077916988814, 'above_100k': 0.026247317923261952, 'less_0001': 0.0001262438515070557}"
2018-06-07,"{'0001_001': 0.0011756657541246932, '001_01': 0.0072671615890044705, '01_1': 0.032082764455745406, '100_1k': 0.21786121207762307, '10_100': 0.25533387692339665, '10k_100k': 0.17462006411092537, '1_10': 0.08690717809954232, '1k_10k': 0.19838143628515698, 'above_100k': 0.02624457078375196, 'less_0001': 0.00012606992072904422}"
2018-06-08,"{'0001_001': 0.0011783826802790815, '001_01': 0.007267115504635991, '01_1': 0.032126656340757634, '100_1k': 0.21813633928205098, '10_100': 0.2552177513157117, '10k_100k': 0.17454571935781973, '1_10': 0.0869970149150036, '1k_10k': 0.19816329880252925, 'above_100k': 0.026241795412177082, 'less_0001': 0.00012592638903493263}"
2018-06-09,"{'0001_001': 0.001178293687380821, '001_01': 0.007268604334007327, '01_1': 0.03215761246884321, '100_1k': 0.21782785644242947, '10_100': 0.25519072789260405, '10k_100k': 0.1743508854975403, '1_10': 0.08701423544824563, '1k_10k': 0.1986467199759074, 'above_100k': 0.026239049456747134, 'less_0001': 0.00012601479629448172}"
2018-06-10,"{'0001_001': 0.0011789029053463505, '001_01': 0.00727190253559769, '01_1': 0.03217524847660153, '100_1k': 0.21754718744110707, '10_100': 0.2546480886419181, '10k_100k': 0.17394713394343964, '1_10': 0.08703029156852438, '1k_10k': 0.1998384658923893, 'above_100k': 0.026236611200378724, 'less_0001': 0.00012616739469720244}"
2018-06-11,"{'0001_001': 0.001179483873564865, '001_01': 0.0072772630399610206, '01_1': 0.03225304138468233, '100_1k': 0.21727915866819147, '10_100': 0.2550017453337185, '10k_100k': 0.17454091101332675, '1_10': 0.08712914989663711, '1k_10k': 0.19903755953613594, 'above_100k': 0.026175394462334897, 'less_0001': 0.00012629279144702764}"
2018-06-12,"{'0001_001': 0.0011806955732849573, '001_01': 0.007282075731326399, '01_1': 0.03231198952640062, '100_1k': 0.21732731820668774, '10_100': 0.25499142889958976, '10k_100k': 0.1738745546444688, '1_10': 0.08728411005433187, '1k_10k': 0.1994491542189294, 'above_100k': 0.026172618076155597, 'less_0001': 0.000126055068824837}"
2018-06-13,"{'0001_001': 0.0011807911026880447, '001_01': 0.007248346645272972, '01_1': 0.03204244692668423, '100_1k': 0.21773387227651383, '10_100': 0.25480931249566124, '10k_100k': 0.17507289900387402, '1_10': 0.08697337066248247, '1k_10k': 0.1992282120613993, 'above_100k': 0.02558471023299853, 'less_0001': 0.00012603859242547906}"
2018-06-14,"{'0001_001': 0.001183801901585838, '001_01': 0.007248632480352349, '01_1': 0.03205203325053779, '100_1k': 0.21778955615534037, '10_100': 0.2549597884902962, '10k_100k': 0.17513827085077352, '1_10': 0.08688814173570476, '1k_10k': 0.19920733294221188, 'above_100k': 0.025406315790967995, 'less_0001': 0.00012612640222921646}"
2018-06-15,"{'0001_001': 0.0011832840859397115, '001_01': 0.007243734356389692, '01_1': 0.03203595084782102, '100_1k': 0.21788117876619897, '10_100': 0.2546770296776013, '10k_100k': 0.17522458248449577, '1_10': 0.08680772273856974, '1k_10k': 0.1992288176993348, 'above_100k': 0.025591425975856345, 'less_0001': 0.00012627336779274278}"
2018-06-16,"{'0001_001': 0.0011865140209883003, '001_01': 0.0072464405670416236, '01_1': 0.0320633118050016, '100_1k': 0.21786111014270293, '10_100': 0.25472420739357643, '10k_100k': 0.1751839049135309, '1_10': 0.08668094046066421, '1k_10k': 0.19933872859478824, 'above_100k': 0.02558831975521606, 'less_0001': 0.0001265223464895789}"
2018-06-17,"{'0001_001': 0.0011875805549469403, '001_01': 0.007247598257815088, '01_1': 0.032029965154441044, '100_1k': 0.21743047000886567, '10_100': 0.2548122635622278, '10k_100k': 0.17598615967670048, '1_10': 0.08672029527651369, '1k_10k': 0.1988736179218551, 'above_100k': 0.025585382554103205, 'less_0001': 0.00012666703253100812}"
2018-06-18,"{'0001_001': 0.0011882744118714755, '001_01': 0.007252784988897807, '01_1': 0.032058347213202366, '100_1k': 0.21743962014394486, '10_100': 0.25480447799294786, '10k_100k': 0.17041713264520575, '1_10': 0.08684006359718081, '1k_10k': 0.1981658523508504, 'above_100k': 0.031706714308068894, 'less_0001': 0.00012673234782987344}"
2018-06-19,"{'0001_001': 0.0011845362122255762, '001_01': 0.007235069978472041, '01_1': 0.03206587359006317, '100_1k': 0.21733231543838916, '10_100': 0.25491068491886504, '10k_100k': 0.1707178093382613, '1_10': 0.08684558982970333, '1k_10k': 0.19787820267636572, 'above_100k': 0.03170312210812318, 'less_0001': 0.00012679590953143454}"
2018-06-20,"{'0001_001': 0.001187841897316662, '001_01': 0.007211451270690648, '01_1': 0.032016349477317886, '100_1k': 0.21743545351577725, '10_100': 0.25490174527948134, '10k_100k': 0.17079914373002522, '1_10': 0.08678454182237082, '1k_10k': 0.19783712510826348, 'above_100k': 0.0316995307068927, 'less_0001': 0.00012681719186389062}"
2018-06-21,"{'0001_001': 0.0011894397405688493, '001_01': 0.007200578652144857, '01_1': 0.032015938893642626, '100_1k': 0.21777693104156087, '10_100': 0.2547911452962439, '10k_100k': 0.17087525825414177, '1_10': 0.08682864586430275, '1k_10k': 0.1974994494344359, 'above_100k': 0.031695592583459956, 'less_0001': 0.00012702023949852826}"
2018-06-22,"{'0001_001': 0.0011923715412665644, '001_01': 0.007203865694057141, '01_1': 0.03203769292898256, '100_1k': 0.21753513235224703, '10_100': 0.2548293657879376, '10k_100k': 0.1708608034938685, '1_10': 0.08690945980353308, '1k_10k': 0.19739009881031327, 'above_100k': 0.031914300777015604, 'less_0001': 0.0001269088107786536}"
2018-06-23,"{'0001_001': 0.0011950050878168888, '001_01': 0.007203009352503597, '01_1': 0.032026088923398956, '100_1k': 0.2174229755950475, '10_100': 0.25479279342773303, '10k_100k': 0.17081913805063578, '1_10': 0.08698566594870814, '1k_10k': 0.19751064482838088, 'above_100k': 0.03191758150551296, 'less_0001': 0.00012709728026226856}"
2018-06-24,"{'0001_001': 0.0011959949044142058, '001_01': 0.007205901423848457, '01_1': 0.032022339440508245, '100_1k': 0.21740732643505742, '10_100': 0.25466054651792336, '10k_100k': 0.1707080090293338, '1_10': 0.08696151334424866, '1k_10k': 0.19734532230895793, 'above_100k': 0.03236581698704503, 'less_0001': 0.0001272296086629046}"
2018-06-25,"{'0001_001': 0.0011946047576938843, '001_01': 0.007201018356662764, '01_1': 0.03203698772247056, '100_1k': 0.21780813689411083, '10_100': 0.25459284305845303, '10k_100k': 0.17054973349201247, '1_10': 0.08705906784700707, '1k_10k': 0.19692212150307414, 'above_100k': 0.032508432577926585, 'less_0001': 0.00012705379058860832}"
2018-06-26,"{'0001_001': 0.001196128926567033, '001_01': 0.00721168846614201, '01_1': 0.03207689884808462, '100_1k': 0.21742918317786414, '10_100': 0.25455750365177926, '10k_100k': 0.17061445403881847, '1_10': 0.08708014900465966, '1k_10k': 0.19720215139487118, 'above_100k': 0.03250496612738976, 'less_0001': 0.0001268763638238767}"
2018-06-27,"{'0001_001': 0.0011962360284231979, '001_01': 0.007215384093730551, '01_1': 0.03206971076407971, '100_1k': 0.21729919311040097, '10_100': 0.2545239645275832, '10k_100k': 0.17114120250700812, '1_10': 0.08709872242506335, '1k_10k': 0.1968268375762013, 'above_100k': 0.03250209379134558, 'less_0001': 0.00012665517616382052}"
2018-06-28,"{'0001_001': 0.0011936306989467993, '001_01': 0.00720948252336287, '01_1': 0.03208155269818586, '100_1k': 0.21720939989485744, '10_100': 0.2545742359001412, '10k_100k': 0.17109731988009239, '1_10': 0.08714223993763529, '1k_10k': 0.19683180550183021, 'above_100k': 0.03253371316299378, 'less_0001': 0.00012661980195395218}"
2018-06-29,"{'0001_001': 0.0011974087531116035, '001_01': 0.007221336253172989, '01_1': 0.03208791270282532, '100_1k': 0.21684384363518672, '10_100': 0.25446633485247444, '10k_100k': 0.17103005502052257, '1_10': 0.08709706227735652, '1k_10k': 0.19731972163117226, 'above_100k': 0.032609708696538266, 'less_0001': 0.00012661617763933802}"
2018-06-30,"{'0001_001': 0.0011972632572052355, '001_01': 0.007214098502761805, '01_1': 0.03205274748394778, '100_1k': 0.21713234946510962, '10_100': 0.25426901894326864, '10k_100k': 0.17179009747186982, '1_10': 0.08699763729407353, '1k_10k': 0.1964970724123415, 'above_100k': 0.03272350454521927, 'less_0001': 0.00012621062420291993}"
2018-07-01,"{'0001_001': 0.001197734354318462, '001_01': 0.007225321097689172, '01_1': 0.03207808416907845, '100_1k': 0.21702173667181449, '10_100': 0.25436424852571254, '10k_100k': 0.17122409922173565, '1_10': 0.08694413507247944, '1k_10k': 0.19709851236354725, 'above_100k': 0.032719993078669525, 'less_0001': 0.0001261354449549534}"
2018-07-02,"{'0001_001': 0.0011964332373736297, '001_01': 0.007232952088199847, '01_1': 0.03209469772604224, '100_1k': 0.21738837707979924, '10_100': 0.25410203354314786, '10k_100k': 0.17141210520910863, '1_10': 0.08680991092134845, '1k_10k': 0.19692072166340677, 'above_100k': 0.03271664326876877, 'less_0001': 0.0001261252628047455}"
2018-07-03,"{'0001_001': 0.0011980154650145028, '001_01': 0.007235967502340181, '01_1': 0.032040972757562215, '100_1k': 0.21720331274655963, '10_100': 0.2539853348086357, '10k_100k': 0.17111107882979446, '1_10': 0.0869290918762581, '1k_10k': 0.19790831492248803, 'above_100k': 0.03226237262900855, 'less_0001': 0.0001255384623385118}"
2018-07-04,"{'0001_001': 0.0011993736039851346, '001_01': 0.0072371004683613495, '01_1': 0.032025467968308484, '100_1k': 0.2174315710727902, '10_100': 0.25399941257982867, '10k_100k': 0.17170630895643413, '1_10': 0.0869353083091543, '1k_10k': 0.19737248479964573, 'above_100k': 0.03196730875183215, 'less_0001': 0.0001256634896598812}"
2018-07-05,"{'0001_001': 0.0012026086917711464, '001_01': 0.007242371243147646, '01_1': 0.03203333943839395, '100_1k': 0.21736491152987858, '10_100': 0.25413626966434694, '10k_100k': 0.17184166946938403, '1_10': 0.08693685663998944, '1k_10k': 0.19715227369108315, 'above_100k': 0.03196411301763425, 'less_0001': 0.00012558661437096847}"
2018-07-06,"{'0001_001': 0.001209749871889856, '001_01': 0.007263359574677125, '01_1': 0.03206779793739608, '100_1k': 0.21754612766853415, '10_100': 0.2541005431199841, '10k_100k': 0.17102697230371405, '1_10': 0.08694768045371418, '1k_10k': 0.19772556121574664, 'above_100k': 0.03198620633479356, 'less_0001': 0.0001260015195503572}"
2018-07-07,"{'0001_001': 0.0012092490363049206, '001_01': 0.007277617605133252, '01_1': 0.03209732151336948, '100_1k': 0.21774080819830627, '10_100': 0.25405311597415814, '10k_100k': 0.1710346696799683, '1_10': 0.08690588794042046, '1k_10k': 0.1975727557678796, 'above_100k': 0.03198256609158184, 'less_0001': 0.00012600819287780608}"
2018-07-08,"{'0001_001': 0.0012053654194521116, '001_01': 0.007282672243042042, '01_1': 0.03210691433872679, '100_1k': 0.21770431595029827, '10_100': 0.25450040940731683, '10k_100k': 0.16911652282830675, '1_10': 0.08702688784999066, '1k_10k': 0.19895175054527497, 'above_100k': 0.031978880016314305, 'less_0001': 0.00012628140127730572}"
2018-07-09,"{'0001_001': 0.0012049174330139012, '001_01': 0.00727363740426303, '01_1': 0.03210176208403953, '100_1k': 0.21767430523436876, '10_100': 0.25450195366740974, '10k_100k': 0.16988193806467497, '1_10': 0.0871786769773436, '1k_10k': 0.19808088985813588, 'above_100k': 0.03197570787218398, 'less_0001': 0.00012621140456654497}"
2018-07-10,"{'0001_001': 0.001196645219126262, '001_01': 0.007249976944392406, '01_1': 0.03210576283634569, '100_1k': 0.21791485922450962, '10_100': 0.2546450253928945, '10k_100k': 0.16989005712425936, '1_10': 0.08722093254423285, '1k_10k': 0.19767827502348218, 'above_100k': 0.03197223323132117, 'less_0001': 0.00012623245943588373}"
2018-07-11,"{'0001_001': 0.001194302648263202, '001_01': 0.00724765563276568, '01_1': 0.03204301213743236, '100_1k': 0.21754584074615943, '10_100': 0.25432102076746343, '10k_100k': 0.1700411684936635, '1_10': 0.08743094598855403, '1k_10k': 0.1980809301934694, 'above_100k': 0.03196908572157554, 'less_0001': 0.00012603767065332144}"
2018-07-12,"{'0001_001': 0.0011949395303232787, '001_01': 0.0072423303253714615, '01_1': 0.032033524083134916, '100_1k': 0.21746271531611894, '10_100': 0.25449526154060137, '10k_100k': 0.17003949600859497, '1_10': 0.08737836264325034, '1k_10k': 0.19806155186010652, 'above_100k': 0.03196579900987995, 'less_0001': 0.00012601968261837345}"
2018-07-13,"{'0001_001': 0.0011966347901104324, '001_01': 0.007258871785729075, '01_1': 0.03207812023078805, '100_1k': 0.21766593157360564, '10_100': 0.25428817512705953, '10k_100k': 0.16986654033339077, '1_10': 0.0872260810246178, '1k_10k': 0.1982376513629359, 'above_100k': 0.03205590015946631, 'less_0001': 0.00012609361229659914}"
2018-07-14,"{'0001_001': 0.0011994693379704813, '001_01': 0.007266410237960599, '01_1': 0.03210701851117326, '100_1k': 0.21763114615863965, '10_100': 0.2543785213875716, '10k_100k': 0.16992480034077792, '1_10': 0.08718253061731844, '1k_10k': 0.19813127771806605, 'above_100k': 0.03205279228847068, 'less_0001': 0.0001260334020511858}"
2018-07-15,"{'0001_001': 0.001195153008513062, '001_01': 0.007263134166338404, '01_1': 0.03210947985593198, '100_1k': 0.21770941756803017, '10_100': 0.25466428069706337, '10k_100k': 0.1699269364161217, '1_10': 0.0871487717487625, '1k_10k': 0.19780773645569752, 'above_100k': 0.032049684848165054, 'less_0001': 0.00012540523537613453}"
2018-07-16,"{'0001_001': 0.001192281299505531, '001_01': 0.007248027390996219, '01_1': 0.03213723227989656, '100_1k': 0.2174962863826084, '10_100': 0.2546252142050534, '10k_100k': 0.17012713176989408, '1_10': 0.08726224280018598, '1k_10k': 0.19773924666346376, 'above_100k': 0.03204688165108311, 'less_0001': 0.00012545555731293}"
2018-07-17,"{'0001_001': 0.001189567984146924, '001_01': 0.007232291909997481, '01_1': 0.03209843972739552, '100_1k': 0.21753330007314053, '10_100': 0.25474780074333, '10k_100k': 0.1701094286361242, '1_10': 0.08725102839637565, '1k_10k': 0.19753131647602956, 'above_100k': 0.0321814834752682, 'less_0001': 0.00012534257819185298}"
2018-07-18,"{'0001_001': 0.0011848042746429384, '001_01': 0.007189206320085829, '01_1': 0.03209262472325149, '100_1k': 0.21741836471137063, '10_100': 0.25488214271796306, '10k_100k': 0.1707083736311578, '1_10': 0.08723587268767474, '1k_10k': 0.19692458869293714, 'above_100k': 0.03223876689093648, 'less_0001': 0.00012525534997976908}"
2018-07-19,"{'0001_001': 0.0011819360855341843, '001_01': 0.007190917785337673, '01_1': 0.0321061793804848, '100_1k': 0.2173376150904698, '10_100': 0.2547343153070931, '10k_100k': 0.17077180348324258, '1_10': 0.08718813809056869, '1k_10k': 0.19702088994256683, 'above_100k': 0.032342954277191194, 'less_0001': 0.00012525055751084582}"
2018-07-20,"{'0001_001': 0.001182332875635866, '001_01': 0.007196349077176691, '01_1': 0.032131474833538044, '100_1k': 0.2174026964729489, '10_100': 0.25468338568802823, '10k_100k': 0.17100782615271012, '1_10': 0.08712261308683183, '1k_10k': 0.1966935787220111, 'above_100k': 0.03245426244406182, 'less_0001': 0.00012548064705755624}"
2018-07-21,"{'0001_001': 0.001183045062786781, '001_01': 0.007205344331593271, '01_1': 0.032144339180980114, '100_1k': 0.21758822180582796, '10_100': 0.2546354870873021, '10k_100k': 0.17084831404518902, '1_10': 0.08718562192420744, '1k_10k': 0.19663314416129923, 'above_100k': 0.032451023607995226, 'less_0001': 0.00012545879281907678}"
2018-07-22,"{'0001_001': 0.0011844139700263804, '001_01': 0.00721741775419081, '01_1': 0.03216248957998679, '100_1k': 0.21770143465268865, '10_100': 0.2546773507070857, '10k_100k': 0.17085815774107993, '1_10': 0.08721763793569379, '1k_10k': 0.1964086202680233, 'above_100k': 0.03244672192177239, 'less_0001': 0.00012575546945238874}"
2018-07-23,"{'0001_001': 0.0011782482817638005, '001_01': 0.00715365012000933, '01_1': 0.032160304011203227, '100_1k': 0.2178041374227339, '10_100': 0.25475452749683336, '10k_100k': 0.17084250671820744, '1_10': 0.0871458060617283, '1k_10k': 0.19635201273271138, 'above_100k': 0.032483341402835264, 'less_0001': 0.00012546575197421427}"
2018-07-24,"{'0001_001': 0.0011793380007897667, '001_01': 0.007168857963031875, '01_1': 0.03218139222186107, '100_1k': 0.2181148939008286, '10_100': 0.2548426205890915, '10k_100k': 0.17047616218161812, '1_10': 0.08715981937720267, '1k_10k': 0.1966211954280997, 'above_100k': 0.032130055354282046, 'less_0001': 0.00012566498319451617}"
2018-07-25,"{'0001_001': 0.0011754864721798255, '001_01': 0.0071766007245368125, '01_1': 0.03216002130645904, '100_1k': 0.2180641917574129, '10_100': 0.25466111082077547, '10k_100k': 0.17042769608140163, '1_10': 0.08716955203555503, '1k_10k': 0.1970884708098403, 'above_100k': 0.03195117468639219, 'less_0001': 0.00012569530544678583}"
2018-07-26,"{'0001_001': 0.0011757942546377553, '001_01': 0.0071862707286229136, '01_1': 0.03219078598684069, '100_1k': 0.2181645517731366, '10_100': 0.2546524087227277, '10k_100k': 0.17031390093587545, '1_10': 0.08721213114480461, '1k_10k': 0.1970309468665901, 'above_100k': 0.03194733674231165, 'less_0001': 0.00012587284445253046}"
2018-07-27,"{'0001_001': 0.0011822264540747682, '001_01': 0.007196725116528184, '01_1': 0.032217430759904644, '100_1k': 0.21869990716153243, '10_100': 0.25467788024652527, '10k_100k': 0.17076609167932383, '1_10': 0.08721211903124963, '1k_10k': 0.19602034990569836, 'above_100k': 0.03190142747775007, 'less_0001': 0.00012584216741272098}"
2018-07-28,"{'0001_001': 0.0011811217400397073, '001_01': 0.007193704189522966, '01_1': 0.0321981823857141, '100_1k': 0.21866135421599076, '10_100': 0.25460029902955783, '10k_100k': 0.17086227597303644, '1_10': 0.08721270830848488, '1k_10k': 0.19606651822413373, 'above_100k': 0.03189806075108791, 'less_0001': 0.00012577518243160924}"
2018-07-29,"{'0001_001': 0.0011815061592094565, '001_01': 0.007202006936076119, '01_1': 0.0322251559768733, '100_1k': 0.2179238180904568, '10_100': 0.2543638673194955, '10k_100k': 0.17054685100651948, '1_10': 0.08729325465412725, '1k_10k': 0.19724333912139708, 'above_100k': 0.031894114457736406, 'less_0001': 0.0001260862781087922}"
2018-07-30,"{'0001_001': 0.0011789022101230515, '001_01': 0.007194368812197928, '01_1': 0.03223001407817374, '100_1k': 0.21846913723954642, '10_100': 0.2542827569463205, '10k_100k': 0.16986216391050601, '1_10': 0.08722216877740119, '1k_10k': 0.19748038103326973, 'above_100k': 0.03195388374940538, 'less_0001': 0.0001262232430561822}"
2018-07-31,"{'0001_001': 0.0011768453790802914, '001_01': 0.00719517111315669, '01_1': 0.03226712216509506, '100_1k': 0.21797248649394418, '10_100': 0.2545068322710667, '10k_100k': 0.1702086574646608, '1_10': 0.08724647131482532, '1k_10k': 0.19709204292658622, 'above_100k': 0.03220817112613276, 'less_0001': 0.00012619974545210886}"
2018-08-01,"{'0001_001': 0.0011770937754251565, '001_01': 0.0071948521861196595, '01_1': 0.032326377090147344, '100_1k': 0.21811046179292926, '10_100': 0.25466074505387326, '10k_100k': 0.17038558019520494, '1_10': 0.08737497738996293, '1k_10k': 0.19643901412942824, 'above_100k': 0.032204656361704505, 'less_0001': 0.0001262420252046501}"
2018-08-02,"{'0001_001': 0.0011760673731487502, '001_01': 0.007176745119804554, '01_1': 0.03225821775383736, '100_1k': 0.21760853375072997, '10_100': 0.25434184048477637, '10k_100k': 0.1705690476719814, '1_10': 0.08735456774524346, '1k_10k': 0.19675548022476777, 'above_100k': 0.03263316272985259, 'less_0001': 0.00012633714585796277}"
2018-08-03,"{'0001_001': 0.0011762686311006755, '001_01': 0.007172799404187432, '01_1': 0.03227057642145864, '100_1k': 0.21699352989715356, '10_100': 0.25420402921137003, '10k_100k': 0.17061153729945644, '1_10': 0.08735926748393524, '1k_10k': 0.19685564964431077, 'above_100k': 0.033229694884529544, 'less_0001': 0.00012664712249756902}"
2018-08-04,"{'0001_001': 0.0011761876468014726, '001_01': 0.007175713290268911, '01_1': 0.03228329147763782, '100_1k': 0.21755424669102133, '10_100': 0.2544131434692206, '10k_100k': 0.16931509101815867, '1_10': 0.08733174906635405, '1k_10k': 0.19735240652845737, 'above_100k': 0.03327116796809628, 'less_0001': 0.0001270028439835119}"
2018-08-05,"{'0001_001': 0.0011752732097131994, '001_01': 0.007184083521215543, '01_1': 0.03231089081806188, '100_1k': 0.21747132543967945, '10_100': 0.2545570474600883, '10k_100k': 0.16983133700024525, '1_10': 0.08742153278158428, '1k_10k': 0.1966541691892359, 'above_100k': 0.03326729699328061, 'less_0001': 0.0001270435868956992}"
2018-08-06,"{'0001_001': 0.0011765382134357849, '001_01': 0.007188766135416208, '01_1': 0.03235795910438397, '100_1k': 0.21763674726449594, '10_100': 0.2544186963241208, '10k_100k': 0.16981962497208627, '1_10': 0.08746770263090198, '1k_10k': 0.1965430322228812, 'above_100k': 0.03326412830817386, 'less_0001': 0.00012680482410406052}"
2018-08-07,"{'0001_001': 0.0011761989485535656, '001_01': 0.00718714096849896, '01_1': 0.03234546757760811, '100_1k': 0.2173001798860243, '10_100': 0.25437042426042333, '10k_100k': 0.16976117321519732, '1_10': 0.08752778635714771, '1k_10k': 0.1969444373875624, 'above_100k': 0.03326047659128993, 'less_0001': 0.000126714807694434}"
2018-08-08,"{'0001_001': 0.0011770225042084768, '001_01': 0.007182600552784959, '01_1': 0.03236164760886792, '100_1k': 0.2167150328768754, '10_100': 0.25455109110575513, '10k_100k': 0.16893715661622216, '1_10': 0.08761227595503361, '1k_10k': 0.19802982154307125, 'above_100k': 0.033306297358931876, 'less_0001': 0.00012705387824929072}"
2018-08-09,"{'0001_001': 0.001175515768050394, '001_01': 0.007184892458893195, '01_1': 0.0323947693299208, '100_1k': 0.21652194105683936, '10_100': 0.25394603803960053, '10k_100k': 0.17048366899822798, '1_10': 0.08762955703057336, '1k_10k': 0.19740838738810387, 'above_100k': 0.03312824505387634, 'less_0001': 0.0001269848759139845}"
2018-08-10,"{'0001_001': 0.0011751943415610605, '001_01': 0.007180046998391368, '01_1': 0.03243719486623432, '100_1k': 0.2163863380204537, '10_100': 0.2539330795990826, '10k_100k': 0.16982411698857797, '1_10': 0.0876632658727115, '1k_10k': 0.19849846484243303, 'above_100k': 0.03277516209123598, 'less_0001': 0.00012713637931835865}"
2018-08-11,"{'0001_001': 0.0011724155456990064, '001_01': 0.007174979539361036, '01_1': 0.0324403705743243, '100_1k': 0.2161922576102957, '10_100': 0.2539199596388965, '10k_100k': 0.17027256582763126, '1_10': 0.0877441246342917, '1k_10k': 0.19805271315447903, 'above_100k': 0.03290335248419902, 'less_0001': 0.00012726099082237925}"
2018-08-12,"{'0001_001': 0.0011733514546313605, '001_01': 0.007161111120610383, '01_1': 0.03246783694404843, '100_1k': 0.2161067095878634, '10_100': 0.25406293734324514, '10k_100k': 0.17077513745739814, '1_10': 0.08778575604750621, '1k_10k': 0.19733687331239233, 'above_100k': 0.03300299197843119, 'less_0001': 0.0001272947538733924}"
2018-08-13,"{'0001_001': 0.001174657885989455, '001_01': 0.007166750958717151, '01_1': 0.032509650057675435, '100_1k': 0.2158501963098936, '10_100': 0.2543259859410001, '10k_100k': 0.17072371926002222, '1_10': 0.08779639384448433, '1k_10k': 0.19721494260380415, 'above_100k': 0.033110297170480224, 'less_0001': 0.00012740596793322327}"
