t,ma128,ma14,ma200,ma25,ma40,ma60,ma9,ma90
2018-01-03,5689717619235003000000,8098335577628812000000,4895522732964714000000,7686971222078087000000,7078606991463264000000,6702852974474353000000,8128007144069617000000,6272831295923943000000
2018-01-04,5724713703924731000000,8116138517493297000000,4921709991591348000000,7745423927768399000000,7141328012068860000000,6737090784113995000000,8155700606081035000000,6311355872160797000000
2018-01-05,5759709788614459000000,8133941457357779000000,4947897250217983000000,7803876633458710000000,7204049032674456000000,6771328593753636000000,8183394068092454000000,6349880448397651000000
2018-01-06,5794705873304188000000,8151744397222264000000,4974084508844617000000,7862329339149022000000,7266770053280053000000,6805566403393277000000,8211087530103872000000,6388405024634505000000
2018-01-07,5829701957993916000000,8169547337086746000000,5000271767471252000000,7920782044839333000000,7329491073885648000000,6839804213032918000000,8238780992115291000000,6426929600871359000000
2018-01-08,5864698042683645000000,8187350276951230000000,5026459026097888000000,7979234750529644000000,7392212094491244000000,6874042022672560000000,8266474454126710000000,6465454177108213000000
2018-01-09,5899694127373374000000,8205153216815714000000,5052646284724522000000,8037687456219955000000,7454933115096840000000,6914609017668649000000,8294167916138129000000,6503978753345067000000
2018-01-10,5934690212063103000000,8222956156680197000000,5078833543351157000000,8096140161910268000000,7517654135702437000000,6955176012664737000000,8294167916138129000000,6542503329581921000000
2018-01-11,5969686296752832000000,8240759096544680000000,5105020801977792000000,8154592867600579000000,7580375156308033000000,6995743007660826000000,8294167916138129000000,6581027905818775000000
2018-01-12,6003522980405986000000,8258562036409164000000,5131208060604427000000,8164562513924689000000,7643096176913629000000,7036310002656915000000,8294167916138129000000,6619552482055629000000
2018-01-13,6047315639306840000000,8367391035681201000000,5163767143389590000000,8225506753517030000000,7737676318311869000000,7098116411514767000000,8435764008549882000000,6668756340573382000000
2018-01-14,6091108298207694000000,8476220034953240000000,5196326226174754000000,8286450993109371000000,7832256459710110000000,7159922820372620000000,8577360100961636000000,6717960199091135000000
2018-01-15,6134900957108548000000,8567246094360796000000,5228885308959917000000,8347395232701713000000,7900648521559198000000,7221729229230472000000,8718956193373389000000,6767164057608888000000
2018-01-16,6178693616009402000000,8658272153768352000000,5261444391745081000000,8408339472294054000000,7969040583408287000000,7283535638088325000000,8860552285785143000000,6816367916126641000000
2018-01-17,6222486274910256000000,8749298213175907000000,5294003474530244000000,8469283711886396000000,8037432645257376000000,7345342046946178000000,9002148378196895000000,6865571774644394000000
2018-01-18,6266278933811110000000,8840324272583464000000,5326627792112162000000,8530227951478738000000,8105824707106465000000,7407148455804029000000,9143744470608649000000,6914775633162147000000
2018-01-19,6310071592711965000000,8931350331991019000000,5359252109694081000000,8591172191071082000000,8174216768955556000000,7468954864661883000000,9285340563020403000000,6963979491679901000000
2018-01-20,6353864251612819000000,9022376391398575000000,5391876427275999000000,8652116430663424000000,8242608830804645000000,7530761273519736000000,9426936655432157000000,7013183350197654000000
2018-01-21,6397656910513674000000,9113402450806132000000,5424500744857918000000,8713060670255768000000,8311000892653736000000,7592567682377590000000,9568532747843910000000,7062387208715408000000
2018-01-22,6441449569414528000000,9204428510213688000000,5457125062439836000000,8774004909848112000000,8379392954502825000000,7654374091235443000000,9568532747843910000000,7111591067233161000000
2018-01-23,6485242228315383000000,9295454569621244000000,5489749380021755000000,8834949149440454000000,8447785016351915000000,7717427518834272000000,9568532747843910000000,7160794925750915000000
2018-01-24,6522972398834025000000,9386480629028801000000,5522373697603673000000,8895893389032798000000,8516177078201004000000,7780480946433099000000,9568532747843910000000,7197779741418518000000
2018-01-25,6573293187521066000000,9592620911690277000000,5563056010813365000000,9021301593647337000000,8624859118188967000000,7870394359457843000000,9747599317350010000000,7252671214036731000000
2018-01-26,6623613976208107000000,9798761194351753000000,5603738324023058000000,9136740151937765000000,8733541158176929000000,7960307772482586000000,9926665886856108000000,7307562686654945000000
2018-01-27,6673934764895148000000,9913875417605675000000,5644420637232751000000,9252178710228192000000,8811921286061016000000,8050221185507329000000,10105732456362208000000,7362454159273157000000
2018-01-28,6724255553582190000000,10028989640859596000000,5685102950442444000000,9367617268518618000000,8890301413945103000000,8140134598532072000000,10284799025868305000000,7417345631891372000000
2018-01-29,6774576342269232000000,10144103864113518000000,5725785263652138000000,9483055826809043000000,8968681541829189000000,8230048011556814000000,10463865595374405000000,7472237104509587000000
2018-01-30,6824897130956273000000,10259218087367440000000,5764408876021741000000,9598494385099470000000,9047061669713275000000,8319961424581557000000,10642932164880505000000,7527128577127801000000
2018-01-31,6875217919643316000000,10374332310621358000000,5803032488391345000000,9713932943389897000000,9125441797597362000000,8409874837606299000000,10821998734386605000000,7582020049746017000000
2018-02-01,6925538708330358000000,10489446533875278000000,5841656100760949000000,9829371501680322000000,9203821925481445000000,8499788250631040000000,11001065303892703000000,7636911522364231000000
2018-02-02,6975859497017401000000,10604560757129200000000,5880279713130553000000,9944810059970747000000,9282202053365532000000,8589701663655784000000,11180131873398800000000,7691802994982447000000
2018-02-03,7026180285704444000000,10719674980383119000000,5918903325500158000000,10060248618261172000000,9360582181249618000000,8679615076680526000000,11180131873398800000000,7746694467600663000000
2018-02-04,7076501074391486000000,10834789203637038000000,5957526937869761000000,10175687176551597000000,9438962309133703000000,8752069770005833000000,11180131873398800000000,7801585940218877000000
2018-02-05,7126821863078528000000,10949903426890960000000,5996150550239365000000,10291125734842024000000,9517342437017788000000,8824524463331140000000,11180131873398800000000,7856477412837093000000
2018-02-06,7186255932625503000000,11148339075149986000000,6040606662359325000000,10453224291135308000000,9624885063653662000000,8916420822490973000000,11309742978962300000000,7924329996011656000000
2018-02-07,7245003399568074000000,11346774723409012000000,6085062774479287000000,10564348254160362000000,9732427690289536000000,9008317181650805000000,11439354084525800000000,7992182579186221000000
2018-02-08,7303750866510645000000,11430096148414121000000,6129518886599248000000,10675472217185420000000,9839970316925408000000,9100213540810638000000,11568965190089300000000,8064254619265081000000
2018-02-09,7362498333453215000000,11513417573419228000000,6173974998719211000000,10786596180210475000000,9947512943561283000000,9192109899970470000000,11698576295652800000000,8136326659343942000000
2018-02-10,7421245800395787000000,11596738998424337000000,6218431110839175000000,10897720143235533000000,10048824541244587000000,9284006259130304000000,11828187401216300000000,8208398699422805000000
2018-02-11,7479993267338358000000,11680060423429444000000,6262887222959138000000,11008844106260587000000,10150136138927890000000,9375902618290136000000,11957798506779801000000,8280470739501665000000
2018-02-12,7538740734280930000000,11763381848434549000000,6306147255624220000000,11119968069285644000000,10251447736611195000000,9467798977449970000000,12087409612343300000000,8352542779580528000000
2018-02-13,7597488201223503000000,11846703273439658000000,6349407288289300000000,11231092032310700000000,10352759334294500000000,9559695336609803000000,12217020717906799000000,8424614819659392000000
2018-02-14,7656235668166075000000,11930024698444765000000,6392667320954381000000,11342215995335756000000,10454070931977803000000,9651591695769635000000,12346631823470300000000,8496686859738255000000
2018-02-15,7714983135108647000000,12013346123449872000000,6435927353619461000000,11453339958360813000000,10555382529661107000000,9743488054929467000000,12346631823470300000000,8568758899817117000000
2018-02-16,7773730602051217000000,12096667548454979000000,6479187386284542000000,11564463921385870000000,10656694127344410000000,9815183139353383000000,12346631823470300000000,8640830939895977000000
2018-02-17,7832478068993790000000,12179988973460088000000,6522447418949625000000,11675587884410925000000,10758005725027717000000,9886878223777300000000,12346631823470300000000,8712902979974842000000
2018-02-18,7891225535936362000000,12263310398465195000000,6565707451614707000000,11786711847435982000000,10859317322711020000000,9958573308201216000000,12346631823470300000000,8784975020053703000000
2018-02-19,7949973002878933000000,12346631823470302000000,6608967484279788000000,11833371845438841000000,10960628920394320000000,10030268392625131000000,12346631823470300000000,8857047060132565000000
2018-02-20,8010726361250713000000,12387344932710543000000,6655077434591688000000,11902831184616236000000,11076190106311710000000,10111463202538438000000,12409963326732902000000,8935452250537687000000
2018-02-21,8071479719622493000000,12428058041950786000000,6701187384903587000000,11972290523793631000000,11191751292229102000000,10192658012451744000000,12473294829995501000000,9013857440942810000000
2018-02-22,8132233077994272000000,12468771151191030000000,6747297335215483000000,12041749862971026000000,11275453357353846000000,10273852822365050000000,12536626333258100000000,9093093977175249000000
2018-02-23,8192986436366053000000,12509484260431273000000,6793407285527382000000,12111209202148423000000,11359155422478593000000,10355047632278360000000,12599957836520700000000,9172330513407690000000
2018-02-24,8253739794737833000000,12550197369671514000000,6839517235839279000000,12180668541325816000000,11442857487603337000000,10436242442191666000000,12663289339783300000000,9251567049640130000000
2018-02-25,8314493153109613000000,12590910478911757000000,6884274033425582000000,12250127880503213000000,11526559552728082000000,10517437252104972000000,12726620843045902000000,9330803585872570000000
2018-02-26,8375246511481392000000,12631623588151999000000,6929030831011884000000,12319587219680610000000,11610261617852830000000,10598632062018279000000,12789952346308500000000,9410040122105009000000
2018-02-27,8435999869853171000000,12672336697392242000000,6973787628598186000000,12389046558858003000000,11693963682977575000000,10679826871931583000000,12853283849571100000000,9489276658337448000000
2018-02-28,8496753228224950000000,12713049806632485000000,7018544426184488000000,12458505898035400000000,11777665748102319000000,10761021681844888000000,12916615352833700000000,9568513194569884000000
2018-03-01,8557506586596730000000,12753762915872728000000,7063301223770790000000,12527965237212795000000,11861367813227067000000,10842216491758194000000,12916615352833700000000,9647749730802325000000
2018-03-02,8618259944968508000000,12794476025112970000000,7108058021357089000000,12597424576390192000000,11945069878351812000000,10919257282369785000000,12916615352833700000000,9726986267034764000000
2018-03-03,8670421788836275000000,12835189134353215000000,7152814818943388000000,12620223917564728000000,12028771943476556000000,10996298072981378000000,12916615352833700000000,9806222803267200000000
2018-03-04,8722583632704043000000,12875902243593458000000,7197571616529686000000,12643023258739265000000,12112474008601303000000,11073338863592971000000,12916615352833700000000,9885459339499641000000
2018-03-05,8784248834016269000000,13003503192325906000000,7248410562880439000000,12714479790029435000000,12226586817548318000000,11170653483419410000000,13051774214266014000000,9978211761875310000000
2018-03-06,8845914035328495000000,13090391031818104000000,7299249509231191000000,12785936321319602000000,12300409648356460000000,11267968103245849000000,13186933075698325000000,10059325037784689000000
2018-03-07,8907579236640722000000,13177278871310304000000,7350088455581948000000,12857392852609773000000,12374232479164602000000,11365282723072290000000,13322091937130636000000,10140438313694070000000
2018-03-08,8969244437952948000000,13264166710802504000000,7400927401932705000000,12928849383899940000000,12448055309972743000000,11462597342898730000000,13457250798562947000000,10221551589603448000000
2018-03-09,9030909639265174000000,13351054550294703000000,7451766348283460000000,13000305915190110000000,12521878140780884000000,11559911962725168000000,13592409659995257000000,10302664865512826000000
2018-03-10,9092574840577400000000,13437942389786903000000,7502605294634216000000,13071762446480277000000,12595700971589025000000,11657226582551607000000,13727568521427568000000,10383778141422204000000
2018-03-11,9154240041889628000000,13524830229279103000000,7553444240984973000000,13143218977770446000000,12669523802397170000000,11754541202378047000000,13862727382859877000000,10464891417331585000000
2018-03-12,9215905243201854000000,13611718068771303000000,7605036121134333000000,13214675509060613000000,12743346633205310000000,11851855822204487000000,13997886244292187000000,10546004693240963000000
2018-03-13,9277570444514080000000,13698605908263501000000,7656628001283693000000,13286132040350785000000,12817169464013451000000,11949170442030924000000,14133045105724500000000,10627117969150342000000
2018-03-14,9339235645826306000000,13785493747755702000000,7708219881433053000000,13357588571640952000000,12890992294821592000000,12025245647995601000000,14133045105724500000000,10708231245059720000000
2018-03-15,9400900847138532000000,13872381587247902000000,7759811761582414000000,13429045102931119000000,12964815125629733000000,12101320853960278000000,14133045105724500000000,10789344520969099000000
2018-03-16,9462566048450760000000,13959269426740100000000,7811403641731774000000,13500501634221286000000,13038637956437874000000,12177396059924953000000,14133045105724500000000,10870457796878477000000
2018-03-17,9524231249762982000000,14046157266232300000000,7862995521881130000000,13549158824336918000000,13112460787246017000000,12253471265889630000000,14133045105724500000000,10951571072787855000000
2018-03-18,9594632485034923000000,14185792336114280000000,7918279708157772000000,13627354463470826000000,13175582649938795000000,12341854158945255000000,14215096352997491000000,11027421956933922000000
2018-03-19,9665033720306864000000,14238539566504060000000,7973563894434414000000,13705550102604733000000,13238704512631570000000,12430237052000880000000,14297147600270480000000,11103272841079987000000
2018-03-20,9735434955578803000000,14291286796893837000000,8028848080711054000000,13783745741738640000000,13301826375324346000000,12518619945056501000000,14379198847543467000000,11179123725226054000000
2018-03-21,9805836190850744000000,14344034027283616000000,8084132266987696000000,13861941380872548000000,13364948238017124000000,12607002838112127000000,14461250094816456000000,11254974609372119000000
2018-03-22,9876237426122685000000,14396781257673394000000,8139416453264339000000,13940137020006454000000,13428070100709900000000,12695385731167752000000,14543301342089445000000,11330825493518186000000
2018-03-23,9946638661394629000000,14449528488063173000000,8194700639540981000000,14018332659140363000000,13491191963402677000000,12783768624223377000000,14625352589362434000000,11406676377664253000000
2018-03-24,10017039896666572000000,14502275718452950000000,8249984825817624000000,14096528298274269000000,13554313826095453000000,12872151517279002000000,14707403836635421000000,11482527261810320000000
2018-03-25,10087441131938513000000,14555022948842728000000,8304526995430858000000,14174723937408175000000,13617435688788230000000,12960534410334625000000,14789455083908410000000,11558378145956384000000
2018-03-26,10157842367210456000000,14607770179232508000000,8359069165044094000000,14252919576542084000000,13680557551481008000000,13022057317964334000000,14871506331181400000000,11634229030102451000000
2018-03-27,10228243602482397000000,14660517409622285000000,8413611334657328000000,14331115215675990000000,13743679414173784000000,13083580225594044000000,14871506331181400000000,11710079914248516000000
2018-03-28,10298644837754338000000,14713264640012065000000,8468153504270562000000,14409310854809900000000,13806801276866562000000,13145103133223753000000,14871506331181400000000,11785930798394583000000
2018-03-29,10369046073026280000000,14766011870401842000000,8522695673883796000000,14487506493943807000000,13869923139559337000000,13206626040853460000000,14871506331181400000000,11861781682540648000000
2018-03-30,10439447308298220000000,14818759100791622000000,8577237843497030000000,14517044942962084000000,13933045002252115000000,13268148948483170000000,14871506331181400000000,11937632566686714000000
2018-03-31,10509848543570162000000,14871506331181400000000,8631780013110264000000,14546583391980359000000,13996166864944890000000,13329671856112880000000,14871506331181400000000,12013483450832781000000
2018-04-01,10582462318234734000000,14886390896738443000000,8687364102312490000000,14584457197710578000000,14050248737348548000000,13394667829039232000000,14894660099825690000000,12088880365642134000000
2018-04-02,10655076092899310000000,14901275462295485000000,8742948191514718000000,14622331003440797000000,14104330609752206000000,13459663801965584000000,14917813868469978000000,12164277280451490000000
2018-04-03,10727689867563886000000,14916160027852527000000,8798532280716947000000,14660204809171019000000,14158412482155863000000,13524659774891936000000,14940967637114266000000,12239674195260842000000
2018-04-04,10800303642228461000000,14931044593409571000000,8854116369919174000000,14698078614901238000000,14212494354559520000000,13589655747818288000000,14964121405758554000000,12315071110070195000000
2018-04-05,10872917416893038000000,14945929158966613000000,8909700459121403000000,14735952420631457000000,14266576226963178000000,13654651720744640000000,14987275174402845000000,12390468024879548000000
2018-04-06,10945531191557613000000,14960813724523657000000,8961404555759014000000,14773826226361679000000,14320658099366835000000,13719647693670992000000,15010428943047133000000,12465864939688904000000
2018-04-07,11018144966222190000000,14975698290080700000000,9013108652396627000000,14811700032091898000000,14374739971770493000000,13765202000762820000000,15033582711691423000000,12541261854498257000000
2018-04-08,11090758740886765000000,14990582855637746000000,9064812749034238000000,14849573837822121000000,14428821844174152000000,13810756307854650000000,15056736480335713000000,12616658769307610000000
2018-04-09,11163372515551342000000,15005467421194785000000,9116516845671850000000,14887447643552340000000,14482903716577810000000,13856310614946478000000,15079890248980001000000,12692055684116965000000
2018-04-10,11235986290215917000000,15020351986751832000000,9168220942309462000000,14925321449282564000000,14536985588981470000000,13901864922038307000000,15079890248980001000000,12767452598926320000000
2018-04-11,11308600064880490000000,15035236552308871000000,9219925038947071000000,14963195255012784000000,14591067461385126000000,13947419229130135000000,15079890248980001000000,12842849513735673000000
2018-04-12,11381213839545065000000,15050121117865915000000,9271629135584683000000,14971530611724730000000,14645149333788786000000,13992973536221964000000,15079890248980001000000,12918246428545026000000
2018-04-13,11445643839350529000000,15065005683422957000000,9323333232222292000000,14979865968436673000000,14699231206192443000000,14038527843313792000000,15079890248980001000000,12979483734113205000000
2018-04-14,11521088294400780000000,15180593839789474000000,9382086580216566000000,15044595336001922000000,14758148591557148000000,14107579654927832000000,15236540279128068000000,13056386042696191000000
2018-04-15,11596532749451032000000,15281297430598946000000,9440839928210841000000,15109324703567170000000,14817065976921850000000,14176631466541870000000,15393190309276137000000,13133288351279176000000
2018-04-16,11671977204501283000000,15382001021408416000000,9499593276205115000000,15174054071132416000000,14875983362286552000000,14245683278155908000000,15549840339424202000000,13210190659862162000000
2018-04-17,11747421659551536000000,15482704612217888000000,9558346624199390000000,15238783438697666000000,14934900747651256000000,14314735089769947000000,15706490369572268000000,13287092968445146000000
2018-04-18,11822866114601789000000,15583408203027360000000,9617099972193666000000,15303512806262915000000,14993818133015960000000,14383786901383986000000,15863140399720335000000,13363995277028133000000
2018-04-19,11898310569652042000000,15684111793836832000000,9675853320187940000000,15368242173828162000000,15052735518380663000000,14452838712998025000000,16019790429868404000000,13440897585611120000000
2018-04-20,11973755024702295000000,15784815384646304000000,9734167242515398000000,15432971541393410000000,15111652903745365000000,14521890524612060000000,16176440460016470000000,13517799894194105000000
2018-04-21,12049199479752548000000,15885518975455776000000,9792481164842857000000,15497700908958656000000,15170570289110070000000,14581442610736710000000,16333090490164537000000,13594702202777092000000
2018-04-22,12124643934802798000000,15986222566265248000000,9850795087170313000000,15562430276523904000000,15229487674474772000000,14640994696861360000000,16489740520312604000000,13671604511360074000000
2018-04-23,12200088389853050000000,16086926157074718000000,9909109009497770000000,15627159644089150000000,15288405059839476000000,14700546782986007000000,16489740520312604000000,13748506819943058000000
2018-04-24,12275532844903300000000,16187629747884190000000,9967422931825225000000,15691889011654398000000,15347322445204176000000,14760098869110655000000,16489740520312604000000,13825409128526040000000
2018-04-25,12341507952421089000000,16288333338693662000000,10025736854152682000000,15756618379219645000000,15406239830568880000000,14819650955235304000000,16489740520312604000000,13884404780158415000000
2018-04-26,12407483059938878000000,16389036929503134000000,10084050776480138000000,15813012390072948000000,15465157215933583000000,14879203041359952000000,16489740520312604000000,13943400431790790000000
2018-04-27,12479589981439415000000,16545802819583454000000,10146289059756553000000,15900801288517928000000,15525234875406658000000,14951836330647798000000,16576948541400591000000,14011116885531962000000
2018-04-28,12551696902939952000000,16601865118854305000000,10208527343032969000000,15988590186962908000000,15585312534879734000000,15024469619935644000000,16664156562488583000000,14078833339273134000000
2018-04-29,12623803824440491000000,16657927418125155000000,10270765626309386000000,16076379085407888000000,15645390194352811000000,15097102909223490000000,16751364583576568000000,14146549793014308000000
2018-04-30,12695910745941030000000,16713989717396004000000,10333003909585804000000,16164167983852870000000,15705467853825890000000,15169736198511338000000,16838572604664560000000,14214266246755483000000
2018-05-01,12768017667441570000000,16770052016666854000000,10395242192862220000000,16251956882297848000000,15765545513298967000000,15242369487799186000000,16925780625752546000000,14281982700496657000000
2018-05-02,12840124588942110000000,16826114315937705000000,10457480476138637000000,16339745780742828000000,15825623172772044000000,15315002777087032000000,17012988646840536000000,14349699154237834000000
2018-05-03,12912231510442649000000,16882176615208553000000,10518152612282928000000,16427534679187808000000,15885700832245120000000,15387636066374878000000,17100196667928523000000,14417415607979008000000
2018-05-04,12984338431943188000000,16938238914479404000000,10578824748427220000000,16515323577632786000000,15945778491718197000000,15439995526447878000000,17187404689016514000000,14485132061720183000000
2018-05-05,13056445353443728000000,16994301213750254000000,10639496884571510000000,16603112476077766000000,16005856151191272000000,15492354986520877000000,17274612710104500000000,14552848515461360000000
2018-05-06,13128552274944267000000,17050363513021101000000,10700169020715802000000,16690901374522746000000,16065933810664349000000,15544714446593877000000,17274612710104500000000,14620564969202534000000
2018-05-07,13200659196444806000000,17106425812291950000000,10760841156860095000000,16778690272967726000000,16126011470137426000000,15597073906666878000000,17274612710104500000000,14675320312387357000000
2018-05-08,13272766117945346000000,17162488111562798000000,10821513293004387000000,16866479171412704000000,16186089129610502000000,15649433366739877000000,17274612710104500000000,14730075655572183000000
2018-05-09,13342925842898208000000,17218550410833648000000,10882185429148678000000,16897874059004379000000,16246166789083580000000,15701792826812877000000,17274612710104500000000,14784830998757006000000
2018-05-10,13413085567851071000000,17274612710104495000000,10942857565292970000000,16929268946596054000000,16306244448556654000000,15754152286885876000000,17274612710104500000000,14839586341941830000000
2018-05-11,13487332869503646000000,17311984839930432000000,11006145750525077000000,16981592226890256000000,16374192755523845000000,15815231910584930000000,17332747134278178000000,14900155127544022000000
2018-05-12,13561580171156223000000,17349356969756369000000,11069433935757186000000,17033915507184455000000,16442141062491032000000,15876311534283980000000,17390881558451857000000,14960723913146217000000
2018-05-13,13635827472808798000000,17386729099582306000000,11132722120989293000000,17086238787478655000000,16510089369458223000000,15937391157983030000000,17449015982625535000000,15021292698748410000000
2018-05-14,13710074774461375000000,17424101229408238000000,11190511736938834000000,17138562067772853000000,16578037676425414000000,15998470781682082000000,17507150406799212000000,15081861484350605000000
2018-05-15,13784322076113952000000,17461473359234175000000,11248301352888375000000,17190885348067057000000,16645985983392605000000,16059550405381136000000,17565284830972890000000,15142430269952800000000
2018-05-16,13858569377766527000000,17498845489060112000000,11306090968837914000000,17243208628361258000000,16713934290359796000000,16120630029080188000000,17623419255146570000000,15202999055554993000000
2018-05-17,13932816679419104000000,17536217618886045000000,11363880584787454000000,17295531908655458000000,16781882597326985000000,16169401965688291000000,17681553679320244000000,15263567841157188000000
2018-05-18,14007063981071680000000,17573589748711982000000,11421670200736997000000,17347855188949662000000,16849830904294180000000,16218173902296397000000,17739688103493922000000,15324136626759383000000
2018-05-19,14081311282724258000000,17610961878537919000000,11479459816686538000000,17400178469243862000000,16917779211261372000000,16266945838904500000000,17797822527667601000000,15384705412361578000000
2018-05-20,14155558584376835000000,17648334008363854000000,11537249432636079000000,17452501749538067000000,16985727518228565000000,16315717775512606000000,17797822527667601000000,15445274197963775000000
2018-05-21,14219849910781708000000,17685706138189790000000,11595039048585617000000,17504825029832267000000,17053675825195756000000,16364489712120710000000,17797822527667601000000,15499509833239705000000
2018-05-22,14284141237186580000000,17723078268015727000000,11652828664535158000000,17525753422534792000000,17121624132162950000000,16413261648728815000000,17797822527667601000000,15553745468515636000000
2018-05-23,14348432563591455000000,17760450397841662000000,11710618280484699000000,17546681815237315000000,17189572439130145000000,16462033585336920000000,17797822527667601000000,15607981103791570000000
2018-05-24,14418195648106516000000,17847850030389319000000,11771909821624759000000,17595625609464004000000,17239784115266623000000,16522478605913427000000,17875643087456943000000,15669998795046435000000
2018-05-25,14487958732621579000000,17897877533111040000000,11833201362764820000000,17644569403690693000000,17289995791403101000000,16582923626489932000000,17953463647246288000000,15732016486301303000000
2018-05-26,14557721817136640000000,17947905035832763000000,11894492903904880000000,17693513197917382000000,17340207467539582000000,16643368647066439000000,18031284207035634000000,15794034177556169000000
2018-05-27,14627484901651702000000,17997932538554483000000,11955784445044942000000,17742456992144072000000,17390419143676060000000,16703813667642946000000,18109104766824976000000,15856051868811036000000
2018-05-28,14697247986166763000000,18047960041276207000000,12017075986185002000000,17791400786370757000000,17440630819812540000000,16764258688219453000000,18186925326614321000000,15918069560065902000000
2018-05-29,14767011070681826000000,18097987543997929000000,12080266282931998000000,17840344580597446000000,17490842495949019000000,16824703708795960000000,18264745886403667000000,15980087251320770000000
2018-05-30,14836774155196886000000,18148015046719650000000,12143456579678993000000,17889288374824133000000,17541054172085495000000,16885148729372465000000,18342566446193013000000,16042104942575634000000
2018-05-31,14906537239711947000000,18198042549441373000000,12206646876425987000000,17938232169050820000000,17591265848221973000000,16942120684652329000000,18420387005982359000000,16104122633830500000000
2018-06-01,14976300324227006000000,18248070052163095000000,12269837173172984000000,17987175963277507000000,17641477524358445000000,16999092639932190000000,18498207565771704000000,16166140325085361000000
2018-06-02,15033472790573672000000,18298097554884817000000,12333027469919978000000,18036119757504196000000,17691689200494922000000,17056064595212050000000,18498207565771704000000,16228158016340231000000
2018-06-03,15090645256920334000000,18348125057606538000000,12396217766666977000000,18085063551730881000000,17741900876631394000000,17113036550491910000000,18498207565771704000000,16276659821451862000000
2018-06-04,15147817723266997000000,18398152560328263000000,12459408063413973000000,18134007345957570000000,17792112552767870000000,17170008505771771000000,18498207565771704000000,16325161626563498000000
2018-06-05,15226255489119380000000,18642605658530841000000,12536208151844634000000,18270901080951014000000,17910373187322645000000,17272346433330500000000,18800647380964150000000,16403907413194379000000
2018-06-06,15304693254971762000000,18887058756733420000000,12613008240275293000000,18407794815944459000000,18009012017132628000000,17374684360889229000000,19103087196156595000000,16482653199825258000000
2018-06-07,15383131020824146000000,19081484352214280000000,12689808328705951000000,18544688550937903000000,18107650846942606000000,17477022288447954000000,19405527011349037000000,16561398986456140000000
2018-06-08,15461568786676526000000,19275909947695135000000,12766608417136610000000,18681582285931346000000,18206289676752580000000,17579360216006680000000,19707966826541480000000,16640144773087016000000
2018-06-09,15540006552528908000000,19470335543175990000000,12843408505567269000000,18818476020924790000000,18304928506562560000000,17681698143565408000000,20010406641733927000000,16718890559717895000000
2018-06-10,15618444318381292000000,19664761138656850000000,12920208593997928000000,18955369755918230000000,18403567336372539000000,17784036071124136000000,20312846456926373000000,16797636346348778000000
2018-06-11,15696882084233674000000,19859186734137705000000,12997008682428582000000,19092263490911675000000,18502206166182518000000,17886373998682863000000,20615286272118820000000,16876382132979657000000
2018-06-12,15775319850086060000000,20053612329618565000000,13074182876481532000000,19229157225905120000000,18600844995992500000000,17988711926241590000000,20917726087311260000000,16955127919610543000000
2018-06-13,15853757615938443000000,20248037925099420000000,13151357070534475000000,19366050960898560000000,18699483825802480000000,18067552349278108000000,21220165902503705000000,17033873706241422000000
2018-06-14,15923082100930895000000,20442463520580280000000,13228531264587425000000,19502944695892006000000,18798122655612460000000,18146392772314627000000,21220165902503705000000,17112619492872307000000
2018-06-15,15992406585923342000000,20636889116061135000000,13305705458640372000000,19639838430885447000000,18896761485422440000000,18225233195351142000000,21220165902503705000000,17191365279503186000000
2018-06-16,16061731070915794000000,20831314711541990000000,13382879652693322000000,19776732165878890000000,18995400315232420000000,18304073618387661000000,21220165902503705000000,17261905941406771000000
2018-06-17,16131055555908242000000,21025740307022850000000,13460053846746271000000,19913625900872332000000,19094039145042400000000,18382914041424176000000,21220165902503705000000,17332446603310352000000
2018-06-18,16200380040900692000000,21220165902503705000000,13537228040799220000000,20022504234341613000000,19192677974852380000000,18461754464460696000000,21220165902503705000000,17402987265213935000000
2018-06-19,16274294575875744000000,21262132073773220000000,13617339866841038000000,20154883623721823000000,19306004964606692000000,18550386994126766000000,21285446613367395000000,17480055998203885000000
2018-06-20,16348209110850795000000,21304098245042734000000,13697451692882852000000,20287263013102028000000,19406251708921923000000,18639019523792836000000,21350727324231080000000,17557124731193835000000
2018-06-21,16422123645825846000000,21346064416312250000000,13777563518924665000000,20419642402482237000000,19506498453237160000000,18727652053458906000000,21416008035094770000000,17634193464183784000000
2018-06-22,16496038180800898000000,21388030587581764000000,13857675344966475000000,20552021791862447000000,19606745197552390000000,18816284583124978000000,21481288745958462000000,17711262197173734000000
2018-06-23,16569952715775950000000,21429996758851276000000,13937787171008288000000,20684401181242650000000,19706991941867620000000,18904917112791048000000,21546569456822150000000,17788330930163683000000
2018-06-24,16643867250751000000000,21471962930120793000000,14012661381140270000000,20816780570622860000000,19807238686182850000000,18993549642457120000000,21611850167685840000000,17865399663153633000000
2018-06-25,16717781785726052000000,21513929101390306000000,14087535591272250000000,20949159960003066000000,19907485430498082000000,19082182172123190000000,21677130878549525000000,17942468396143583000000
2018-06-26,16791696320701103000000,21555895272659820000000,14162409801404234000000,21081539349383276000000,20007732174813317000000,19157733498626060000000,21742411589413216000000,18019537129133532000000
2018-06-27,16865610855676155000000,21597861443929335000000,14237284011536219000000,21213918738763485000000,20107978919128550000000,19233284825128936000000,21807692300276900000000,18096605862123482000000
