t,o
2018-07-11,"{'crossed': 0, 'ma30': 38077441507312280000, 'ma60': 35763787351626043000}"
2018-07-12,"{'crossed': 0, 'ma30': 38185845555080780000, 'ma60': 35898062346537886000}"
2018-07-13,"{'crossed': 0, 'ma30': 38253755669971430000, 'ma60': 36071119257726996000}"
2018-07-14,"{'crossed': 0, 'ma30': 38173071116142010000, 'ma60': 36156075840533450000}"
2018-07-15,"{'crossed': 0, 'ma30': 38119288512123100000, 'ma60': 36127385827786666000}"
2018-07-16,"{'crossed': 0, 'ma30': 37834236967826240000, 'ma60': 36210231682408993000}"
2018-07-17,"{'crossed': 0, 'ma30': 37907434475418630000, 'ma60': 36386849231265423000}"
2018-07-18,"{'crossed': 0, 'ma30': 38068487299324910000, 'ma60': 36606683596195160000}"
2018-07-19,"{'crossed': 0, 'ma30': 38244567997296470000, 'ma60': 36845499993134210000}"
2018-07-20,"{'crossed': 0, 'ma30': 38259121099501680000, 'ma60': 36968727143876256000}"
2018-07-21,"{'crossed': 0, 'ma30': 38008514691020940000, 'ma60': 37035689257380140000}"
2018-07-22,"{'crossed': 0, 'ma30': 38306983675967800000, 'ma60': 37262820883932496000}"
2018-07-23,"{'crossed': 0, 'ma30': 38382488933372870000, 'ma60': 37474100425892870000}"
2018-07-24,"{'crossed': 0, 'ma30': 38294310532008370000, 'ma60': 37530237644394160000}"
2018-07-25,"{'crossed': 0, 'ma30': 38511592786267046000, 'ma60': 37713231834095020000}"
2018-07-26,"{'crossed': 0, 'ma30': 38684330308465975000, 'ma60': 37831404100956830000}"
2018-07-27,"{'crossed': 0, 'ma30': 39107889932694800000, 'ma60': 37980548853107700000}"
2018-07-28,"{'crossed': 0, 'ma30': 39007779026903460000, 'ma60': 38117494067997110000}"
2018-07-29,"{'crossed': 0, 'ma30': 39347024163150430000, 'ma60': 38286357557035670000}"
2018-07-30,"{'crossed': 0, 'ma30': 39483922417779420000, 'ma60': 38349058632397636000}"
2018-07-31,"{'crossed': 0, 'ma30': 39701732284829910000, 'ma60': 38479697136938025000}"
2018-08-01,"{'crossed': 0, 'ma30': 39949077446321730000, 'ma60': 38675402430965270000}"
2018-08-02,"{'crossed': 0, 'ma30': 40408218589639115000, 'ma60': 38845740521071370000}"
2018-08-03,"{'crossed': 0, 'ma30': 40893235843504000000, 'ma60': 39017585802261440000}"
2018-08-04,"{'crossed': 0, 'ma30': 41434465945728770000, 'ma60': 39250162723313760000}"
2018-08-05,"{'crossed': 0, 'ma30': 41547081169830840000, 'ma60': 39420486069015904000}"
2018-08-06,"{'crossed': 0, 'ma30': 41476134150895680000, 'ma60': 39486401638502070000}"
2018-08-07,"{'crossed': 0, 'ma30': 41554618301035680000, 'ma60': 39637139425665565000}"
2018-08-08,"{'crossed': 0, 'ma30': 41882497364298120000, 'ma60': 39820230711163855000}"
2018-08-09,"{'crossed': 0, 'ma30': 42041177226057425000, 'ma60': 40036697896785540000}"
2018-08-10,"{'crossed': 0, 'ma30': 42571404223892380000, 'ma60': 40324422865602340000}"
2018-08-11,"{'crossed': 0, 'ma30': 43056633997424950000, 'ma60': 40621239776252870000}"
2018-08-12,"{'crossed': 0, 'ma30': 43448614495796780000, 'ma60': 40851185082884110000}"
2018-08-13,"{'crossed': 0, 'ma30': 43849738948903666000, 'ma60': 41011405032522850000}"
2018-08-14,"{'crossed': 0, 'ma30': 44102010785116810000, 'ma60': 41110649648619960000}"
2018-08-15,"{'crossed': 0, 'ma30': 44763986667686890000, 'ma60': 41299111817756570000}"
2018-08-16,"{'crossed': 0, 'ma30': 45043257005678445000, 'ma60': 41475345740548550000}"
2018-08-17,"{'crossed': 0, 'ma30': 45159894220587510000, 'ma60': 41614190759956210000}"
2018-08-18,"{'crossed': 0, 'ma30': 45422286991309550000, 'ma60': 41833427494303015000}"
2018-08-19,"{'crossed': 0, 'ma30': 45600628773221120000, 'ma60': 41929874936361400000}"
2018-08-20,"{'crossed': 0, 'ma30': 46022280312189200000, 'ma60': 42015397501605080000}"
2018-08-21,"{'crossed': 0, 'ma30': 46036921418937400000, 'ma60': 42171952547452590000}"
2018-08-22,"{'crossed': 0, 'ma30': 46290736736375660000, 'ma60': 42336612834874260000}"
2018-08-23,"{'crossed': 0, 'ma30': 46492061071273180000, 'ma60': 42393185801640770000}"
2018-08-24,"{'crossed': 0, 'ma30': 46581212970473220000, 'ma60': 42546402878370130000}"
2018-08-25,"{'crossed': 0, 'ma30': 46652399273386550000, 'ma60': 42668364790926260000}"
2018-08-26,"{'crossed': 0, 'ma30': 47132764608241900000, 'ma60': 43120327270468346000}"
2018-08-27,"{'crossed': 0, 'ma30': 47953834274169160000, 'ma60': 43480806650536300000}"
2018-08-28,"{'crossed': 0, 'ma30': 48072802281114665000, 'ma60': 43709913222132550000}"
2018-08-29,"{'crossed': 0, 'ma30': 48294292040407835000, 'ma60': 43889107229093626000}"
2018-08-30,"{'crossed': 0, 'ma30': 48565097521323570000, 'ma60': 44133414903076730000}"
2018-08-31,"{'crossed': 0, 'ma30': 48808633468757840000, 'ma60': 44378855457539770000}"
2018-09-01,"{'crossed': 0, 'ma30': 49014266448838690000, 'ma60': 44711242519238890000}"
2018-09-02,"{'crossed': 0, 'ma30': 48955201129270990000, 'ma60': 44924218486387474000}"
2018-09-03,"{'crossed': 0, 'ma30': 48799196796992100000, 'ma60': 45116831371360420000}"
2018-09-04,"{'crossed': 0, 'ma30': 48691954462167654000, 'ma60': 45119517815999210000}"
2018-09-05,"{'crossed': 0, 'ma30': 48834967602710460000, 'ma60': 45155550876803040000}"
2018-09-06,"{'crossed': 0, 'ma30': 49015588790131106000, 'ma60': 45285103545583370000}"
2018-09-07,"{'crossed': 0, 'ma30': 49223943136119530000, 'ma60': 45553220250208810000}"
2018-09-08,"{'crossed': 0, 'ma30': 49516553237898250000, 'ma60': 45778865231977820000}"
2018-09-09,"{'crossed': 0, 'ma30': 49670460872186830000, 'ma60': 46120932548039590000}"
2018-09-10,"{'crossed': 0, 'ma30': 49494651621370380000, 'ma60': 46275642809397650000}"
2018-09-11,"{'crossed': 0, 'ma30': 49471018851961380000, 'ma60': 46459816673879070000}"
2018-09-12,"{'crossed': 0, 'ma30': 49854938519563900000, 'ma60': 46852338734233780000}"
2018-09-13,"{'crossed': 0, 'ma30': 50129180003586110000, 'ma60': 47115595394351464000}"
2018-09-14,"{'crossed': 0, 'ma30': 49946025202778490000, 'ma60': 47355005935232700000}"
2018-09-15,"{'crossed': 0, 'ma30': 49919969601314390000, 'ma60': 47481613303496420000}"
2018-09-16,"{'crossed': 0, 'ma30': 49959617639886060000, 'ma60': 47559755930236780000}"
2018-09-17,"{'crossed': 0, 'ma30': 49770651793434770000, 'ma60': 47596469392372154000}"
2018-09-18,"{'crossed': 0, 'ma30': 49917466739191650000, 'ma60': 47759047756206390000}"
2018-09-19,"{'crossed': 0, 'ma30': 50116807168811630000, 'ma60': 48069543740500420000}"
2018-09-20,"{'crossed': 0, 'ma30': 50332693877700985000, 'ma60': 48184807648319190000}"
2018-09-21,"{'crossed': 0, 'ma30': 50378576301632030000, 'ma60': 48334656519003850000}"
2018-09-22,"{'crossed': 0, 'ma30': 50631293451013630000, 'ma60': 48561677261143410000}"
2018-09-23,"{'crossed': 0, 'ma30': 50809469625776080000, 'ma60': 48695341298124660000}"
2018-09-24,"{'crossed': 0, 'ma30': 51094698168784680000, 'ma60': 48873548721085620000}"
2018-09-25,"{'crossed': 0, 'ma30': 51161654630774020000, 'ma60': 49147209619507950000}"
2018-09-26,"{'crossed': 0, 'ma30': 50749091743885220000, 'ma60': 49351463009027190000}"
2018-09-27,"{'crossed': 0, 'ma30': 50747558030536245000, 'ma60': 49410180155825455000}"
2018-09-28,"{'crossed': 0, 'ma30': 51020868866357895000, 'ma60': 49657580453382870000}"
2018-09-29,"{'crossed': 0, 'ma30': 51123524259922620000, 'ma60': 49844310890623100000}"
2018-09-30,"{'crossed': 0, 'ma30': 51314094336488770000, 'ma60': 50061363902623300000}"
2018-10-01,"{'crossed': 0, 'ma30': 51476947928481145000, 'ma60': 50245607188659920000}"
2018-10-02,"{'crossed': 0, 'ma30': 51501291453790085000, 'ma60': 50228246291530540000}"
2018-10-03,"{'crossed': 0, 'ma30': 51617419258676720000, 'ma60': 50208308027834420000}"
2018-10-04,"{'crossed': 0, 'ma30': 52009749749877220000, 'ma60': 50350852106022440000}"
2018-10-05,"{'crossed': 0, 'ma30': 52173821631327270000, 'ma60': 50504394617018870000}"
2018-10-06,"{'crossed': 0, 'ma30': 52048750780724535000, 'ma60': 50532169785427810000}"
2018-10-07,"{'crossed': 0, 'ma30': 52067260701283566000, 'ma60': 50645601918701540000}"
2018-10-08,"{'crossed': 0, 'ma30': 51952612693953230000, 'ma60': 50734582965925730000}"
2018-10-09,"{'crossed': 0, 'ma30': 51678119005877850000, 'ma60': 50674289939032334000}"
2018-10-10,"{'crossed': 0, 'ma30': 51871486291717630000, 'ma60': 50683068956544000000}"
2018-10-11,"{'crossed': 0, 'ma30': 52210697126172200000, 'ma60': 50840857989066790000}"
2018-10-12,"{'crossed': 0, 'ma30': 51879626270891980000, 'ma60': 50867282395227940000}"
2018-10-13,"{'crossed': 0, 'ma30': 51906514863696770000, 'ma60': 51017847433641440000}"
2018-10-14,"{'crossed': 0, 'ma30': 51766576969137510000, 'ma60': 50856301085958000000}"
2018-10-15,"{'crossed': 0, 'ma30': 52160808157396290000, 'ma60': 51040388879355330000}"
2018-10-16,"{'crossed': 0, 'ma30': 52189948563420750000, 'ma60': 51074783101653385000}"
2018-10-17,"{'crossed': 0, 'ma30': 52337041579365640000, 'ma60': 51053846686400180000}"
2018-10-18,"{'crossed': 0, 'ma30': 52386463579319700000, 'ma60': 51151965159255654000}"
2018-10-19,"{'crossed': 0, 'ma30': 52306042146030850000, 'ma60': 51211424657421210000}"
2018-10-20,"{'crossed': 0, 'ma30': 52178797312320700000, 'ma60': 51255745595010830000}"
2018-10-21,"{'crossed': 0, 'ma30': 52104277348513450000, 'ma60': 51241426825072720000}"
2018-10-22,"{'crossed': 0, 'ma30': 52128686154607665000, 'ma60': 51379989802810630000}"
2018-10-23,"{'crossed': 0, 'ma30': 52199110901995610000, 'ma60': 51504290263885830000}"
2018-10-24,"{'crossed': 0, 'ma30': 51766697511665110000, 'ma60': 51430697840224880000}"
2018-10-25,"{'crossed': 0, 'ma30': 51420931199041350000, 'ma60': 51291292914907660000}"
2018-10-26,"{'crossed': 0, 'ma30': 51465947631778540000, 'ma60': 51107519687831860000}"
2018-10-27,"{'crossed': 0, 'ma30': 51373136649784050000, 'ma60': 51060347340160130000}"
2018-10-28,"{'crossed': 0, 'ma30': 51211113115188350000, 'ma60': 51115990990773120000}"
2018-10-29,"{'crossed': 0, 'ma30': 51144135529480724000, 'ma60': 51133829894701660000}"
2018-10-30,"{'crossed': 1, 'ma30': 51056245570903690000, 'ma60': 51185169953696230000}"
2018-10-31,"{'crossed': 0, 'ma30': 51120815879010490000, 'ma60': 51298881903745820000}"
2018-11-01,"{'crossed': 0, 'ma30': 51359340977477690000, 'ma60': 51430316215633890000}"
2018-11-02,"{'crossed': 0, 'ma30': 51340767149903815000, 'ma60': 51479093204290280000}"
2018-11-03,"{'crossed': 0, 'ma30': 51417430937326340000, 'ma60': 51713590343601790000}"
2018-11-04,"{'crossed': 0, 'ma30': 51337370410791430000, 'ma60': 51755596021059370000}"
2018-11-05,"{'crossed': 0, 'ma30': 51442859636188530000, 'ma60': 51745805208456550000}"
2018-11-06,"{'crossed': 0, 'ma30': 51193581766410680000, 'ma60': 51630421233847140000}"
2018-11-07,"{'crossed': 0, 'ma30': 51116934718357840000, 'ma60': 51534773706155540000}"
2018-11-08,"{'crossed': 0, 'ma30': 50930187266819700000, 'ma60': 51304153136348790000}"
2018-11-09,"{'crossed': 0, 'ma30': 50655719381425860000, 'ma60': 51263602836571740000}"
2018-11-10,"{'crossed': 0, 'ma30': 50264489475447430000, 'ma60': 51237593300809834000}"
2018-11-11,"{'crossed': 0, 'ma30': 50381497236064120000, 'ma60': 51130561753478060000}"
2018-11-12,"{'crossed': 0, 'ma30': 50291444949582580000, 'ma60': 51098979906639680000}"
2018-11-13,"{'crossed': 0, 'ma30': 50309512095445820000, 'ma60': 51038044532291680000}"
2018-11-14,"{'crossed': 0, 'ma30': 49899667802142106000, 'ma60': 51030237979769200000}"
2018-11-15,"{'crossed': 0, 'ma30': 49735942662730140000, 'ma60': 50962945613075450000}"
2018-11-16,"{'crossed': 0, 'ma30': 49551696580890880000, 'ma60': 50944369080128260000}"
2018-11-17,"{'crossed': 0, 'ma30': 49446514688324230000, 'ma60': 50916489133821960000}"
2018-11-18,"{'crossed': 0, 'ma30': 49086151963794055000, 'ma60': 50696097054912455000}"
2018-11-19,"{'crossed': 0, 'ma30': 48810315506343125000, 'ma60': 50494556409331920000}"
2018-11-20,"{'crossed': 0, 'ma30': 48623331039462130000, 'ma60': 50363804193987770000}"
2018-11-21,"{'crossed': 0, 'ma30': 47929872663594025000, 'ma60': 50029279409100840000}"
2018-11-22,"{'crossed': 0, 'ma30': 47412451342734560000, 'ma60': 49805781122365080000}"
2018-11-23,"{'crossed': 0, 'ma30': 47485904884017250000, 'ma60': 49626301197841170000}"
2018-11-24,"{'crossed': 0, 'ma30': 47401032167163850000, 'ma60': 49410981683102590000}"
2018-11-25,"{'crossed': 0, 'ma30': 47099605777256580000, 'ma60': 49282776704517554000}"
2018-11-26,"{'crossed': 0, 'ma30': 46707927861407880000, 'ma60': 49040532255595960000}"
2018-11-27,"{'crossed': 0, 'ma30': 46493425452285410000, 'ma60': 48852269283736890000}"
2018-11-28,"{'crossed': 0, 'ma30': 46040711960022500000, 'ma60': 48592423744751624000}"
2018-11-29,"{'crossed': 0, 'ma30': 45394187756671025000, 'ma60': 48225216663787364000}"
2018-11-30,"{'crossed': 0, 'ma30': 44555289936446740000, 'ma60': 47838052907728626000}"
2018-12-01,"{'crossed': 0, 'ma30': 44079987003643310000, 'ma60': 47719663990560510000}"
2018-12-02,"{'crossed': 0, 'ma30': 43626275458932500000, 'ma60': 47483521304418170000}"
2018-12-03,"{'crossed': 0, 'ma30': 42884190762588390000, 'ma60': 47150810849957380000}"
2018-12-04,"{'crossed': 0, 'ma30': 42645005282629420000, 'ma60': 46991187846710440000}"
2018-12-05,"{'crossed': 0, 'ma30': 42208434199785560000, 'ma60': 46825646917987066000}"
2018-12-06,"{'crossed': 0, 'ma30': 41944042897058320000, 'ma60': 46568812331734516000}"
2018-12-07,"{'crossed': 0, 'ma30': 41462087480703540000, 'ma60': 46289511099530690000}"
2018-12-08,"{'crossed': 0, 'ma30': 41209958775368880000, 'ma60': 46070073021094290000}"
2018-12-09,"{'crossed': 0, 'ma30': 40892317561412770000, 'ma60': 45774018471419310000}"
2018-12-10,"{'crossed': 0, 'ma30': 40489172790094480000, 'ma60': 45376831132770950000}"
2018-12-11,"{'crossed': 0, 'ma30': 39918794829626030000, 'ma60': 45150146032845080000}"
2018-12-12,"{'crossed': 0, 'ma30': 39382335032106800000, 'ma60': 44836889990844690000}"
2018-12-13,"{'crossed': 0, 'ma30': 39182797136178410000, 'ma60': 44746154615812130000}"
2018-12-14,"{'crossed': 0, 'ma30': 38970119240808770000, 'ma60': 44434893521475445000}"
2018-12-15,"{'crossed': 0, 'ma30': 38846307269654930000, 'ma60': 44291124966192546000}"
2018-12-16,"{'crossed': 0, 'ma30': 38409159903575920000, 'ma60': 43980428242233420000}"
2018-12-17,"{'crossed': 0, 'ma30': 38309232402429910000, 'ma60': 43877873545377080000}"
2018-12-18,"{'crossed': 0, 'ma30': 38155166621340720000, 'ma60': 43620659292567400000}"
2018-12-19,"{'crossed': 0, 'ma30': 38017320641281000000, 'ma60': 43413818073812074000}"
2018-12-20,"{'crossed': 0, 'ma30': 37707037426102930000, 'ma60': 43165184232782540000}"
2018-12-21,"{'crossed': 0, 'ma30': 37732013097214600000, 'ma60': 42830942880404320000}"
2018-12-22,"{'crossed': 0, 'ma30': 37874116962467940000, 'ma60': 42643284152601264000}"
2018-12-23,"{'crossed': 0, 'ma30': 37960351820131890000, 'ma60': 42723128352074590000}"
2018-12-24,"{'crossed': 0, 'ma30': 37717663931297160000, 'ma60': 42559348049230510000}"
2018-12-25,"{'crossed': 0, 'ma30': 37639497770631184000, 'ma60': 42369551773943900000}"
2018-12-26,"{'crossed': 0, 'ma30': 37741555961963130000, 'ma60': 42224741911685510000}"
2018-12-27,"{'crossed': 0, 'ma30': 37794982480667410000, 'ma60': 42144203966476420000}"
2018-12-28,"{'crossed': 0, 'ma30': 37892573861382600000, 'ma60': 41966642910702560000}"
2018-12-29,"{'crossed': 0, 'ma30': 37884162606827320000, 'ma60': 41639175181749174000}"
2018-12-30,"{'crossed': 0, 'ma30': 38264822672799000000, 'ma60': 41410056304622860000}"
2018-12-31,"{'crossed': 0, 'ma30': 38234894241452960000, 'ma60': 41157440622548120000}"
2019-01-01,"{'crossed': 0, 'ma30': 38385754603177116000, 'ma60': 41006015031054810000}"
2019-01-02,"{'crossed': 0, 'ma30': 38622640730986360000, 'ma60': 40753415746787370000}"
2019-01-03,"{'crossed': 0, 'ma30': 38774472031816570000, 'ma60': 40709738657223000000}"
2019-01-04,"{'crossed': 0, 'ma30': 38946536357746930000, 'ma60': 40577485278766260000}"
2019-01-05,"{'crossed': 0, 'ma30': 39250548715875870000, 'ma60': 40597295806467105000}"
2019-01-06,"{'crossed': 0, 'ma30': 39449177048778800000, 'ma60': 40455632264741175000}"
2019-01-07,"{'crossed': 0, 'ma30': 39580765096052240000, 'ma60': 40395361935710560000}"
2019-01-08,"{'crossed': 0, 'ma30': 39964976333406850000, 'ma60': 40428646947409810000}"
2019-01-09,"{'crossed': 0, 'ma30': 40332247813717230000, 'ma60': 40410710301905860000}"
2019-01-10,"{'crossed': 1, 'ma30': 40602551670559425000, 'ma60': 40260673250092730000}"
2019-01-11,"{'crossed': 0, 'ma30': 40863540658226610000, 'ma60': 40122937845166710000}"
2019-01-12,"{'crossed': 0, 'ma30': 40928028761435480000, 'ma60': 40055412948806940000}"
2019-01-13,"{'crossed': 0, 'ma30': 40807331524457415000, 'ma60': 39888725382633090000}"
2019-01-14,"{'crossed': 0, 'ma30': 40875777626242450000, 'ma60': 39861042447948685000}"
2019-01-15,"{'crossed': 0, 'ma30': 41103191569719210000, 'ma60': 39756175736647565000}"
2019-01-16,"{'crossed': 0, 'ma30': 40904329193283396000, 'ma60': 39606780797856645000}"
2019-01-17,"{'crossed': 0, 'ma30': 40938097389355960000, 'ma60': 39546632005348336000}"
2019-01-18,"{'crossed': 0, 'ma30': 41023487947982320000, 'ma60': 39520404294631650000}"
2019-01-19,"{'crossed': 0, 'ma30': 41171561732961960000, 'ma60': 39439299579532435000}"
2019-01-20,"{'crossed': 0, 'ma30': 41519066595787270000, 'ma60': 39625539846500925000}"
2019-01-21,"{'crossed': 0, 'ma30': 41499424919854916000, 'ma60': 39686770941161420000}"
2019-01-22,"{'crossed': 0, 'ma30': 41282725847518070000, 'ma60': 39621538833824980000}"
2019-01-23,"{'crossed': 0, 'ma30': 41400774667933020000, 'ma60': 39559219299615080000}"
2019-01-24,"{'crossed': 0, 'ma30': 41656916991277470000, 'ma60': 39648207380954320000}"
2019-01-25,"{'crossed': 0, 'ma30': 41665658334390840000, 'ma60': 39703607148176980000}"
2019-01-26,"{'crossed': 0, 'ma30': 41632001796982570000, 'ma60': 39713492138824980000}"
2019-01-27,"{'crossed': 0, 'ma30': 41573089936021220000, 'ma60': 39732831898701900000}"
2019-01-28,"{'crossed': 0, 'ma30': 41805851797499520000, 'ma60': 39845007202163410000}"
2019-01-29,"{'crossed': 0, 'ma30': 41734108010871230000, 'ma60': 39999465341835110000}"
2019-01-30,"{'crossed': 0, 'ma30': 41692952653700460000, 'ma60': 39963923447576700000}"
2019-01-31,"{'crossed': 0, 'ma30': 41813873424065920000, 'ma60': 40099814013621510000}"
2019-02-01,"{'crossed': 0, 'ma30': 41912690972186960000, 'ma60': 40267665851586650000}"
2019-02-02,"{'crossed': 0, 'ma30': 41866792064872130000, 'ma60': 40320632048344360000}"
2019-02-03,"{'crossed': 0, 'ma30': 41816232793705630000, 'ma60': 40381384575726280000}"
2019-02-04,"{'crossed': 0, 'ma30': 41667329044284780000, 'ma60': 40458938880080320000}"
2019-02-05,"{'crossed': 0, 'ma30': 41792765293167380000, 'ma60': 40620971170973080000}"
2019-02-06,"{'crossed': 0, 'ma30': 42074020021154330000, 'ma60': 40827392558603270000}"
2019-02-07,"{'crossed': 0, 'ma30': 42167737986452990000, 'ma60': 41066357159929900000}"
2019-02-08,"{'crossed': 0, 'ma30': 42208097541391835000, 'ma60': 41270172677554540000}"
2019-02-09,"{'crossed': 0, 'ma30': 42211632301872810000, 'ma60': 41407091986216120000}"
2019-02-10,"{'crossed': 0, 'ma30': 42200190903318130000, 'ma60': 41531865780772370000}"
2019-02-11,"{'crossed': 0, 'ma30': 42359471256298670000, 'ma60': 41643750008867070000}"
2019-02-12,"{'crossed': 0, 'ma30': 42383542573552420000, 'ma60': 41595437049004920000}"
2019-02-13,"{'crossed': 0, 'ma30': 42458324791121910000, 'ma60': 41667051208682170000}"
2019-02-14,"{'crossed': 0, 'ma30': 42607706600688980000, 'ma60': 41855449085204095000}"
2019-02-15,"{'crossed': 0, 'ma30': 42565567574874350000, 'ma60': 41734948384078864000}"
2019-02-16,"{'crossed': 0, 'ma30': 42837154160644375000, 'ma60': 41887625775000160000}"
2019-02-17,"{'crossed': 0, 'ma30': 43085368750383280000, 'ma60': 42054428349182790000}"
2019-02-18,"{'crossed': 0, 'ma30': 43353140392030224000, 'ma60': 42262351062496080000}"
2019-02-19,"{'crossed': 0, 'ma30': 43389300259184140000, 'ma60': 42454183427485704000}"
2019-02-20,"{'crossed': 0, 'ma30': 43232991504394470000, 'ma60': 42366208212124690000}"
2019-02-21,"{'crossed': 0, 'ma30': 43163138388519610000, 'ma60': 42222932118018840000}"
2019-02-22,"{'crossed': 0, 'ma30': 43349213852640350000, 'ma60': 42374994260286670000}"
2019-02-23,"{'crossed': 0, 'ma30': 43226931119452470000, 'ma60': 42441924055364970000}"
2019-02-24,"{'crossed': 0, 'ma30': 43270120201062730000, 'ma60': 42467889267726780000}"
2019-02-25,"{'crossed': 0, 'ma30': 43250549511377710000, 'ma60': 42441275654180140000}"
2019-02-26,"{'crossed': 0, 'ma30': 43513273267652300000, 'ma60': 42543181601836745000}"
2019-02-27,"{'crossed': 0, 'ma30': 43527056334449880000, 'ma60': 42666454065974690000}"
2019-02-28,"{'crossed': 0, 'ma30': 43630832763863140000, 'ma60': 42682470387367174000}"
2019-03-01,"{'crossed': 0, 'ma30': 43962484307842660000, 'ma60': 42827718480771550000}"
2019-03-02,"{'crossed': 0, 'ma30': 43779556463657330000, 'ma60': 42796714943861604000}"
2019-03-03,"{'crossed': 0, 'ma30': 43739886064812840000, 'ma60': 42826288518499890000}"
2019-03-04,"{'crossed': 0, 'ma30': 43722406842627530000, 'ma60': 42794599453749820000}"
2019-03-05,"{'crossed': 0, 'ma30': 43887755715634730000, 'ma60': 42851994254670180000}"
2019-03-06,"{'crossed': 0, 'ma30': 43757815051165204000, 'ma60': 42712572047724990000}"
2019-03-07,"{'crossed': 0, 'ma30': 43768428291255206000, 'ma60': 42780596792211280000}"
2019-03-08,"{'crossed': 0, 'ma30': 43657835335769700000, 'ma60': 42865927678462020000}"
2019-03-09,"{'crossed': 0, 'ma30': 43392694958827560000, 'ma60': 42780216472640274000}"
2019-03-10,"{'crossed': 0, 'ma30': 43194129213848216000, 'ma60': 42701113377620020000}"
2019-03-11,"{'crossed': 0, 'ma30': 43162281494542800000, 'ma60': 42686956898207800000}"
2019-03-12,"{'crossed': 0, 'ma30': 43242177087416115000, 'ma60': 42721183995367120000}"
2019-03-13,"{'crossed': 0, 'ma30': 43149068741149245000, 'ma60': 42754269998723950000}"
2019-03-14,"{'crossed': 0, 'ma30': 43394818463876420000, 'ma60': 42889180518714420000}"
2019-03-15,"{'crossed': 0, 'ma30': 43408882914824410000, 'ma60': 42933603852973154000}"
2019-03-16,"{'crossed': 0, 'ma30': 43610940809472480000, 'ma60': 43109323705080730000}"
2019-03-17,"{'crossed': 0, 'ma30': 43818740514606900000, 'ma60': 43192154044740624000}"
2019-03-18,"{'crossed': 0, 'ma30': 43937300781818560000, 'ma60': 43387227471231476000}"
2019-03-19,"{'crossed': 0, 'ma30': 44093638015737930000, 'ma60': 43589503383060610000}"
2019-03-20,"{'crossed': 0, 'ma30': 44132838738893340000, 'ma60': 43742989565461790000}"
2019-03-21,"{'crossed': 0, 'ma30': 44006047651179270000, 'ma60': 43697673955181715000}"
2019-03-22,"{'crossed': 0, 'ma30': 44328434653540730000, 'ma60': 43780713078967610000}"
2019-03-23,"{'crossed': 0, 'ma30': 44585114005050510000, 'ma60': 43874126196785060000}"
2019-03-24,"{'crossed': 0, 'ma30': 44540835020653110000, 'ma60': 43945024436646730000}"
2019-03-25,"{'crossed': 0, 'ma30': 44655468009054770000, 'ma60': 43941199564253635000}"
2019-03-26,"{'crossed': 0, 'ma30': 44698055404016310000, 'ma60': 43984087802539530000}"
2019-03-27,"{'crossed': 0, 'ma30': 44835415746902150000, 'ma60': 44042982629139920000}"
2019-03-28,"{'crossed': 0, 'ma30': 44773328973695934000, 'ma60': 44143301120674120000}"
2019-03-29,"{'crossed': 0, 'ma30': 44904746233951200000, 'ma60': 44215901284200530000}"
2019-03-30,"{'crossed': 0, 'ma30': 44861640585352670000, 'ma60': 44246236674607915000}"
2019-03-31,"{'crossed': 0, 'ma30': 44713100882271460000, 'ma60': 44337792595057074000}"
2019-04-01,"{'crossed': 0, 'ma30': 44800779763133070000, 'ma60': 44290168113395220000}"
2019-04-02,"{'crossed': 0, 'ma30': 45022849361863900000, 'ma60': 44381367713338390000}"
2019-04-03,"{'crossed': 0, 'ma30': 45136237834261180000, 'ma60': 44429322338444360000}"
2019-04-04,"{'crossed': 0, 'ma30': 45151043077255210000, 'ma60': 44519399396444980000}"
2019-04-05,"{'crossed': 0, 'ma30': 45491609838785060000, 'ma60': 44624712444975130000}"
2019-04-06,"{'crossed': 0, 'ma30': 45540391778050200000, 'ma60': 44654410034652690000}"
2019-04-07,"{'crossed': 0, 'ma30': 45580148438838530000, 'ma60': 44618991887304120000}"
2019-04-08,"{'crossed': 0, 'ma30': 45723035418651435000, 'ma60': 44557865188739500000}"
2019-04-09,"{'crossed': 0, 'ma30': 45756216676496744000, 'ma60': 44475172945172480000}"
2019-04-10,"{'crossed': 0, 'ma30': 45910590953879134000, 'ma60': 44536436224210980000}"
2019-04-11,"{'crossed': 0, 'ma30': 46123677262477960000, 'ma60': 44682927174947040000}"
2019-04-12,"{'crossed': 0, 'ma30': 46359606366530224000, 'ma60': 44754337553839760000}"
2019-04-13,"{'crossed': 0, 'ma30': 46251559115536230000, 'ma60': 44823188789706334000}"
2019-04-14,"{'crossed': 0, 'ma30': 46002154736875045000, 'ma60': 44705518825849740000}"
2019-04-15,"{'crossed': 0, 'ma30': 45885910909299770000, 'ma60': 44748425859386130000}"
2019-04-16,"{'crossed': 0, 'ma30': 45968616698418086000, 'ma60': 44893678606512505000}"
2019-04-17,"{'crossed': 0, 'ma30': 45797856663348330000, 'ma60': 44867578722583450000}"
2019-04-18,"{'crossed': 0, 'ma30': 45633011085389080000, 'ma60': 44863324550563510000}"
2019-04-19,"{'crossed': 0, 'ma30': 45644783272977500000, 'ma60': 44888811005935436000}"
2019-04-20,"{'crossed': 0, 'ma30': 45594351068701370000, 'ma60': 44800199359940320000}"
2019-04-21,"{'crossed': 0, 'ma30': 45671184274334880000, 'ma60': 44999809463937810000}"
